employee_id,previous_title,new_title,promotion_date,salary_increase_pct
EMP03019,"Chemist, analytical",Education administrator,2022-05-23,6.8
EMP05735,"Buyer, industrial",Soil scientist,2026-01-12,9.3
EMP08368,Music therapist,Multimedia programmer,2023-06-01,17.5
EMP04007,Armed forces training and education officer,Manufacturing engineer,2021-10-24,13.2
EMP07390,"Therapist, sports",Bonds trader,2026-02-25,6.5
EMP07700,"Engineer, civil (consulting)","Civil engineer, consulting",2022-11-26,16.7
EMP07677,Mudlogger,Office manager,2021-08-07,16.8
EMP01698,Biomedical scientist,"Nurse, adult",2025-11-15,7.2
EMP08948,Video editor,"Accountant, chartered management",2024-07-16,14.5
EMP05663,Social researcher,Clinical psychologist,2024-10-03,15.9
EMP09644,Health service manager,Publishing copy,2024-01-09,21.8
EMP05987,Oceanographer,Publishing rights manager,2025-08-06,19.7
EMP00276,Copy,Risk manager,2024-03-22,15.6
EMP03781,Retail manager,Artist,2024-06-11,9.9
EMP04092,Conference centre manager,Brewing technologist,2026-04-10,16.2
EMP01009,"Engineer, site",Actuary,2026-04-23,10.2
EMP06662,Learning disability nurse,Production manager,2024-08-04,16.0
EMP08996,Insurance claims handler,Agricultural engineer,2023-01-18,23.3
EMP04303,Futures trader,Publishing rights manager,2022-10-22,9.0
EMP06582,Psychotherapist,"Development worker, community",2025-11-12,12.2
EMP06738,Chartered management accountant,Clinical cytogeneticist,2025-09-11,19.9
EMP04249,Armed forces technical officer,Medical technical officer,2024-06-06,9.8
EMP06420,Solicitor,Industrial/product designer,2025-10-14,10.1
EMP02645,Research scientist (life sciences),Prison officer,2022-01-04,13.9
EMP07405,Control and instrumentation engineer,Charity officer,2022-12-23,21.8
EMP02823,Film/video editor,Chief of Staff,2023-05-23,20.5
EMP02632,Financial manager,Market researcher,2023-12-30,17.2
EMP02574,Occupational psychologist,Merchant navy officer,2022-08-25,10.1
EMP01981,Scientific laboratory technician,"Psychologist, prison and probation services",2026-01-04,21.2
EMP00296,Health and safety adviser,Adult guidance worker,2024-12-07,21.0
EMP01373,Press sub,"Physicist, medical",2022-10-30,17.0
EMP08496,Acupuncturist,"Designer, ceramics/pottery",2025-01-08,9.8
EMP07784,Museum/gallery conservator,Tour manager,2024-10-29,7.1
EMP03664,Archaeologist,Health physicist,2025-11-26,5.6
EMP01457,Occupational hygienist,Financial adviser,2024-05-28,8.1
EMP07350,Geoscientist,Music tutor,2023-11-10,13.8
EMP00717,English as a foreign language teacher,"Programmer, multimedia",2026-05-22,19.9
EMP00242,Fashion designer,Veterinary surgeon,2023-09-03,12.1
EMP01363,Warden/ranger,Drilling engineer,2022-04-08,14.5
EMP04923,Higher education careers adviser,Broadcast journalist,2025-09-11,23.4
EMP06907,Research scientist (physical sciences),Phytotherapist,2021-12-13,11.8
EMP03152,"Designer, interior/spatial","Biochemist, clinical",2022-03-31,22.4
EMP08518,"Scientist, research (medical)",Further education lecturer,2025-05-07,13.8
EMP05372,Horticultural therapist,"Geologist, wellsite",2022-12-25,20.4
EMP08102,Arts development officer,Accounting technician,2021-11-23,6.5
EMP01462,Soil scientist,Personnel officer,2025-03-21,6.5
EMP08159,Geoscientist,Special effects artist,2026-01-22,19.3
EMP00645,Graphic designer,Probation officer,2023-06-27,22.6
EMP07236,Herbalist,Senior tax professional/tax inspector,2023-11-11,12.4
EMP01369,Firefighter,Health service manager,2023-11-14,22.4
EMP08021,Radiation protection practitioner,Location manager,2022-05-26,7.5
EMP08858,Graphic designer,Seismic interpreter,2025-04-25,23.2
EMP05425,Ophthalmologist,Product manager,2023-03-20,9.0
EMP00329,Translator,Engineering geologist,2022-05-15,8.7
EMP07097,Multimedia specialist,Warden/ranger,2023-10-18,16.4
EMP09876,"Scientist, audiological",Media buyer,2021-12-09,14.2
EMP03330,"Merchandiser, retail",Armed forces technical officer,2023-08-29,16.2
EMP01124,"Engineer, building services",Oncologist,2021-10-06,7.6
EMP07146,"Surveyor, insurance",Paramedic,2026-06-21,21.0
EMP05627,Museum/gallery conservator,Structural engineer,2021-08-23,15.1
EMP04049,Translator,"Development worker, community",2021-11-10,5.4
EMP02074,Psychotherapist,Freight forwarder,2021-12-01,16.3
EMP01488,Immigration officer,"Sales professional, IT",2026-04-03,21.1
EMP07774,"Production assistant, radio",Forensic scientist,2025-12-25,10.6
EMP05351,"Designer, television/film set",Horticultural therapist,2025-03-07,20.4
EMP06022,Proofreader,Herbalist,2026-04-18,20.0
EMP04948,Educational psychologist,Operational investment banker,2025-08-22,18.8
EMP06718,Office manager,Ceramics designer,2024-11-27,21.1
EMP07619,Database administrator,Pathologist,2024-10-24,19.4
EMP08016,"Radiographer, diagnostic",Regulatory affairs officer,2024-09-28,24.4
EMP00887,Music therapist,Associate Professor,2024-01-03,14.8
EMP08383,Community development worker,Health physicist,2023-03-09,11.0
EMP03598,Holiday representative,Higher education careers adviser,2025-06-27,17.0
EMP03084,Chief of Staff,"Engineer, automotive",2026-01-04,9.3
EMP05892,Press sub,Quantity surveyor,2024-02-08,24.8
EMP08668,Exhibition designer,"Therapist, nutritional",2022-12-08,19.5
EMP02188,Maintenance engineer,Race relations officer,2022-05-10,23.8
EMP07865,Actor,Magazine journalist,2022-11-28,22.6
EMP02916,Print production planner,"Programmer, multimedia",2023-05-04,14.4
EMP02199,Police officer,"Horticulturist, commercial",2024-01-24,23.8
EMP01411,"Therapist, sports","Surveyor, planning and development",2025-05-21,24.8
EMP09342,Dentist,"Designer, interior/spatial",2021-12-17,14.0
EMP08678,"Conservation officer, historic buildings",Retail merchandiser,2026-02-28,16.6
EMP07069,Water quality scientist,"Civil engineer, contracting",2025-04-10,8.4
EMP00186,"Development worker, international aid",Financial controller,2026-01-08,9.2
EMP00807,Ambulance person,Community arts worker,2025-06-05,22.4
EMP01908,Manufacturing engineer,Theme park manager,2024-01-08,15.8
EMP00073,Primary school teacher,Electronics engineer,2026-06-29,21.5
EMP06628,Quality manager,Analytical chemist,2025-07-13,21.9
EMP08416,Learning mentor,Print production planner,2023-04-28,21.3
EMP04801,Chief Technology Officer,"Development worker, community",2022-12-20,6.8
EMP09755,Electronics engineer,Corporate treasurer,2024-12-02,5.5
EMP07946,Secondary school teacher,"Education officer, community",2022-10-25,21.3
EMP06980,"Education officer, environmental","Psychologist, sport and exercise",2025-12-02,16.6
EMP04034,Community pharmacist,Holiday representative,2023-10-14,7.0
EMP03950,Geoscientist,Science writer,2026-02-19,18.1
EMP05148,Marketing executive,Exercise physiologist,2021-11-13,5.5
EMP09391,Company secretary,"Accountant, chartered management",2024-09-08,11.8
EMP08639,"Psychologist, prison and probation services",Manufacturing systems engineer,2026-02-25,21.2
EMP06477,English as a foreign language teacher,Personnel officer,2023-07-01,12.4
EMP01189,"Librarian, academic",Broadcast journalist,2023-12-27,23.1
EMP02557,Dentist,Jewellery designer,2023-05-22,21.4
EMP03822,Insurance claims handler,Hospital doctor,2022-03-17,14.7
EMP02606,Hydrographic surveyor,"Doctor, hospital",2022-12-05,6.9
EMP06324,"Therapist, nutritional",Bonds trader,2023-02-09,22.8
EMP02876,"Engineer, electrical","Scientist, water quality",2025-05-09,14.9
EMP04336,"Surveyor, hydrographic",Ambulance person,2023-08-08,7.4
EMP04540,"Research officer, trade union",Horticultural therapist,2021-12-22,11.6
EMP01777,Magazine features editor,Records manager,2022-05-25,21.2
EMP06287,"Accountant, chartered management","Doctor, general practice",2025-05-27,9.3
EMP01858,Best boy,Furniture conservator/restorer,2021-12-18,21.7
EMP00484,"Surveyor, planning and development","Sales professional, IT",2023-07-01,23.5
EMP08321,Air broker,Printmaker,2023-07-07,22.6
EMP07445,Aid worker,Energy engineer,2022-09-30,21.6
EMP00608,"Surveyor, building control",Logistics and distribution manager,2024-08-22,22.1
EMP01722,"Education officer, community",Prison officer,2026-07-19,11.6
EMP01263,"Optician, dispensing",Firefighter,2025-05-08,16.6
EMP09943,"Teacher, secondary school",Intelligence analyst,2023-04-06,6.3
EMP03753,Accounting technician,Museum education officer,2021-09-08,18.4
EMP04304,Textile designer,"Therapist, sports",2024-04-25,20.0
EMP06137,Electrical engineer,Prison officer,2022-08-18,6.5
EMP06961,Aid worker,Insurance risk surveyor,2025-07-21,9.1
EMP07133,Electrical engineer,Food technologist,2023-08-02,20.8
EMP00540,"Engineer, biomedical",Technical author,2024-08-15,21.9
EMP08869,Tourist information centre manager,"Engineer, electrical",2025-03-16,6.5
EMP02972,"Administrator, arts","Merchandiser, retail",2025-02-18,23.7
EMP09344,"Surveyor, building control",Private music teacher,2025-12-03,8.4
EMP09235,Occupational psychologist,"Engineer, mining",2021-12-09,8.6
EMP07169,Politician's assistant,Investment analyst,2026-01-03,10.3
EMP03731,Chief Executive Officer,Adult nurse,2021-11-21,7.4
EMP09675,Applications developer,Nutritional therapist,2021-10-18,23.4
EMP02468,"Merchandiser, retail","Civil engineer, consulting",2025-12-23,20.1
EMP08534,Mechanical engineer,Public affairs consultant,2025-04-14,21.5
EMP03076,Health promotion specialist,Diagnostic radiographer,2025-09-01,13.0
EMP07612,"Producer, television/film/video",Corporate investment banker,2021-10-26,12.6
EMP08659,"Loss adjuster, chartered","Scientist, audiological",2025-03-05,16.5
EMP08745,Clinical research associate,Research scientist (life sciences),2023-09-28,16.5
EMP02358,Audiological scientist,"Sound technician, broadcasting/film/video",2024-04-19,23.4
EMP03052,Aid worker,Soil scientist,2024-08-27,16.1
EMP06605,"Conservation officer, nature",Commissioning editor,2026-06-28,23.4
EMP07647,"Engineer, petroleum",Gaffer,2022-02-06,5.4
EMP04848,"Engineer, aeronautical",Field trials officer,2024-11-28,9.5
EMP00750,Records manager,Insurance underwriter,2023-08-22,22.6
EMP05386,Pension scheme manager,Community arts worker,2024-09-28,5.1
EMP02107,Occupational therapist,Landscape architect,2021-10-21,18.0
EMP03236,Hydrographic surveyor,Chief of Staff,2022-04-12,10.5
EMP06352,Visual merchandiser,Chief Operating Officer,2025-05-02,18.9
EMP05221,Speech and language therapist,"Psychotherapist, child",2024-01-06,10.0
EMP07160,Tree surgeon,Field trials officer,2021-09-24,15.5
EMP07799,"Therapist, music",Paediatric nurse,2025-03-26,23.2
EMP01276,"Librarian, public",Television floor manager,2022-12-07,23.3
EMP03798,"Secretary, company","Surveyor, planning and development",2026-05-14,8.6
EMP03301,Commissioning editor,Primary school teacher,2025-03-09,13.9
EMP04662,Personal assistant,Chiropodist,2024-05-06,13.6
EMP09241,Water quality scientist,Fisheries officer,2023-04-16,11.9
EMP09069,IT sales professional,"Engineer, land",2022-11-26,9.5
EMP09618,Marine scientist,Materials engineer,2026-07-17,24.7
EMP02039,Chief Financial Officer,Risk manager,2023-12-13,7.0
EMP03484,Oceanographer,Academic librarian,2022-05-20,7.0
EMP07520,Merchant navy officer,"Psychologist, prison and probation services",2024-08-29,19.6
EMP01597,"Engineer, control and instrumentation",Land/geomatics surveyor,2023-09-28,9.2
EMP01955,"Surveyor, building control",Bookseller,2025-06-20,21.6
EMP09074,Curator,Regulatory affairs officer,2022-04-23,19.4
EMP01538,Cytogeneticist,"Scientist, research (life sciences)",2022-07-28,12.4
EMP03610,"Administrator, sports",Optometrist,2024-11-29,22.8
EMP03346,"Psychologist, counselling",Chartered loss adjuster,2022-09-02,17.5
EMP01718,Podiatrist,Public relations account executive,2022-05-06,12.3
EMP06104,Medical sales representative,Public relations account executive,2023-08-09,23.0
EMP07818,Adult nurse,Photographer,2024-04-21,5.4
EMP06677,Theme park manager,Travel agency manager,2023-11-20,12.8
EMP00512,Medical laboratory scientific officer,"Teacher, music",2024-04-01,23.2
EMP04334,Insurance underwriter,"Development worker, international aid",2025-05-12,21.5
EMP02764,Neurosurgeon,"Scientist, physiological",2024-01-11,10.1
EMP05231,Financial trader,Social worker,2022-09-19,8.6
EMP07269,"Psychologist, clinical",Product manager,2023-05-15,16.6
EMP08915,Careers adviser,Sports coach,2025-08-08,14.4
EMP07874,Private music teacher,Trading standards officer,2022-04-29,21.0
EMP08761,Curator,Audiological scientist,2024-07-13,10.8
EMP01080,Insurance broker,Trade mark attorney,2024-10-27,11.5
EMP04828,Dentist,"Designer, multimedia",2021-12-11,22.8
EMP09429,Public relations account executive,Magazine features editor,2026-01-30,14.3
EMP07013,"Scientist, clinical (histocompatibility and immunogenetics)",Diagnostic radiographer,2026-04-17,15.0
EMP09545,Theme park manager,Data processing manager,2022-07-04,13.7
EMP06811,Exhibition designer,"Scientist, biomedical",2024-07-14,5.7
EMP05084,"Geneticist, molecular",Public house manager,2023-03-09,15.5
EMP03413,English as a foreign language teacher,Travel agency manager,2021-12-10,20.9
EMP07596,Office manager,Systems developer,2022-01-04,14.3
EMP09536,Audiological scientist,Magazine journalist,2023-01-04,15.3
EMP09515,Chief Strategy Officer,Industrial/product designer,2022-04-04,6.3
EMP01255,Heritage manager,"Journalist, magazine",2025-02-19,21.7
EMP09896,Multimedia specialist,Armed forces operational officer,2021-08-17,11.6
EMP01941,"Clinical scientist, histocompatibility and immunogenetics",Patent examiner,2026-05-17,11.6
EMP07398,"Surveyor, land/geomatics",Chiropractor,2023-12-17,11.0
EMP00576,Warehouse manager,"Geologist, wellsite",2024-07-30,20.0
EMP04248,Company secretary,"Therapist, speech and language",2025-11-08,15.5
EMP01728,Hospital pharmacist,Estate agent,2021-10-20,7.1
EMP01796,Commercial art gallery manager,Air broker,2026-05-14,23.8
EMP09596,Broadcast journalist,"Scientist, biomedical",2025-08-17,7.5
EMP09593,Paediatric nurse,Dietitian,2025-07-03,7.0
EMP04137,"Librarian, academic",Audiological scientist,2022-10-31,21.9
EMP05334,"Engineer, electronics","Engineer, structural",2024-04-10,17.5
EMP04506,Furniture conservator/restorer,Accounting technician,2024-03-14,17.4
EMP01520,"Engineer, automotive",Outdoor activities/education manager,2024-07-20,24.1
EMP05176,"Solicitor, Scotland",Insurance underwriter,2023-09-21,6.7
EMP05547,Chemical engineer,Learning disability nurse,2023-03-14,7.0
EMP01674,"Designer, furniture",Legal secretary,2023-12-21,12.2
EMP04068,Environmental health practitioner,Agricultural consultant,2021-12-29,23.7
EMP01060,Further education lecturer,"Journalist, broadcasting",2024-01-13,15.9
EMP04295,"Engineer, maintenance (IT)",IT trainer,2026-06-26,16.2
EMP09932,Illustrator,Clothing/textile technologist,2024-03-31,10.3
EMP09745,Hydrologist,"Engineer, drilling",2025-05-16,6.0
EMP07952,Speech and language therapist,Broadcast journalist,2023-02-04,10.2
EMP08445,Production manager,Administrator,2022-08-25,21.6
EMP07307,"Scientist, forensic","Engineer, maintenance (IT)",2023-07-01,8.0
EMP08651,Electrical engineer,Contractor,2025-09-07,18.2
EMP02977,Clinical psychologist,"Surveyor, building",2025-11-13,8.2
EMP06230,Research scientist (maths),Paramedic,2023-03-18,19.4
EMP06769,Psychiatrist,Retail merchandiser,2025-06-21,21.2
EMP06382,"Education officer, environmental",Cabin crew,2025-03-30,18.1
EMP00567,Training and development officer,Therapeutic radiographer,2024-02-22,22.0
EMP07043,Systems analyst,Music tutor,2021-12-24,11.0
EMP03289,Press sub,Probation officer,2026-01-31,11.3
EMP03886,"Programme researcher, broadcasting/film/video",Camera operator,2026-05-31,19.7
EMP09685,IT trainer,Secondary school teacher,2022-12-02,19.5
EMP07396,Technical sales engineer,Tourist information centre manager,2023-05-25,14.2
EMP07157,Secretary/administrator,Quantity surveyor,2023-12-27,9.6
EMP02122,"Engineer, agricultural",Fashion designer,2025-11-02,14.6
EMP07059,"Clinical scientist, histocompatibility and immunogenetics","Engineer, manufacturing",2024-10-25,14.2
EMP07740,Press sub,"Surveyor, mining",2025-01-04,7.5
EMP08735,Architectural technologist,Sports administrator,2026-07-09,21.1
EMP02315,Occupational hygienist,Location manager,2022-09-04,10.5
EMP07136,Museum education officer,Music therapist,2021-11-29,19.1
EMP09831,"Engineer, maintenance",Science writer,2023-12-31,13.6
EMP09883,IT trainer,Speech and language therapist,2023-10-30,11.5
EMP03832,Dramatherapist,Materials engineer,2025-09-24,22.7
EMP01801,"Engineer, production",Radio broadcast assistant,2026-02-10,13.6
EMP06423,Patent examiner,Commercial art gallery manager,2025-02-23,11.3
EMP08137,Mining engineer,"Geneticist, molecular",2021-10-09,9.3
EMP03873,Computer games developer,Tourist information centre manager,2023-01-09,6.4
EMP07083,Immunologist,Hospital doctor,2021-12-10,7.7
