review_id,employee_id,review_date,score,reviewer_id
PR22759,EMP09225,2024-04-03,4.0,EMP05253
PR22760,EMP05007,2025-01-12,2.9,EMP00151
PR22761,EMP01707,2024-08-30,3.4,EMP05518
PR22762,EMP05064,2025-11-25,3.0,EMP07074
PR22763,EMP09445,2026-05-01,3.4,EMP05004
PR22764,EMP03908,2025-12-06,3.2,EMP07379
PR22765,EMP01879,2024-07-13,2.3,EMP01879
PR22766,EMP04737,2024-08-31,4.3,EMP03339
PR22767,EMP06254,2025-10-03,4.3,EMP02035
PR22768,EMP08808,2025-04-06,1.7,EMP00594
PR22769,EMP00893,2025-11-22,2.0,EMP05148
PR22770,EMP07114,2024-01-28,4.1,EMP08309
PR22771,EMP06502,2024-03-12,2.9,EMP01761
PR22772,EMP08288,2026-04-19,3.1,EMP02131
PR22773,EMP00680,2026-06-28,3.4,EMP01506
PR22774,EMP01590,2025-09-06,4.1,EMP00668
PR22775,EMP05748,2025-11-28,2.6,EMP08337
PR22776,EMP00766,2023-08-30,1.3,EMP06797
PR22777,EMP09081,2025-07-30,2.3,EMP09722
PR22778,EMP03136,2024-12-06,4.0,EMP09533
PR22779,EMP02169,2024-12-02,1.8,EMP08542
PR22780,EMP02847,2026-03-19,4.6,EMP04178
PR22781,EMP06061,2026-02-02,3.7,EMP04957
PR22782,EMP01058,2026-02-15,2.6,EMP02446
PR22783,EMP09912,2025-07-11,2.5,EMP07851
PR22784,EMP09918,2023-12-01,2.6,EMP01200
PR22785,EMP07073,2025-05-04,3.6,EMP08372
PR22786,EMP06438,2024-06-13,2.3,EMP08467
PR22787,EMP06608,2023-08-29,4.0,EMP05617
PR22788,EMP03941,2025-10-21,3.4,EMP06745
PR22789,EMP08303,2024-03-04,4.3,EMP02097
PR22790,EMP09002,2023-12-18,4.7,EMP07534
PR22791,EMP06121,2024-12-19,5.0,EMP03409
PR22792,EMP04407,2023-08-31,4.7,EMP01993
PR22793,EMP05369,2024-06-15,2.0,EMP04419
PR22794,EMP09835,2024-01-25,4.3,EMP02921
PR22795,EMP09602,2025-02-23,3.4,EMP04482
PR22796,EMP03395,2023-09-12,2.6,EMP02581
PR22797,EMP01228,2026-03-16,4.6,EMP01793
PR22798,EMP07774,2026-03-03,2.0,EMP05470
PR22799,EMP00339,2025-01-04,3.0,EMP08086
PR22800,EMP01996,2024-03-26,2.1,EMP09247
PR22801,EMP08787,2026-06-08,4.3,EMP03345
PR22802,EMP03332,2024-11-07,3.7,EMP02742
PR22803,EMP08361,2026-05-06,2.3,EMP06733
PR22804,EMP09632,2025-12-12,3.9,EMP07825
PR22805,EMP07682,2026-02-25,3.1,EMP01632
PR22806,EMP03402,2024-11-23,4.0,EMP03088
PR22807,EMP01824,2024-12-21,3.6,EMP01838
PR22808,EMP01977,2024-05-17,3.7,EMP08240
PR22809,EMP06924,2024-04-10,3.3,EMP08736
PR22810,EMP01560,2025-04-17,4.3,EMP04282
PR22811,EMP05558,2025-05-25,2.5,EMP06908
PR22812,EMP00754,2025-08-30,1.7,EMP09373
PR22813,EMP00620,2026-06-14,4.6,EMP08768
PR22814,EMP02345,2025-04-22,1.4,EMP06257
PR22815,EMP05636,2026-03-16,4.7,EMP02013
PR22816,EMP07698,2025-05-28,2.2,EMP09489
PR22817,EMP06850,2025-05-03,1.2,EMP08159
PR22818,EMP06782,2023-09-04,2.2,EMP08321
PR22819,EMP08234,2026-03-17,3.0,EMP02130
PR22820,EMP07855,2026-07-06,4.8,EMP05782
PR22821,EMP07213,2025-01-03,2.2,EMP00879
PR22822,EMP02560,2025-12-20,1.6,EMP05067
PR22823,EMP07911,2026-03-11,4.3,EMP03073
PR22824,EMP06719,2025-12-25,1.9,EMP03010
PR22825,EMP04217,2025-03-03,2.4,EMP04585
PR22826,EMP01825,2025-01-23,3.7,EMP00016
PR22827,EMP06403,2023-09-11,3.2,EMP01003
PR22828,EMP08867,2024-03-27,1.1,EMP01991
PR22829,EMP04350,2026-04-20,4.0,EMP08633
PR22830,EMP01384,2025-05-28,3.4,EMP02869
PR22831,EMP00829,2025-10-30,4.2,EMP09952
PR22832,EMP00192,2026-06-23,2.3,EMP04649
PR22833,EMP03678,2026-06-20,4.7,EMP06211
PR22834,EMP00589,2025-07-20,2.9,EMP02438
PR22835,EMP05384,2023-10-15,1.8,EMP06111
PR22836,EMP03009,2025-08-25,4.5,EMP05386
PR22837,EMP01775,2025-03-19,1.6,EMP00301
PR22838,EMP09134,2024-03-23,3.7,EMP06308
PR22839,EMP00221,2023-08-19,1.9,EMP03905
PR22840,EMP07195,2024-02-07,1.5,EMP01892
PR22841,EMP07578,2024-03-27,2.9,EMP09044
PR22842,EMP02037,2025-02-01,3.0,EMP05311
PR22843,EMP07457,2026-01-13,3.7,EMP03234
PR22844,EMP02415,2025-02-16,2.9,EMP06458
PR22845,EMP05345,2025-09-28,3.8,EMP07201
PR22846,EMP07605,2023-12-09,3.3,EMP00024
PR22847,EMP07126,2026-04-28,1.5,EMP08009
PR22848,EMP08804,2023-09-04,2.5,EMP04387
PR22849,EMP04814,2025-07-19,2.1,EMP06948
PR22850,EMP09293,2024-02-08,1.2,EMP02707
PR22851,EMP08243,2024-02-26,1.5,EMP04243
PR22852,EMP03235,2025-10-28,4.3,EMP06456
PR22853,EMP05940,2024-05-16,4.4,EMP02679
PR22854,EMP04450,2025-04-13,2.5,EMP00828
PR22855,EMP09185,2023-12-10,4.2,EMP00104
PR22856,EMP00840,2023-12-06,4.3,EMP02720
PR22857,EMP05092,2024-08-02,2.5,EMP01996
PR22858,EMP05361,2026-06-19,1.7,EMP05455
PR22859,EMP03988,2025-05-19,4.5,EMP04794
PR22860,EMP09901,2026-06-23,4.9,EMP07360
PR22861,EMP03564,2024-10-30,2.4,EMP08868
PR22862,EMP02283,2024-02-21,3.8,EMP00302
PR22863,EMP00044,2023-12-07,2.3,EMP01861
PR22864,EMP09396,2024-03-11,1.6,EMP09421
PR22865,EMP07656,2023-11-13,4.6,EMP03747
PR22866,EMP08751,2026-01-31,2.5,EMP04449
PR22867,EMP09653,2025-09-10,4.4,EMP03034
PR22868,EMP04019,2025-05-17,4.2,EMP09726
PR22869,EMP00723,2023-10-13,4.1,EMP02238
PR22870,EMP01515,2026-03-30,4.1,EMP01543
PR22871,EMP08540,2023-12-30,4.7,EMP05574
PR22872,EMP01234,2025-01-01,3.8,EMP06474
PR22873,EMP04111,2026-02-11,3.1,EMP04008
PR22874,EMP07904,2025-02-17,2.4,EMP01917
PR22875,EMP09590,2024-06-22,1.2,EMP00737
PR22876,EMP02593,2023-12-17,4.1,EMP04928
PR22877,EMP05681,2024-04-05,4.2,EMP07515
PR22878,EMP09190,2025-06-27,2.3,EMP00920
PR22879,EMP05855,2025-08-12,2.0,EMP06953
PR22880,EMP09109,2025-02-13,1.6,EMP04761
PR22881,EMP08565,2025-08-28,1.1,EMP02296
PR22882,EMP05487,2025-09-19,3.3,EMP01251
PR22883,EMP05174,2026-03-03,4.4,EMP03055
PR22884,EMP00682,2024-09-03,3.1,EMP04522
PR22885,EMP06102,2025-03-01,2.2,EMP07156
PR22886,EMP00773,2024-06-24,4.2,EMP03913
PR22887,EMP06239,2023-12-18,3.5,EMP01371
PR22888,EMP03235,2025-11-23,1.5,EMP02647
PR22889,EMP02840,2023-08-09,3.5,EMP03871
PR22890,EMP02635,2024-06-01,1.8,EMP06554
PR22891,EMP03498,2026-07-08,4.8,EMP02112
PR22892,EMP03084,2024-01-22,3.9,EMP04384
PR22893,EMP09969,2026-03-20,3.4,EMP01799
PR22894,EMP07027,2026-01-09,4.6,EMP01495
PR22895,EMP07938,2024-05-01,2.4,EMP02346
PR22896,EMP09069,2026-06-16,2.4,EMP09280
PR22897,EMP04927,2024-01-01,1.2,EMP00286
PR22898,EMP06289,2024-05-01,3.8,EMP07421
PR22899,EMP03474,2023-08-11,2.1,EMP08734
PR22900,EMP04877,2024-02-25,3.3,EMP05874
PR22901,EMP02260,2026-01-16,3.9,EMP04626
PR22902,EMP00572,2025-03-09,4.1,EMP01683
PR22903,EMP07572,2026-04-07,4.7,EMP07605
PR22904,EMP01094,2024-06-12,4.7,EMP06064
PR22905,EMP08629,2026-01-15,5.0,EMP00140
PR22906,EMP02831,2025-02-21,3.3,EMP02769
PR22907,EMP08040,2024-05-12,2.7,EMP09083
PR22908,EMP01784,2025-11-14,3.7,EMP07772
PR22909,EMP06967,2023-09-21,3.7,EMP02092
PR22910,EMP04831,2025-05-09,3.3,EMP03172
PR22911,EMP07294,2024-11-15,3.3,EMP06335
PR22912,EMP09781,2024-05-28,2.4,EMP05467
PR22913,EMP09003,2025-10-30,1.2,EMP08320
PR22914,EMP08861,2025-12-14,2.3,EMP07857
PR22915,EMP01548,2025-01-26,4.8,EMP08373
PR22916,EMP09151,2025-04-01,1.8,EMP04802
PR22917,EMP08172,2024-09-16,4.3,EMP05106
PR22918,EMP09067,2025-01-18,3.9,EMP06658
PR22919,EMP06585,2026-01-25,3.9,EMP09153
PR22920,EMP01146,2024-10-04,4.4,EMP02215
PR22921,EMP03681,2025-03-31,4.7,EMP05498
PR22922,EMP04644,2025-07-15,3.6,EMP05096
PR22923,EMP07401,2024-06-18,1.2,EMP04832
PR22924,EMP04510,2023-10-07,2.4,EMP01418
PR22925,EMP08244,2023-12-17,2.6,EMP05371
PR22926,EMP08169,2023-11-01,2.3,EMP04569
PR22927,EMP00947,2025-02-10,4.9,EMP09593
PR22928,EMP04912,2025-05-12,4.1,EMP02358
PR22929,EMP06123,2023-12-31,2.5,EMP08750
PR22930,EMP05465,2023-12-28,4.7,EMP08712
PR22931,EMP02760,2026-07-21,2.8,EMP02894
PR22932,EMP07730,2025-07-27,1.5,EMP03990
PR22933,EMP08243,2025-09-20,3.0,EMP08267
PR22934,EMP05508,2025-02-18,3.0,EMP07408
PR22935,EMP08448,2024-03-12,2.8,EMP06906
PR22936,EMP04259,2026-03-09,3.0,EMP02352
PR22937,EMP06433,2025-03-20,1.5,EMP06482
PR22938,EMP07212,2025-05-22,4.2,EMP06431
PR22939,EMP07862,2024-09-02,2.3,EMP02891
PR22940,EMP03350,2024-06-25,2.6,EMP04624
PR22941,EMP00487,2026-04-20,2.9,EMP06957
PR22942,EMP03762,2025-05-04,1.9,EMP01532
PR22943,EMP01138,2026-01-15,3.7,EMP03720
PR22944,EMP05921,2024-01-11,3.7,EMP02013
PR22945,EMP08202,2023-12-29,2.8,EMP00340
PR22946,EMP06262,2025-10-10,4.0,EMP06837
PR22947,EMP05394,2025-10-31,3.0,EMP06735
PR22948,EMP01682,2025-10-15,3.0,EMP02981
PR22949,EMP09155,2025-05-23,1.5,EMP07187
PR22950,EMP09348,2024-06-26,1.5,EMP09802
PR22951,EMP01641,2025-06-03,3.3,EMP05170
PR22952,EMP03413,2023-08-06,2.6,EMP00645
PR22953,EMP08148,2024-05-14,2.0,EMP07049
PR22954,EMP06547,2026-04-09,4.0,EMP03069
PR22955,EMP03073,2026-04-15,4.2,EMP04119
PR22956,EMP03980,2026-02-17,3.3,EMP05576
PR22957,EMP07847,2026-05-13,4.4,EMP04860
PR22958,EMP03346,2025-12-25,2.2,EMP05460
PR22959,EMP09093,2023-09-28,4.8,EMP04198
PR22960,EMP04452,2025-04-12,1.7,EMP01635
PR22961,EMP07746,2024-05-09,5.0,EMP01447
PR22962,EMP02763,2026-03-25,3.8,EMP08196
PR22963,EMP03948,2025-03-27,3.3,EMP07253
PR22964,EMP00954,2025-08-10,3.3,EMP04814
PR22965,EMP06674,2024-04-25,4.5,EMP06118
PR22966,EMP05421,2024-01-06,3.0,EMP05094
PR22967,EMP04619,2023-11-28,4.5,EMP00153
PR22968,EMP04063,2026-01-02,2.4,EMP00725
PR22969,EMP03095,2024-03-19,1.8,EMP00984
PR22970,EMP02918,2025-09-19,2.0,EMP00183
PR22971,EMP03356,2026-02-22,3.5,EMP07498
PR22972,EMP08171,2026-05-17,4.3,EMP06862
PR22973,EMP02348,2024-12-12,4.7,EMP03799
PR22974,EMP03145,2024-05-03,3.3,EMP09627
PR22975,EMP09118,2025-08-11,2.7,EMP07560
PR22976,EMP09249,2025-06-28,1.8,EMP04829
PR22977,EMP04590,2024-09-05,1.2,EMP03036
PR22978,EMP01973,2025-09-14,2.8,EMP04615
PR22979,EMP02695,2024-09-13,3.2,EMP03538
PR22980,EMP05941,2025-09-26,4.2,EMP09731
PR22981,EMP01237,2026-04-27,5.0,EMP05337
PR22982,EMP09713,2024-10-30,2.7,EMP00834
PR22983,EMP09088,2026-03-28,1.9,EMP08215
PR22984,EMP00284,2025-04-01,4.7,EMP00028
PR22985,EMP01434,2024-09-17,1.0,EMP01198
PR22986,EMP06275,2024-08-08,1.7,EMP05423
PR22987,EMP01409,2024-01-14,3.3,EMP08024
PR22988,EMP04426,2026-06-11,2.5,EMP09374
PR22989,EMP07347,2024-02-14,4.0,EMP00727
PR22990,EMP09208,2024-07-26,1.7,EMP05012
PR22991,EMP06741,2024-12-20,4.8,EMP08408
PR22992,EMP06871,2023-09-11,3.2,EMP09382
PR22993,EMP09025,2024-01-04,2.4,EMP07133
PR22994,EMP02662,2024-01-10,1.5,EMP05923
PR22995,EMP06866,2026-05-28,4.8,EMP06679
PR22996,EMP05000,2025-07-31,2.9,EMP01450
PR22997,EMP03098,2026-06-24,4.8,EMP01768
PR22998,EMP00231,2024-09-18,3.6,EMP00165
PR22999,EMP01384,2025-07-09,3.6,EMP04567
PR23000,EMP03005,2024-07-29,1.8,EMP04596
PR23001,EMP05741,2024-07-11,3.0,EMP06182
PR23002,EMP01780,2025-09-09,4.3,EMP03212
PR23003,EMP00203,2024-08-10,1.7,EMP06828
PR23004,EMP03861,2026-01-29,2.7,EMP03426
PR23005,EMP02603,2023-11-19,2.6,EMP01376
PR23006,EMP02057,2024-02-25,1.1,EMP04272
PR23007,EMP04247,2025-07-29,1.5,EMP04612
PR23008,EMP01050,2024-10-23,3.4,EMP02487
PR23009,EMP02788,2025-07-30,1.9,EMP04084
PR23010,EMP04676,2025-11-25,1.0,EMP04066
PR23011,EMP05743,2026-03-22,2.7,EMP01927
PR23012,EMP03692,2025-01-06,4.0,EMP04239
PR23013,EMP05336,2025-04-17,2.5,EMP01570
PR23014,EMP09434,2026-02-11,2.0,EMP09379
PR23015,EMP05495,2024-06-02,4.4,EMP02691
PR23016,EMP08347,2024-01-17,2.3,EMP09884
PR23017,EMP04476,2024-08-02,4.5,EMP06224
PR23018,EMP05439,2024-03-06,4.6,EMP00913
PR23019,EMP02569,2023-10-19,1.6,EMP02717
PR23020,EMP07417,2024-08-08,1.1,EMP06211
PR23021,EMP09134,2025-04-24,4.4,EMP08715
PR23022,EMP08220,2024-02-19,4.2,EMP09485
PR23023,EMP08076,2024-12-23,1.6,EMP03548
PR23024,EMP05763,2024-02-25,3.2,EMP09853
PR23025,EMP05921,2024-06-10,4.4,EMP06261
PR23026,EMP02083,2025-08-20,1.2,EMP09412
PR23027,EMP02795,2025-10-15,1.5,EMP09770
PR23028,EMP08628,2025-12-19,3.6,EMP05849
PR23029,EMP05706,2026-05-25,2.0,EMP04816
PR23030,EMP08072,2024-03-28,1.8,EMP03129
PR23031,EMP09614,2023-12-04,1.2,EMP07644
PR23032,EMP05404,2023-11-09,1.2,EMP06693
PR23033,EMP08380,2024-03-13,1.6,EMP00200
PR23034,EMP03500,2024-06-19,4.4,EMP03371
PR23035,EMP06644,2026-02-07,3.3,EMP02527
PR23036,EMP01922,2025-09-09,3.9,EMP04107
PR23037,EMP04176,2024-04-18,2.9,EMP03450
PR23038,EMP02374,2026-01-31,2.1,EMP05752
PR23039,EMP01142,2026-03-01,4.2,EMP02059
PR23040,EMP02284,2026-01-23,3.7,EMP01673
PR23041,EMP00383,2023-12-11,3.8,EMP03774
PR23042,EMP01790,2026-05-26,4.9,EMP04392
PR23043,EMP05423,2025-12-13,3.0,EMP02272
PR23044,EMP09094,2026-07-10,3.1,EMP07559
PR23045,EMP00144,2025-12-06,1.6,EMP03394
PR23046,EMP07221,2023-10-15,4.4,EMP09177
PR23047,EMP08722,2025-05-01,3.7,EMP07025
PR23048,EMP08968,2026-03-14,4.8,EMP06001
PR23049,EMP02194,2025-01-09,4.1,EMP03828
PR23050,EMP00861,2025-12-14,4.9,EMP04408
PR23051,EMP09970,2026-02-02,4.3,EMP09136
PR23052,EMP01198,2024-02-03,4.7,EMP04045
PR23053,EMP02239,2024-06-16,4.0,EMP05768
PR23054,EMP02597,2024-01-10,2.9,EMP02005
PR23055,EMP06177,2025-07-01,2.1,EMP06704
PR23056,EMP03802,2025-06-22,2.3,EMP00059
PR23057,EMP05158,2025-02-03,4.8,EMP05111
PR23058,EMP00767,2023-10-27,1.5,EMP03995
PR23059,EMP01015,2024-07-15,2.5,EMP08415
PR23060,EMP04506,2025-09-29,4.4,EMP02859
PR23061,EMP07019,2024-07-03,1.9,EMP03448
PR23062,EMP06461,2024-05-13,4.9,EMP05259
PR23063,EMP05178,2025-04-21,4.7,EMP06781
PR23064,EMP02784,2024-10-27,3.6,EMP02194
PR23065,EMP03773,2025-05-19,4.2,EMP03886
PR23066,EMP09456,2025-08-21,4.4,EMP09267
PR23067,EMP04168,2026-07-01,1.1,EMP04489
PR23068,EMP01917,2026-04-17,3.4,EMP06129
PR23069,EMP03650,2023-09-28,1.6,EMP04983
PR23070,EMP08045,2024-10-28,2.0,EMP03859
PR23071,EMP08812,2026-05-28,4.2,EMP05940
PR23072,EMP06233,2024-02-10,4.3,EMP06942
PR23073,EMP01605,2025-11-18,3.1,EMP06222
PR23074,EMP03041,2026-07-19,2.1,EMP04718
PR23075,EMP00831,2024-08-20,4.4,EMP09417
PR23076,EMP09917,2026-04-12,3.2,EMP04680
PR23077,EMP03124,2024-10-15,1.5,EMP06461
PR23078,EMP02398,2026-02-19,3.8,EMP06087
PR23079,EMP00543,2023-10-10,3.2,EMP08898
PR23080,EMP09755,2023-08-14,1.2,EMP08330
PR23081,EMP09756,2025-03-12,3.7,EMP03826
PR23082,EMP06742,2025-05-23,2.3,EMP01847
PR23083,EMP00501,2026-06-05,1.5,EMP05125
PR23084,EMP07549,2025-04-06,5.0,EMP03829
PR23085,EMP02339,2026-02-28,4.3,EMP06640
PR23086,EMP00235,2025-03-19,4.7,EMP05543
PR23087,EMP04160,2026-06-24,1.7,EMP09376
PR23088,EMP06130,2025-04-25,1.9,EMP00577
PR23089,EMP07650,2026-04-06,2.9,EMP04603
PR23090,EMP04152,2024-04-17,2.5,EMP06601
PR23091,EMP00036,2025-06-05,3.1,EMP05028
PR23092,EMP08818,2025-09-04,4.7,EMP00300
PR23093,EMP09613,2024-04-15,2.1,EMP00414
PR23094,EMP05721,2023-09-12,3.9,EMP06800
PR23095,EMP00932,2025-04-05,5.0,EMP02110
PR23096,EMP03628,2024-09-02,1.0,EMP03729
PR23097,EMP06208,2024-02-19,1.9,EMP06282
PR23098,EMP00216,2025-05-17,4.6,EMP06554
PR23099,EMP08677,2023-09-13,3.0,EMP08374
PR23100,EMP01268,2024-02-21,3.3,EMP05875
PR23101,EMP06649,2024-03-13,1.2,EMP01358
PR23102,EMP09375,2024-06-13,2.8,EMP04885
PR23103,EMP08356,2026-03-01,4.5,EMP08629
PR23104,EMP01202,2024-09-29,1.9,EMP08619
PR23105,EMP08226,2023-11-15,2.3,EMP02182
PR23106,EMP03934,2026-04-21,3.3,EMP06441
PR23107,EMP00566,2024-09-27,3.4,EMP04843
PR23108,EMP00725,2025-08-27,2.6,EMP04378
PR23109,EMP03407,2026-02-05,1.3,EMP08440
PR23110,EMP04270,2023-12-13,1.1,EMP07009
PR23111,EMP03344,2024-02-13,3.1,EMP08537
PR23112,EMP02254,2024-06-29,2.1,EMP01485
PR23113,EMP02179,2024-03-16,1.0,EMP00156
PR23114,EMP02010,2025-04-24,3.6,EMP02188
PR23115,EMP09143,2025-08-25,1.9,EMP03124
PR23116,EMP06190,2024-05-24,3.5,EMP07129
PR23117,EMP03126,2023-11-07,2.3,EMP00103
PR23118,EMP03697,2023-08-24,3.4,EMP06201
PR23119,EMP08710,2025-12-05,3.8,EMP07881
PR23120,EMP01048,2025-08-01,1.7,EMP01037
PR23121,EMP03538,2025-09-24,1.5,EMP07569
PR23122,EMP03745,2024-02-22,2.5,EMP02312
PR23123,EMP09812,2026-04-18,1.1,EMP02703
PR23124,EMP03042,2025-07-25,4.2,EMP09890
PR23125,EMP05996,2024-09-11,3.6,EMP08448
PR23126,EMP05974,2024-09-15,4.7,EMP05264
PR23127,EMP08002,2025-07-10,2.4,EMP07415
PR23128,EMP03034,2024-07-02,2.1,EMP07684
PR23129,EMP09397,2025-10-22,4.7,EMP06072
PR23130,EMP06097,2024-07-19,3.3,EMP02693
PR23131,EMP01949,2024-01-19,1.7,EMP06612
PR23132,EMP02387,2024-08-15,1.7,EMP07387
PR23133,EMP00983,2026-02-11,3.3,EMP06364
PR23134,EMP04060,2023-08-27,4.7,EMP01622
PR23135,EMP04290,2026-04-04,4.3,EMP07765
PR23136,EMP06213,2024-01-23,3.4,EMP04387
PR23137,EMP07383,2025-05-09,2.2,EMP05818
PR23138,EMP03566,2023-10-26,2.4,EMP01909
PR23139,EMP09353,2024-01-04,1.6,EMP09182
PR23140,EMP07979,2026-05-08,2.1,EMP06121
PR23141,EMP05929,2023-09-15,1.1,EMP05126
PR23142,EMP08465,2024-12-09,1.8,EMP02047
PR23143,EMP07189,2025-12-24,1.5,EMP04623
PR23144,EMP09310,2023-12-21,3.3,EMP06771
PR23145,EMP08484,2026-06-15,4.7,EMP06873
PR23146,EMP08658,2025-10-02,4.4,EMP05768
PR23147,EMP06184,2025-07-25,3.6,EMP01257
PR23148,EMP08581,2024-07-29,2.9,EMP00703
PR23149,EMP07102,2023-08-30,1.4,EMP06149
PR23150,EMP02612,2025-06-02,3.9,EMP09009
PR23151,EMP02224,2026-05-05,4.5,EMP06830
PR23152,EMP06701,2024-03-02,4.8,EMP06348
PR23153,EMP04274,2026-04-15,1.4,EMP00279
PR23154,EMP07193,2025-08-02,1.1,EMP00102
PR23155,EMP02698,2024-04-11,2.1,EMP01089
PR23156,EMP05046,2026-04-08,4.1,EMP01842
PR23157,EMP07485,2024-01-12,4.5,EMP05471
PR23158,EMP00108,2024-08-26,4.9,EMP05899
PR23159,EMP03869,2023-08-23,3.7,EMP02429
PR23160,EMP01984,2024-09-30,2.6,EMP07202
PR23161,EMP01775,2025-02-07,3.6,EMP06191
PR23162,EMP08009,2024-03-30,3.1,EMP03400
PR23163,EMP07470,2024-04-19,3.0,EMP07846
PR23164,EMP03299,2023-11-12,4.2,EMP07909
PR23165,EMP04634,2024-09-27,2.8,EMP02746
PR23166,EMP06041,2025-01-20,4.7,EMP05889
PR23167,EMP03605,2023-12-10,2.4,EMP00280
PR23168,EMP00468,2026-07-14,2.6,EMP04540
PR23169,EMP01609,2023-09-12,3.0,EMP01927
PR23170,EMP05270,2024-08-26,3.3,EMP01679
PR23171,EMP08805,2023-08-07,1.2,EMP02219
PR23172,EMP08749,2026-05-03,1.2,EMP01794
PR23173,EMP04496,2026-05-02,4.0,EMP06483
PR23174,EMP00550,2023-11-27,4.7,EMP05710
PR23175,EMP00815,2024-02-19,2.0,EMP06052
PR23176,EMP00898,2025-08-08,3.5,EMP04478
PR23177,EMP08306,2026-03-08,1.5,EMP06116
PR23178,EMP03476,2025-12-29,3.0,EMP09786
PR23179,EMP07156,2026-02-22,1.4,EMP09870
PR23180,EMP08777,2025-04-10,1.1,EMP02958
PR23181,EMP08653,2025-01-15,2.7,EMP08155
PR23182,EMP03799,2024-02-09,2.3,EMP05408
PR23183,EMP03299,2025-01-17,3.0,EMP06980
PR23184,EMP01087,2024-07-17,4.3,EMP08750
PR23185,EMP00260,2024-04-10,3.5,EMP08514
PR23186,EMP06336,2025-01-11,1.4,EMP01053
PR23187,EMP06521,2024-11-03,4.8,EMP03525
PR23188,EMP09302,2025-09-10,4.4,EMP00016
PR23189,EMP03190,2023-10-03,4.2,EMP03744
PR23190,EMP08642,2023-10-26,2.3,EMP04336
PR23191,EMP08725,2023-11-20,4.7,EMP01922
PR23192,EMP08031,2025-01-23,2.3,EMP04986
PR23193,EMP01753,2025-09-23,4.9,EMP05457
PR23194,EMP07435,2026-01-17,1.5,EMP00813
PR23195,EMP01110,2026-04-25,4.9,EMP00210
PR23196,EMP03941,2025-10-25,1.5,EMP00295
PR23197,EMP04073,2023-11-17,4.9,EMP08626
PR23198,EMP00338,2025-04-01,3.5,EMP00369
PR23199,EMP01456,2024-05-03,1.9,EMP00202
PR23200,EMP00371,2026-03-26,4.4,EMP01691
PR23201,EMP08958,2025-07-21,1.4,EMP05213
PR23202,EMP08032,2023-11-28,4.4,EMP05788
PR23203,EMP06354,2024-08-31,4.8,EMP03433
PR23204,EMP08084,2025-05-18,2.6,EMP04463
PR23205,EMP09960,2025-08-01,1.4,EMP08189
PR23206,EMP00595,2026-02-06,5.0,EMP09203
PR23207,EMP09762,2025-11-28,2.7,EMP03562
PR23208,EMP02449,2024-02-28,1.1,EMP00922
PR23209,EMP01615,2026-05-01,3.7,EMP08634
PR23210,EMP07364,2024-03-10,3.5,EMP07678
PR23211,EMP07324,2023-11-15,1.2,EMP09672
PR23212,EMP03990,2026-01-24,1.0,EMP03260
PR23213,EMP05539,2024-10-03,3.8,EMP00213
PR23214,EMP09294,2024-09-15,4.7,EMP09760
PR23215,EMP09193,2026-01-13,3.5,EMP01122
PR23216,EMP08020,2025-09-05,1.5,EMP01531
PR23217,EMP09881,2026-04-02,2.6,EMP08858
PR23218,EMP06403,2026-05-13,4.7,EMP01752
PR23219,EMP00514,2025-05-31,1.1,EMP05524
PR23220,EMP07103,2024-07-23,2.8,EMP06943
PR23221,EMP05558,2024-05-16,3.9,EMP02249
PR23222,EMP02022,2024-04-26,1.5,EMP09042
PR23223,EMP05933,2026-05-14,1.1,EMP07817
PR23224,EMP03709,2025-11-19,1.5,EMP08241
PR23225,EMP01658,2023-09-16,1.2,EMP02767
PR23226,EMP08581,2023-12-01,4.8,EMP04252
PR23227,EMP07945,2023-11-03,1.9,EMP07659
PR23228,EMP03162,2024-03-24,1.2,EMP07075
PR23229,EMP04297,2023-11-17,3.0,EMP07617
PR23230,EMP03558,2024-12-23,2.4,EMP04695
PR23231,EMP00424,2026-04-21,1.3,EMP07475
PR23232,EMP04775,2026-05-12,3.0,EMP04797
PR23233,EMP05239,2026-03-08,2.7,EMP05732
PR23234,EMP03330,2024-03-19,3.8,EMP03643
PR23235,EMP07524,2024-12-12,1.2,EMP09717
PR23236,EMP00678,2026-07-01,2.2,EMP02679
PR23237,EMP01385,2024-07-26,2.3,EMP05206
PR23238,EMP07228,2025-03-27,4.9,EMP03837
PR23239,EMP05980,2023-11-08,2.2,EMP05148
PR23240,EMP06251,2025-07-25,2.7,EMP01999
PR23241,EMP06343,2024-02-22,3.9,EMP07608
PR23242,EMP02109,2023-10-07,4.2,EMP00161
PR23243,EMP07999,2025-04-10,4.5,EMP06219
PR23244,EMP03585,2025-09-17,2.3,EMP08217
PR23245,EMP05461,2024-06-23,4.7,EMP08195
PR23246,EMP05134,2025-08-09,1.5,EMP03313
PR23247,EMP00141,2023-12-05,2.7,EMP03101
PR23248,EMP04485,2025-08-02,4.6,EMP02941
PR23249,EMP01968,2025-08-28,2.6,EMP07812
PR23250,EMP06463,2025-12-20,3.8,EMP07342
PR23251,EMP07059,2024-08-08,3.1,EMP05111
PR23252,EMP08613,2025-03-06,1.0,EMP07316
PR23253,EMP03614,2024-02-08,1.1,EMP05152
PR23254,EMP00285,2026-07-17,2.0,EMP09550
PR23255,EMP02848,2023-08-05,1.4,EMP06371
PR23256,EMP08038,2025-12-24,3.1,EMP01023
PR23257,EMP02276,2025-09-27,1.1,EMP05081
