project_id,skill_id,required_proficiency
PRJ4253,SK0195,2
PRJ2381,SK0068,2
PRJ4894,SK0288,3
PRJ0669,SK0033,3
PRJ4984,SK0167,3
PRJ0910,SK0160,2
PRJ1051,SK0238,3
PRJ4964,SK0106,4
PRJ3160,SK0078,3
PRJ1008,SK0078,4
PRJ1637,SK0196,2
PRJ0933,SK0093,2
PRJ1623,SK0178,3
PRJ4439,SK0058,3
PRJ2235,SK0091,4
PRJ3779,SK0134,3
PRJ4607,SK0165,2
PRJ2837,SK0231,4
PRJ3869,SK0181,4
PRJ0325,SK0250,2
PRJ0982,SK0077,3
PRJ0426,SK0093,4
PRJ4496,SK0107,2
PRJ1220,SK0110,3
PRJ0610,SK0037,4
PRJ0034,SK0216,3
PRJ2752,SK0269,4
PRJ3305,SK0234,4
PRJ3107,SK0139,4
PRJ3941,SK0195,3
PRJ4622,SK0199,4
PRJ1941,SK0113,2
PRJ2468,SK0284,2
PRJ4813,SK0155,4
PRJ4364,SK0174,4
PRJ2239,SK0188,4
PRJ4011,SK0122,2
PRJ0101,SK0133,4
PRJ3021,SK0186,2
PRJ2780,SK0211,3
PRJ1727,SK0191,4
PRJ3396,SK0120,4
PRJ1984,SK0214,3
PRJ3326,SK0102,4
PRJ1622,SK0290,4
PRJ4021,SK0082,3
PRJ1575,SK0202,2
PRJ4018,SK0143,3
PRJ3048,SK0273,3
PRJ4287,SK0054,4
PRJ0205,SK0272,4
PRJ1495,SK0136,2
PRJ3161,SK0266,4
PRJ3967,SK0249,4
PRJ4264,SK0067,3
PRJ2616,SK0075,4
PRJ4920,SK0103,2
PRJ3079,SK0229,2
PRJ1417,SK0083,2
PRJ0153,SK0048,3
PRJ4352,SK0229,4
PRJ3373,SK0046,4
PRJ2605,SK0256,4
PRJ4470,SK0210,4
PRJ4749,SK0269,4
PRJ4337,SK0269,4
PRJ2289,SK0052,2
PRJ2740,SK0159,2
PRJ1877,SK0016,3
PRJ1364,SK0007,2
PRJ3108,SK0288,2
PRJ4959,SK0082,4
PRJ0346,SK0271,2
PRJ0241,SK0033,2
PRJ0369,SK0042,2
PRJ1969,SK0154,4
PRJ3811,SK0184,3
PRJ4821,SK0018,2
PRJ3190,SK0005,4
PRJ3227,SK0023,3
PRJ0436,SK0245,2
PRJ2741,SK0026,2
PRJ2568,SK0235,2
PRJ1627,SK0188,4
PRJ2771,SK0153,3
PRJ1754,SK0043,3
PRJ0673,SK0016,2
PRJ1794,SK0190,3
PRJ3775,SK0045,2
PRJ0594,SK0090,3
PRJ3565,SK0135,4
PRJ1582,SK0242,2
PRJ3249,SK0215,2
PRJ3758,SK0127,2
PRJ3243,SK0157,3
PRJ4557,SK0093,3
PRJ1787,SK0064,3
PRJ0235,SK0086,3
PRJ4199,SK0182,4
PRJ0885,SK0172,4
PRJ1161,SK0221,2
PRJ0243,SK0170,4
PRJ3655,SK0235,4
PRJ3043,SK0297,2
PRJ4969,SK0094,4
PRJ2352,SK0050,4
PRJ0248,SK0087,3
PRJ4911,SK0195,4
PRJ0692,SK0290,3
PRJ0379,SK0104,4
PRJ4583,SK0051,3
PRJ2591,SK0220,3
PRJ0308,SK0211,2
PRJ3526,SK0300,2
PRJ1947,SK0017,2
PRJ2577,SK0042,4
PRJ0377,SK0299,2
PRJ4599,SK0251,3
PRJ3167,SK0041,4
PRJ2636,SK0120,4
PRJ2962,SK0083,4
PRJ2459,SK0164,2
PRJ2347,SK0012,3
PRJ1949,SK0118,2
PRJ0112,SK0119,4
PRJ2978,SK0201,4
PRJ2034,SK0289,2
PRJ1356,SK0174,2
PRJ4726,SK0245,2
PRJ1322,SK0218,3
PRJ0089,SK0244,2
PRJ0913,SK0203,3
PRJ0976,SK0140,4
PRJ1053,SK0188,4
PRJ3037,SK0205,4
PRJ4944,SK0109,3
PRJ0481,SK0159,2
PRJ2215,SK0155,2
PRJ1323,SK0158,4
PRJ4568,SK0237,2
PRJ4278,SK0288,2
PRJ0905,SK0228,2
PRJ2685,SK0262,3
PRJ3494,SK0050,2
PRJ3752,SK0173,3
PRJ1460,SK0111,2
PRJ0486,SK0119,4
PRJ1818,SK0224,3
PRJ0054,SK0231,4
PRJ3625,SK0202,3
PRJ2212,SK0001,4
PRJ1930,SK0235,2
PRJ4481,SK0295,3
PRJ3621,SK0264,3
PRJ2763,SK0008,3
PRJ4821,SK0266,2
PRJ1442,SK0070,4
PRJ3079,SK0017,4
PRJ2715,SK0292,4
PRJ2598,SK0197,4
PRJ0240,SK0140,4
PRJ3065,SK0097,2
PRJ2861,SK0035,3
PRJ1397,SK0257,2
PRJ1222,SK0197,3
PRJ0217,SK0124,3
PRJ1118,SK0002,3
PRJ1860,SK0269,4
PRJ0541,SK0097,3
PRJ3891,SK0294,2
PRJ0760,SK0210,3
PRJ4473,SK0199,4
PRJ1094,SK0175,2
PRJ3699,SK0196,2
PRJ3935,SK0279,4
PRJ0632,SK0053,2
PRJ3472,SK0157,2
PRJ0993,SK0092,2
PRJ0357,SK0294,4
PRJ2232,SK0092,4
PRJ4535,SK0022,4
PRJ0309,SK0246,3
PRJ1909,SK0057,3
PRJ4228,SK0153,2
PRJ0845,SK0173,3
PRJ4214,SK0280,4
PRJ0200,SK0015,2
PRJ1441,SK0036,4
PRJ0129,SK0181,2
PRJ2828,SK0198,4
PRJ2990,SK0254,2
PRJ4920,SK0178,4
PRJ1548,SK0197,3
PRJ3942,SK0155,2
PRJ0300,SK0057,4
PRJ1183,SK0159,2
PRJ2617,SK0114,4
PRJ2389,SK0020,2
PRJ1151,SK0107,3
PRJ0750,SK0168,3
PRJ3871,SK0193,4
PRJ2114,SK0225,4
PRJ3905,SK0223,2
PRJ3668,SK0130,3
PRJ0921,SK0241,3
PRJ3895,SK0203,4
PRJ0239,SK0143,2
PRJ4332,SK0088,3
PRJ4143,SK0261,2
PRJ0890,SK0221,4
PRJ1376,SK0066,2
PRJ1800,SK0286,2
PRJ3802,SK0099,4
PRJ2345,SK0160,4
PRJ4111,SK0183,3
PRJ4095,SK0094,4
PRJ0351,SK0161,3
PRJ0461,SK0057,2
PRJ4174,SK0283,4
PRJ4536,SK0179,3
PRJ0584,SK0149,3
PRJ4322,SK0066,3
PRJ2503,SK0059,4
PRJ0281,SK0092,2
PRJ1341,SK0183,4
PRJ2408,SK0138,4
PRJ1974,SK0062,3
PRJ2992,SK0148,4
PRJ1223,SK0213,3
PRJ3912,SK0182,3
PRJ4878,SK0145,2
PRJ4475,SK0150,4
PRJ1225,SK0279,2
PRJ0382,SK0022,2
PRJ2147,SK0094,4
PRJ4029,SK0046,3
PRJ4191,SK0098,2
PRJ1081,SK0229,2
PRJ2892,SK0161,3
PRJ1811,SK0133,2
PRJ0064,SK0252,2
PRJ3844,SK0230,2
PRJ1500,SK0073,3
PRJ3871,SK0150,4
PRJ1277,SK0233,2
PRJ1900,SK0107,2
PRJ0766,SK0081,2
PRJ1411,SK0059,4
PRJ3820,SK0173,2
PRJ1615,SK0048,2
PRJ1613,SK0052,4
PRJ3449,SK0142,2
PRJ3234,SK0129,4
PRJ3151,SK0068,2
PRJ3257,SK0256,2
PRJ4396,SK0138,4
PRJ4698,SK0282,4
PRJ4092,SK0023,3
PRJ2887,SK0050,2
PRJ3785,SK0217,2
PRJ3642,SK0187,3
PRJ0506,SK0040,3
PRJ2509,SK0224,2
PRJ0871,SK0233,3
PRJ4208,SK0001,3
PRJ0274,SK0011,3
PRJ4700,SK0056,4
PRJ3957,SK0191,3
PRJ3004,SK0001,2
PRJ0829,SK0015,2
PRJ3611,SK0037,2
PRJ4367,SK0052,3
PRJ4527,SK0231,3
PRJ3885,SK0064,3
PRJ1806,SK0300,2
PRJ3377,SK0085,4
PRJ1554,SK0064,3
PRJ3415,SK0181,3
PRJ0449,SK0232,2
PRJ3142,SK0295,2
PRJ4086,SK0102,3
PRJ1838,SK0282,2
PRJ2451,SK0183,4
PRJ1738,SK0168,3
PRJ3615,SK0232,3
PRJ2410,SK0120,4
PRJ3429,SK0007,4
PRJ3772,SK0043,4
PRJ1747,SK0042,4
PRJ2380,SK0077,3
PRJ1960,SK0244,4
PRJ2308,SK0233,2
PRJ2245,SK0057,4
PRJ1246,SK0151,2
PRJ2529,SK0216,2
PRJ4974,SK0246,2
PRJ2660,SK0213,3
PRJ3745,SK0091,4
PRJ4184,SK0088,4
PRJ1874,SK0031,3
PRJ2891,SK0228,3
PRJ1711,SK0239,2
PRJ3780,SK0102,2
PRJ2125,SK0069,4
PRJ3590,SK0062,2
PRJ2049,SK0126,3
PRJ2023,SK0217,3
PRJ4885,SK0264,4
PRJ4785,SK0300,3
PRJ1642,SK0249,4
PRJ1257,SK0213,3
PRJ3493,SK0007,3
PRJ0118,SK0170,4
PRJ0001,SK0035,2
PRJ0608,SK0039,2
PRJ2630,SK0011,4
PRJ1953,SK0124,3
PRJ0023,SK0083,3
PRJ2697,SK0041,3
PRJ4357,SK0066,3
PRJ0469,SK0082,3
PRJ0244,SK0249,4
PRJ2707,SK0276,2
PRJ3704,SK0290,4
PRJ4182,SK0192,3
PRJ0730,SK0103,4
PRJ2064,SK0024,3
PRJ4790,SK0153,4
PRJ2949,SK0046,3
PRJ3151,SK0148,2
PRJ3075,SK0121,3
PRJ1008,SK0270,4
PRJ3153,SK0109,4
PRJ2414,SK0215,3
PRJ4467,SK0165,4
PRJ3791,SK0143,3
PRJ4948,SK0261,3
PRJ1482,SK0166,4
PRJ3675,SK0025,2
PRJ4196,SK0266,2
PRJ3769,SK0118,2
PRJ1566,SK0244,2
PRJ1280,SK0065,3
PRJ1452,SK0285,2
PRJ1672,SK0171,4
PRJ3193,SK0241,4
PRJ4813,SK0232,4
PRJ3145,SK0136,3
PRJ2098,SK0164,2
PRJ0035,SK0027,4
PRJ2521,SK0079,2
PRJ2333,SK0212,2
PRJ3687,SK0078,2
PRJ4346,SK0182,4
PRJ0900,SK0040,4
PRJ3898,SK0143,2
PRJ2905,SK0164,4
PRJ2244,SK0235,2
PRJ4954,SK0256,4
PRJ3653,SK0028,3
PRJ1477,SK0007,2
PRJ0985,SK0204,4
PRJ4012,SK0161,2
PRJ4996,SK0226,4
PRJ3158,SK0288,2
PRJ2622,SK0012,2
PRJ0129,SK0246,4
PRJ3044,SK0181,4
PRJ1501,SK0266,4
PRJ1238,SK0013,2
PRJ1789,SK0107,3
PRJ1558,SK0146,3
PRJ3144,SK0157,4
PRJ4706,SK0030,3
PRJ1976,SK0157,3
PRJ2096,SK0006,4
PRJ1532,SK0064,4
PRJ4878,SK0007,4
PRJ1169,SK0187,2
PRJ1009,SK0074,4
PRJ2490,SK0047,2
PRJ3218,SK0155,4
PRJ3123,SK0186,2
PRJ2336,SK0283,4
PRJ0178,SK0233,2
PRJ2516,SK0022,2
PRJ0999,SK0142,4
PRJ4506,SK0072,4
PRJ0805,SK0213,2
PRJ1693,SK0234,4
PRJ4105,SK0040,2
PRJ0901,SK0245,3
PRJ2237,SK0123,4
PRJ0478,SK0205,3
PRJ2228,SK0299,3
PRJ2858,SK0209,3
PRJ2501,SK0177,3
PRJ2022,SK0188,2
PRJ3624,SK0190,3
PRJ4586,SK0140,2
PRJ0408,SK0170,2
PRJ0445,SK0223,3
PRJ3405,SK0136,2
PRJ0991,SK0232,3
PRJ1333,SK0158,4
PRJ4176,SK0006,3
PRJ4140,SK0254,4
PRJ4974,SK0225,3
PRJ3463,SK0193,2
PRJ3970,SK0034,2
PRJ2821,SK0173,2
PRJ2833,SK0269,2
PRJ2364,SK0040,4
PRJ3636,SK0180,2
PRJ2746,SK0223,3
PRJ3579,SK0126,2
PRJ3455,SK0157,3
PRJ1413,SK0032,4
PRJ1603,SK0269,4
PRJ3683,SK0149,4
PRJ3284,SK0275,2
PRJ0519,SK0069,3
PRJ1459,SK0183,3
PRJ4594,SK0288,2
PRJ3200,SK0045,4
PRJ1302,SK0081,3
PRJ3883,SK0085,2
PRJ4767,SK0027,3
PRJ1959,SK0213,3
PRJ1007,SK0022,3
PRJ2359,SK0278,3
PRJ4860,SK0117,2
PRJ0728,SK0107,4
PRJ3321,SK0182,4
PRJ3529,SK0248,2
PRJ3665,SK0079,4
PRJ3931,SK0124,3
PRJ0956,SK0126,2
PRJ0858,SK0268,3
PRJ2198,SK0272,2
PRJ1923,SK0001,2
PRJ0301,SK0215,4
PRJ0882,SK0042,2
PRJ4309,SK0155,4
PRJ3093,SK0215,2
PRJ3942,SK0262,3
PRJ3813,SK0241,3
PRJ0703,SK0043,4
PRJ0282,SK0278,2
PRJ3194,SK0126,2
PRJ4655,SK0106,2
PRJ3794,SK0245,3
PRJ2196,SK0177,3
PRJ0935,SK0252,4
PRJ0919,SK0116,2
PRJ0265,SK0102,4
PRJ3829,SK0005,3
PRJ3801,SK0046,2
PRJ3326,SK0050,3
PRJ0780,SK0180,2
PRJ3478,SK0300,4
PRJ2586,SK0227,4
PRJ1227,SK0235,4
PRJ1448,SK0063,2
PRJ3774,SK0022,2
PRJ0747,SK0003,2
PRJ3403,SK0173,2
PRJ2807,SK0014,2
PRJ4685,SK0040,4
PRJ1076,SK0246,2
PRJ1437,SK0197,3
PRJ0223,SK0185,4
PRJ2764,SK0132,2
PRJ2577,SK0004,3
PRJ0639,SK0034,2
PRJ4160,SK0147,3
PRJ3331,SK0267,4
PRJ2197,SK0170,3
PRJ3197,SK0203,3
PRJ2402,SK0017,2
PRJ1237,SK0086,4
PRJ4362,SK0031,3
PRJ0438,SK0029,2
PRJ3994,SK0262,3
PRJ4692,SK0071,2
PRJ0379,SK0091,4
PRJ4125,SK0227,2
PRJ1778,SK0074,4
PRJ3583,SK0086,2
PRJ3051,SK0128,4
PRJ0131,SK0206,2
PRJ1973,SK0102,4
PRJ1713,SK0249,4
PRJ1831,SK0015,2
PRJ4081,SK0062,2
PRJ4243,SK0026,3
PRJ3653,SK0144,2
PRJ3922,SK0149,4
PRJ4562,SK0178,4
PRJ3827,SK0192,2
PRJ0872,SK0143,3
PRJ3194,SK0270,4
PRJ4368,SK0219,2
PRJ1246,SK0260,3
PRJ1196,SK0004,4
PRJ0841,SK0222,3
PRJ0327,SK0030,4
PRJ1372,SK0291,3
PRJ4083,SK0220,3
PRJ2668,SK0199,2
PRJ0311,SK0050,2
PRJ4780,SK0022,4
PRJ4993,SK0049,4
PRJ2169,SK0140,2
PRJ4976,SK0025,2
PRJ3100,SK0101,4
PRJ2365,SK0073,2
PRJ3848,SK0268,4
PRJ1737,SK0164,2
PRJ3471,SK0143,2
PRJ0055,SK0188,2
PRJ0791,SK0087,4
PRJ3554,SK0076,4
PRJ3649,SK0151,3
PRJ4239,SK0031,2
PRJ1629,SK0226,2
PRJ4278,SK0228,3
PRJ0434,SK0162,2
PRJ4639,SK0204,3
PRJ2223,SK0233,3
PRJ0469,SK0089,4
PRJ4148,SK0261,3
PRJ1886,SK0122,4
PRJ4500,SK0063,3
PRJ3447,SK0179,3
PRJ4939,SK0181,3
PRJ0573,SK0018,4
PRJ0210,SK0081,4
PRJ1057,SK0256,2
PRJ3787,SK0237,2
PRJ3172,SK0075,3
PRJ2361,SK0263,3
PRJ2911,SK0036,3
PRJ0819,SK0068,4
PRJ4044,SK0184,4
PRJ0599,SK0073,2
PRJ1081,SK0265,3
PRJ4535,SK0076,3
PRJ2494,SK0064,3
PRJ0717,SK0156,2
PRJ0904,SK0037,4
PRJ0778,SK0064,4
PRJ4658,SK0017,4
PRJ3033,SK0091,4
PRJ0545,SK0201,4
PRJ2912,SK0100,2
PRJ1379,SK0152,2
PRJ4721,SK0087,3
PRJ3199,SK0115,2
PRJ1137,SK0193,3
PRJ1969,SK0057,4
PRJ0427,SK0056,3
PRJ0464,SK0117,4
PRJ2286,SK0030,4
PRJ4987,SK0015,3
PRJ3283,SK0296,2
PRJ2507,SK0035,4
PRJ2576,SK0201,3
PRJ1330,SK0215,3
PRJ3259,SK0075,3
PRJ2363,SK0200,3
PRJ0001,SK0156,2
PRJ0398,SK0019,4
PRJ2508,SK0293,2
PRJ0482,SK0134,3
PRJ1837,SK0079,2
PRJ0100,SK0217,4
PRJ3358,SK0146,3
PRJ2295,SK0018,3
PRJ3585,SK0208,3
PRJ1323,SK0264,3
PRJ3415,SK0229,4
PRJ1404,SK0246,3
PRJ4138,SK0248,3
PRJ3822,SK0160,4
PRJ2950,SK0253,4
PRJ2651,SK0283,2
PRJ1428,SK0167,3
PRJ2548,SK0179,4
PRJ3442,SK0262,3
PRJ0470,SK0211,2
PRJ1848,SK0034,4
PRJ4663,SK0180,2
PRJ1625,SK0144,3
PRJ3543,SK0146,4
PRJ1253,SK0285,4
PRJ1716,SK0222,3
PRJ3757,SK0270,3
PRJ4742,SK0174,2
PRJ1731,SK0063,3
PRJ3941,SK0085,2
PRJ4385,SK0122,4
PRJ4363,SK0058,2
PRJ0212,SK0094,4
PRJ3340,SK0279,2
PRJ2271,SK0008,2
PRJ1869,SK0063,2
PRJ4099,SK0198,3
PRJ0533,SK0101,4
PRJ0220,SK0154,4
PRJ1634,SK0206,4
PRJ1218,SK0092,3
PRJ0431,SK0138,3
PRJ2304,SK0107,3
PRJ1877,SK0174,2
PRJ3673,SK0248,3
PRJ3059,SK0013,2
PRJ3456,SK0008,2
PRJ4544,SK0057,2
PRJ3621,SK0132,3
PRJ0555,SK0172,3
PRJ4168,SK0022,2
PRJ3452,SK0236,3
PRJ0618,SK0222,4
PRJ3294,SK0033,3
PRJ2787,SK0023,3
PRJ0087,SK0216,3
PRJ0504,SK0032,4
PRJ4224,SK0126,3
PRJ0431,SK0006,3
PRJ1006,SK0218,4
PRJ1852,SK0218,2
PRJ2851,SK0028,3
PRJ4221,SK0104,2
PRJ0329,SK0076,3
PRJ3028,SK0130,3
PRJ2246,SK0008,3
PRJ3787,SK0151,3
PRJ1116,SK0075,2
PRJ4490,SK0100,3
PRJ0271,SK0010,2
PRJ3806,SK0279,3
PRJ1978,SK0106,3
PRJ3031,SK0300,2
PRJ4632,SK0066,3
PRJ1232,SK0082,3
PRJ4877,SK0248,2
PRJ3393,SK0041,4
PRJ0646,SK0037,2
PRJ3555,SK0136,3
PRJ0044,SK0123,4
PRJ2716,SK0090,2
PRJ4460,SK0253,3
PRJ4948,SK0017,4
PRJ3398,SK0274,3
PRJ2776,SK0166,2
PRJ0517,SK0034,4
PRJ2528,SK0078,3
PRJ1982,SK0099,4
PRJ2858,SK0205,3
PRJ1523,SK0156,3
PRJ3922,SK0193,4
PRJ2580,SK0126,3
PRJ4023,SK0005,4
PRJ2143,SK0128,3
PRJ1798,SK0266,4
PRJ3947,SK0237,4
PRJ3031,SK0261,2
PRJ0231,SK0299,2
PRJ4390,SK0122,3
PRJ4124,SK0017,4
PRJ3732,SK0245,3
PRJ3093,SK0092,2
PRJ1071,SK0206,4
PRJ0807,SK0003,4
PRJ0169,SK0032,2
PRJ3418,SK0111,4
PRJ0018,SK0058,3
PRJ2026,SK0151,3
PRJ2251,SK0247,4
PRJ3085,SK0281,2
PRJ1592,SK0175,2
PRJ2731,SK0034,4
PRJ0071,SK0257,4
PRJ4673,SK0158,4
PRJ0361,SK0087,2
PRJ3601,SK0244,3
PRJ3988,SK0165,4
PRJ2089,SK0260,3
PRJ0783,SK0210,2
PRJ2554,SK0004,4
PRJ3364,SK0163,2
PRJ4312,SK0159,2
PRJ2800,SK0205,2
PRJ0741,SK0197,2
PRJ1600,SK0001,2
PRJ0281,SK0018,2
PRJ0281,SK0195,3
PRJ0514,SK0259,3
PRJ4315,SK0170,3
PRJ1931,SK0299,3
PRJ2884,SK0014,3
PRJ0293,SK0273,3
PRJ2865,SK0142,3
PRJ1805,SK0121,2
PRJ1788,SK0218,2
PRJ4308,SK0175,4
PRJ0392,SK0293,3
PRJ2102,SK0030,2
PRJ0631,SK0254,4
PRJ3099,SK0238,3
PRJ0366,SK0289,4
PRJ2657,SK0094,4
PRJ3452,SK0202,2
PRJ3490,SK0019,2
PRJ3408,SK0198,3
PRJ2460,SK0299,3
PRJ0905,SK0099,3
PRJ4100,SK0012,2
PRJ2833,SK0098,2
PRJ4525,SK0008,3
PRJ1284,SK0172,4
PRJ1583,SK0070,2
PRJ0092,SK0078,4
PRJ4519,SK0051,3
PRJ2547,SK0160,2
PRJ4717,SK0115,3
PRJ1339,SK0273,2
PRJ4788,SK0126,2
PRJ4513,SK0044,2
PRJ1001,SK0201,2
PRJ3274,SK0281,2
PRJ0505,SK0141,3
PRJ1147,SK0041,4
PRJ0115,SK0203,4
PRJ0561,SK0154,4
PRJ4495,SK0228,4
PRJ2413,SK0292,2
PRJ4870,SK0176,3
PRJ4624,SK0011,3
PRJ1321,SK0297,4
PRJ4592,SK0058,4
PRJ1599,SK0134,2
PRJ1921,SK0296,4
PRJ4122,SK0287,4
PRJ0046,SK0098,4
PRJ3202,SK0264,3
PRJ0817,SK0079,3
PRJ0667,SK0078,3
PRJ2596,SK0082,3
PRJ2152,SK0171,4
PRJ2972,SK0289,3
PRJ3290,SK0009,2
PRJ0866,SK0211,2
PRJ0942,SK0295,4
PRJ1108,SK0203,3
PRJ2483,SK0215,4
PRJ0981,SK0094,3
PRJ3607,SK0041,2
PRJ3602,SK0190,4
PRJ3370,SK0252,2
PRJ3659,SK0200,2
PRJ1436,SK0265,3
PRJ1023,SK0184,4
PRJ0672,SK0002,4
PRJ3530,SK0097,4
PRJ4900,SK0200,4
PRJ1059,SK0090,3
PRJ0429,SK0042,2
PRJ0680,SK0192,2
PRJ0409,SK0076,4
PRJ0558,SK0289,4
PRJ4284,SK0200,3
PRJ2010,SK0269,2
PRJ0251,SK0260,4
PRJ4127,SK0271,3
PRJ4689,SK0091,3
PRJ1361,SK0207,4
PRJ2319,SK0204,4
PRJ3057,SK0061,2
PRJ1326,SK0280,2
PRJ3208,SK0178,3
PRJ3288,SK0042,3
PRJ1358,SK0136,2
PRJ4190,SK0184,3
PRJ3827,SK0250,2
PRJ4657,SK0230,3
PRJ3474,SK0162,4
PRJ0277,SK0259,3
PRJ1739,SK0253,4
PRJ1538,SK0042,4
PRJ2510,SK0020,3
PRJ1637,SK0074,2
PRJ0104,SK0234,3
PRJ4331,SK0145,2
PRJ3745,SK0095,2
PRJ0043,SK0281,4
PRJ1273,SK0087,3
PRJ1564,SK0242,3
PRJ4864,SK0186,3
PRJ0960,SK0029,3
PRJ1591,SK0208,3
PRJ4064,SK0296,3
PRJ1734,SK0003,3
PRJ1703,SK0236,4
PRJ3138,SK0149,4
PRJ3243,SK0108,4
PRJ4916,SK0140,3
PRJ2582,SK0015,3
PRJ4030,SK0164,2
PRJ4421,SK0183,3
PRJ3662,SK0154,2
PRJ4534,SK0262,2
PRJ1610,SK0091,4
PRJ3282,SK0008,4
PRJ3217,SK0057,3
PRJ2297,SK0240,2
PRJ3307,SK0181,2
PRJ0307,SK0092,4
PRJ1588,SK0272,2
PRJ4478,SK0190,4
PRJ1909,SK0201,3
PRJ3151,SK0146,2
PRJ4549,SK0145,2
PRJ2776,SK0067,4
PRJ2490,SK0245,4
PRJ3471,SK0029,4
PRJ2369,SK0232,3
PRJ3283,SK0223,4
PRJ4237,SK0018,2
PRJ1682,SK0231,3
PRJ2847,SK0144,3
PRJ3849,SK0142,4
PRJ3856,SK0116,2
PRJ2777,SK0192,3
PRJ4211,SK0206,2
PRJ2959,SK0240,4
PRJ2836,SK0212,3
PRJ3591,SK0084,2
PRJ4728,SK0172,3
PRJ1228,SK0157,3
PRJ2550,SK0074,4
PRJ2978,SK0086,2
PRJ3074,SK0281,3
PRJ2289,SK0278,2
PRJ2164,SK0257,3
PRJ4805,SK0107,4
PRJ4126,SK0049,2
PRJ0452,SK0058,2
PRJ4746,SK0191,3
PRJ4248,SK0062,4
PRJ3812,SK0262,4
PRJ3292,SK0154,3
PRJ2536,SK0254,3
PRJ1294,SK0293,3
PRJ1306,SK0285,3
PRJ1390,SK0157,2
PRJ3684,SK0005,2
PRJ2437,SK0233,3
PRJ1049,SK0201,3
PRJ3818,SK0091,4
PRJ3251,SK0214,3
PRJ0425,SK0257,3
PRJ3847,SK0249,2
PRJ1678,SK0018,4
PRJ4242,SK0292,2
PRJ3901,SK0132,2
PRJ0814,SK0134,4
PRJ3233,SK0226,2
PRJ4379,SK0233,2
PRJ4153,SK0249,3
PRJ0415,SK0285,4
PRJ2888,SK0248,3
PRJ0419,SK0243,4
PRJ0130,SK0114,3
PRJ4882,SK0100,4
PRJ0048,SK0082,4
PRJ3138,SK0262,4
PRJ4843,SK0051,3
PRJ2324,SK0266,4
PRJ2615,SK0190,4
PRJ1478,SK0298,3
PRJ4703,SK0018,2
PRJ1567,SK0024,4
PRJ3071,SK0014,3
PRJ1724,SK0259,4
PRJ0544,SK0116,2
PRJ2540,SK0240,4
PRJ3044,SK0289,3
PRJ0222,SK0009,4
PRJ3900,SK0277,2
PRJ0962,SK0104,4
PRJ3231,SK0134,4
PRJ2828,SK0133,2
PRJ4911,SK0064,2
PRJ0020,SK0102,2
PRJ4784,SK0223,2
PRJ2669,SK0217,2
PRJ2411,SK0267,3
PRJ4101,SK0212,3
PRJ3119,SK0298,2
PRJ0947,SK0279,3
PRJ0751,SK0081,4
PRJ4268,SK0105,4
PRJ4422,SK0059,2
PRJ3961,SK0192,4
PRJ1917,SK0208,3
PRJ1667,SK0066,4
PRJ2680,SK0146,4
PRJ3159,SK0247,3
PRJ4979,SK0245,3
PRJ3058,SK0216,4
PRJ1153,SK0250,4
PRJ2268,SK0103,2
PRJ3855,SK0235,3
PRJ2004,SK0223,4
PRJ0183,SK0109,3
PRJ4003,SK0031,2
PRJ4254,SK0145,4
PRJ2948,SK0028,4
PRJ1656,SK0023,3
PRJ4109,SK0138,3
PRJ0792,SK0218,4
PRJ3394,SK0063,4
PRJ3476,SK0249,2
PRJ3559,SK0050,3
PRJ4961,SK0030,2
PRJ3270,SK0216,3
PRJ0355,SK0027,4
PRJ4324,SK0264,4
PRJ2472,SK0247,2
PRJ1367,SK0244,2
PRJ3562,SK0045,4
PRJ0974,SK0003,4
PRJ4744,SK0158,4
PRJ3269,SK0286,3
PRJ3283,SK0070,2
PRJ1064,SK0032,3
PRJ4531,SK0092,3
PRJ4835,SK0098,3
PRJ2882,SK0270,4
PRJ3755,SK0195,2
PRJ0084,SK0191,3
PRJ1605,SK0169,2
PRJ3726,SK0209,3
PRJ4451,SK0103,4
PRJ1119,SK0136,3
PRJ0460,SK0131,3
PRJ0007,SK0209,2
PRJ3271,SK0287,2
PRJ2829,SK0286,3
PRJ2312,SK0024,2
PRJ1859,SK0270,4
PRJ3778,SK0199,4
PRJ2762,SK0080,2
PRJ1921,SK0142,4
PRJ4817,SK0250,3
PRJ2830,SK0279,4
PRJ3718,SK0046,2
PRJ1951,SK0104,4
PRJ3946,SK0163,4
PRJ2886,SK0045,2
PRJ3385,SK0240,4
PRJ3165,SK0263,3
PRJ1765,SK0150,3
PRJ4957,SK0263,4
PRJ1191,SK0209,2
PRJ3242,SK0221,2
PRJ4707,SK0094,2
PRJ3376,SK0059,4
PRJ2944,SK0243,4
PRJ1361,SK0075,3
PRJ0372,SK0041,2
PRJ4966,SK0251,4
PRJ0281,SK0127,3
PRJ1850,SK0001,4
PRJ4386,SK0150,2
PRJ0124,SK0269,4
PRJ0959,SK0046,4
PRJ2685,SK0183,3
PRJ4482,SK0153,2
PRJ2224,SK0144,4
PRJ2868,SK0036,4
PRJ0115,SK0139,2
PRJ3571,SK0206,3
PRJ1783,SK0128,4
PRJ4100,SK0017,2
PRJ4316,SK0054,2
PRJ4731,SK0247,2
PRJ0762,SK0122,2
PRJ4359,SK0196,2
PRJ0393,SK0223,2
PRJ1452,SK0036,2
PRJ3320,SK0164,3
PRJ0133,SK0003,3
PRJ1372,SK0298,2
PRJ0258,SK0179,2
PRJ1053,SK0217,2
