requisition_id,job_title,department_id,status,time_to_fill_days
REQ14657,Diagnostic radiographer,D020,Closed,17
REQ14658,"Programmer, multimedia",D011,Closed,58
REQ14659,"Engineer, manufacturing",D011,Closed,57
REQ14660,Building control surveyor,D014,On Hold,56
REQ14661,Further education lecturer,D020,Closed,96
REQ14662,Oncologist,D015,Open,28
REQ14663,Control and instrumentation engineer,D018,On Hold,24
REQ14664,"Radiographer, therapeutic",D018,Closed,41
REQ14665,Tax adviser,D018,Closed,28
REQ14666,"Surveyor, land/geomatics",D012,Closed,30
REQ14667,Commercial/residential surveyor,D010,On Hold,77
REQ14668,"Doctor, general practice",D004,Closed,36
REQ14669,Clinical molecular geneticist,D003,Closed,31
REQ14670,Technical brewer,D017,On Hold,95
REQ14671,"Doctor, general practice",D010,Closed,34
REQ14672,Radio broadcast assistant,D003,Open,15
REQ14673,Visual merchandiser,D011,Closed,34
REQ14674,"Production designer, theatre/television/film",D018,Closed,77
REQ14675,"Scientist, forensic",D014,Closed,108
REQ14676,"Therapist, art",D001,Closed,95
REQ14677,Patent attorney,D004,Closed,101
REQ14678,"Therapist, art",D008,Closed,116
REQ14679,"Engineer, broadcasting (operations)",D005,Open,77
REQ14680,Print production planner,D004,Closed,49
REQ14681,Oncologist,D016,Closed,110
REQ14682,"Pharmacist, community",D016,Closed,18
REQ14683,Public relations account executive,D010,Open,59
REQ14684,Drilling engineer,D004,Closed,91
REQ14685,Dancer,D007,Closed,113
REQ14686,"Pilot, airline",D020,Closed,34
REQ14687,Industrial/product designer,D008,Open,118
REQ14688,Hospital pharmacist,D015,Open,102
REQ14689,Tour manager,D020,Closed,83
REQ14690,Metallurgist,D016,Closed,91
REQ14691,Fine artist,D020,Closed,115
REQ14692,Warden/ranger,D006,Open,112
REQ14693,"Administrator, Civil Service",D006,Open,98
REQ14694,Make,D016,Closed,65
REQ14695,Communications engineer,D013,Closed,72
REQ14696,Education administrator,D017,Closed,33
REQ14697,Therapeutic radiographer,D020,Closed,116
REQ14698,Teaching laboratory technician,D020,Closed,80
REQ14699,Community arts worker,D009,Closed,58
REQ14700,Biomedical scientist,D020,Closed,111
REQ14701,Chiropodist,D017,Open,27
REQ14702,Mental health nurse,D020,Closed,23
REQ14703,"Journalist, magazine",D009,Open,89
REQ14704,Chief Marketing Officer,D017,Closed,68
REQ14705,Research scientist (physical sciences),D011,Closed,79
REQ14706,Associate Professor,D014,Closed,78
REQ14707,Technical author,D006,Closed,47
REQ14708,"Investment banker, operational",D006,Closed,102
REQ14709,"Education officer, environmental",D015,Closed,58
REQ14710,"Administrator, arts",D019,Closed,65
REQ14711,Graphic designer,D018,Closed,34
REQ14712,"Social research officer, government",D011,Closed,94
REQ14713,Electronics engineer,D010,Open,57
REQ14714,"Accountant, chartered",D015,On Hold,58
REQ14715,Water engineer,D010,Open,117
REQ14716,"Solicitor, Scotland",D007,Closed,28
REQ14717,Building surveyor,D012,Open,71
REQ14718,Financial trader,D007,Open,25
REQ14719,Structural engineer,D008,Closed,85
REQ14720,"Teacher, English as a foreign language",D010,Closed,22
REQ14721,Ceramics designer,D011,Closed,50
REQ14722,Office manager,D020,Closed,60
REQ14723,Intelligence analyst,D020,Open,32
REQ14724,Building services engineer,D013,On Hold,96
REQ14725,"Scientist, clinical (histocompatibility and immunogenetics)",D009,Closed,70
REQ14726,"Administrator, Civil Service",D005,Closed,83
REQ14727,"Engineer, agricultural",D012,On Hold,77
REQ14728,"Doctor, general practice",D016,Closed,112
REQ14729,Data processing manager,D006,Closed,82
REQ14730,Community arts worker,D015,On Hold,65
REQ14731,Diplomatic Services operational officer,D007,Closed,33
REQ14732,Medical physicist,D018,On Hold,58
REQ14733,Facilities manager,D005,Open,39
REQ14734,Landscape architect,D007,Closed,81
REQ14735,Catering manager,D019,Open,26
REQ14736,"Producer, television/film/video",D019,Open,48
REQ14737,Theatre stage manager,D001,Closed,54
REQ14738,Animal technologist,D015,Closed,111
REQ14739,Public relations account executive,D004,Closed,18
REQ14740,"Investment banker, operational",D020,Open,39
REQ14741,Media buyer,D009,Closed,69
REQ14742,Communications engineer,D019,Closed,33
REQ14743,Sports coach,D020,Closed,36
REQ14744,"Teacher, adult education",D019,Closed,73
REQ14745,Research scientist (life sciences),D014,On Hold,48
REQ14746,Air cabin crew,D004,Closed,32
REQ14747,Chief Strategy Officer,D011,Closed,91
REQ14748,Higher education lecturer,D006,Open,109
REQ14749,Chief Executive Officer,D016,Closed,93
REQ14750,"Horticulturist, amenity",D013,Closed,24
REQ14751,"Nurse, mental health",D010,Closed,105
REQ14752,"Scientist, research (maths)",D003,Closed,107
REQ14753,Commercial art gallery manager,D012,Closed,118
REQ14754,"Psychologist, sport and exercise",D012,Closed,30
REQ14755,Warehouse manager,D002,Closed,25
REQ14756,"Development worker, international aid",D003,Closed,48
REQ14757,Purchasing manager,D014,Closed,114
REQ14758,Production engineer,D005,Closed,35
REQ14759,"Designer, blown glass/stained glass",D013,Closed,24
REQ14760,Emergency planning/management officer,D017,Closed,98
REQ14761,Community education officer,D012,On Hold,98
REQ14762,"Engineer, maintenance",D005,Closed,49
REQ14763,"Accountant, chartered management",D002,Closed,66
REQ14764,"Conservation officer, historic buildings",D019,Closed,34
REQ14765,Public house manager,D017,On Hold,81
REQ14766,"Producer, radio",D006,Closed,56
REQ14767,"Conservator, museum/gallery",D004,Closed,112
REQ14768,"Therapist, music",D020,Closed,28
REQ14769,Health promotion specialist,D006,Closed,119
REQ14770,"Surveyor, land/geomatics",D008,Open,46
REQ14771,Veterinary surgeon,D020,Closed,31
REQ14772,Homeopath,D004,Closed,38
REQ14773,"Designer, ceramics/pottery",D013,On Hold,101
REQ14774,"Psychologist, sport and exercise",D020,Open,65
REQ14775,Further education lecturer,D011,Closed,108
REQ14776,Financial trader,D003,Closed,43
REQ14777,Insurance broker,D002,Closed,114
REQ14778,Event organiser,D001,Closed,91
REQ14779,Advertising account planner,D001,Closed,39
REQ14780,English as a foreign language teacher,D010,Closed,101
REQ14781,Speech and language therapist,D009,Open,61
REQ14782,Manufacturing systems engineer,D018,Open,84
REQ14783,Architectural technologist,D017,Closed,72
REQ14784,Social worker,D007,Closed,99
REQ14785,Special educational needs teacher,D011,Closed,112
REQ14786,"Producer, radio",D018,Open,43
REQ14787,Advertising account planner,D016,Open,38
REQ14788,Physiological scientist,D018,On Hold,28
REQ14789,Quarry manager,D013,Open,62
REQ14790,"Nurse, adult",D006,Closed,112
REQ14791,Orthoptist,D018,Closed,58
REQ14792,Psychiatrist,D013,Closed,36
REQ14793,Health and safety adviser,D015,Closed,29
REQ14794,Call centre manager,D003,Closed,70
REQ14795,Further education lecturer,D014,Closed,110
REQ14796,"Therapist, nutritional",D005,Closed,81
REQ14797,"Programmer, applications",D020,Open,85
REQ14798,Quality manager,D019,Closed,57
REQ14799,Passenger transport manager,D009,Closed,84
REQ14800,"Therapist, speech and language",D013,Closed,50
REQ14801,Customer service manager,D013,Closed,48
REQ14802,Warden/ranger,D008,Closed,66
REQ14803,Recycling officer,D011,Open,52
REQ14804,Advertising art director,D003,On Hold,118
REQ14805,"Editor, magazine features",D020,Closed,109
REQ14806,Ceramics designer,D017,On Hold,37
REQ14807,Trading standards officer,D020,Closed,68
REQ14808,"Journalist, magazine",D011,Closed,27
REQ14809,Learning mentor,D020,Open,28
REQ14810,"Surveyor, hydrographic",D020,Closed,77
REQ14811,Charity fundraiser,D003,Closed,101
REQ14812,Trading standards officer,D001,Closed,59
REQ14813,Academic librarian,D002,Closed,35
REQ14814,Lawyer,D005,Closed,101
REQ14815,Sports coach,D013,Open,69
REQ14816,Dance movement psychotherapist,D004,Open,24
REQ14817,Translator,D015,Closed,20
REQ14818,Travel agency manager,D007,On Hold,60
REQ14819,Dietitian,D009,Open,59
REQ14820,Estate manager/land agent,D018,Closed,45
REQ14821,Herbalist,D001,Closed,70
REQ14822,"Psychotherapist, child",D020,Closed,95
REQ14823,"Scientist, research (maths)",D003,Open,87
REQ14824,Press photographer,D017,Closed,38
REQ14825,"Engineer, biomedical",D003,On Hold,25
REQ14826,Drilling engineer,D016,Closed,27
REQ14827,Commercial art gallery manager,D004,Closed,63
REQ14828,Production manager,D003,Closed,49
REQ14829,Chief Marketing Officer,D018,Open,86
REQ14830,Clinical cytogeneticist,D017,Open,16
REQ14831,Systems developer,D011,Closed,72
REQ14832,Comptroller,D007,Open,30
REQ14833,Phytotherapist,D010,Closed,32
REQ14834,"Research officer, government",D015,Closed,42
REQ14835,Training and development officer,D013,Closed,27
REQ14836,"Engineer, biomedical",D003,Closed,22
REQ14837,Land,D009,On Hold,82
REQ14838,Set designer,D016,Open,18
REQ14839,Customer service manager,D017,Open,114
REQ14840,Restaurant manager,D007,Closed,81
REQ14841,Homeopath,D007,Closed,76
REQ14842,Air cabin crew,D007,Open,62
REQ14843,"Engineer, civil (consulting)",D013,Closed,111
REQ14844,"Producer, radio",D008,Closed,68
REQ14845,Technical author,D012,Open,59
REQ14846,Land,D008,Open,89
REQ14847,"Teacher, secondary school",D016,On Hold,97
REQ14848,Fish farm manager,D005,Closed,38
REQ14849,"Psychologist, sport and exercise",D016,Closed,24
REQ14850,"Sound technician, broadcasting/film/video",D020,Closed,76
REQ14851,"Psychologist, counselling",D008,Closed,28
REQ14852,"Engineer, electronics",D005,Closed,43
REQ14853,Government social research officer,D009,Closed,93
REQ14854,"Engineer, control and instrumentation",D002,On Hold,54
REQ14855,"Therapist, art",D003,Closed,106
REQ14856,Special effects artist,D004,Closed,31
REQ14857,"Civil engineer, contracting",D011,Closed,85
REQ14858,"Loss adjuster, chartered",D017,Closed,26
REQ14859,Aid worker,D015,Closed,65
REQ14860,Commissioning editor,D007,Open,38
REQ14861,Learning mentor,D012,Closed,83
REQ14862,Television/film/video producer,D014,On Hold,75
REQ14863,Musician,D016,Closed,50
REQ14864,"Horticulturist, amenity",D007,Closed,72
REQ14865,Science writer,D020,Closed,110
REQ14866,Claims inspector/assessor,D003,Closed,24
REQ14867,Make,D007,Closed,23
REQ14868,"Therapist, art",D006,On Hold,113
REQ14869,Actuary,D016,Open,37
REQ14870,Diagnostic radiographer,D016,Closed,92
REQ14871,Advertising account executive,D016,Closed,80
REQ14872,"Teacher, secondary school",D007,Closed,54
REQ14873,IT consultant,D020,Closed,51
REQ14874,Senior tax professional/tax inspector,D018,Open,117
REQ14875,Insurance broker,D010,Closed,80
REQ14876,Animal nutritionist,D014,On Hold,42
REQ14877,Health physicist,D015,On Hold,42
REQ14878,Mining engineer,D002,Closed,109
REQ14879,Retail banker,D019,Closed,106
REQ14880,Surgeon,D008,Closed,112
REQ14881,"Production assistant, television",D002,On Hold,39
REQ14882,Music tutor,D002,Closed,49
REQ14883,"Engineer, civil (contracting)",D011,Closed,117
REQ14884,Control and instrumentation engineer,D010,Closed,87
REQ14885,Plant breeder/geneticist,D020,Closed,86
REQ14886,Careers adviser,D006,Open,73
REQ14887,Pension scheme manager,D010,On Hold,17
REQ14888,"Therapist, occupational",D014,Closed,29
REQ14889,Environmental manager,D017,Closed,37
REQ14890,Civil Service fast streamer,D009,Closed,30
REQ14891,"Engineer, land",D017,On Hold,37
REQ14892,Warehouse manager,D006,Closed,34
REQ14893,Early years teacher,D014,Closed,15
REQ14894,Community development worker,D013,Open,74
REQ14895,Land,D004,Closed,25
REQ14896,"Scientist, research (life sciences)",D015,Open,91
REQ14897,Actor,D016,Closed,27
REQ14898,Horticultural therapist,D012,Closed,36
REQ14899,General practice doctor,D015,On Hold,19
REQ14900,"Teacher, adult education",D002,Open,45
REQ14901,Advertising art director,D017,Open,29
REQ14902,Homeopath,D001,Closed,64
REQ14903,Senior tax professional/tax inspector,D005,Open,31
REQ14904,Rural practice surveyor,D010,On Hold,41
REQ14905,"Horticulturist, commercial",D017,Closed,73
REQ14906,Teaching laboratory technician,D016,On Hold,106
REQ14907,Actuary,D002,On Hold,48
REQ14908,Plant breeder/geneticist,D019,Closed,98
REQ14909,"Scientist, clinical (histocompatibility and immunogenetics)",D018,Closed,114
REQ14910,Corporate investment banker,D017,Closed,45
REQ14911,"Engineer, petroleum",D009,Closed,85
REQ14912,Public librarian,D013,Closed,74
REQ14913,"Research officer, trade union",D020,Open,68
REQ14914,"Therapist, speech and language",D003,Closed,86
REQ14915,Research scientist (physical sciences),D016,Closed,55
REQ14916,"Research officer, government",D006,Closed,91
REQ14917,Tourist information centre manager,D007,Closed,37
REQ14918,Technical sales engineer,D005,Closed,106
REQ14919,"Designer, jewellery",D009,Closed,52
REQ14920,Learning disability nurse,D011,Closed,48
REQ14921,"Programmer, systems",D019,Open,106
REQ14922,"Presenter, broadcasting",D010,Open,97
REQ14923,Diplomatic Services operational officer,D014,Open,42
REQ14924,"Geologist, wellsite",D019,Open,112
REQ14925,Human resources officer,D007,Closed,85
REQ14926,Social worker,D005,Closed,15
REQ14927,Plant breeder/geneticist,D006,Closed,31
REQ14928,"Librarian, academic",D014,Closed,52
REQ14929,Outdoor activities/education manager,D015,Open,105
REQ14930,Newspaper journalist,D005,On Hold,60
REQ14931,Biomedical scientist,D020,Open,95
REQ14932,"Administrator, charities/voluntary organisations",D010,Closed,23
REQ14933,Diagnostic radiographer,D003,Closed,53
REQ14934,Planning and development surveyor,D003,Closed,43
REQ14935,Early years teacher,D014,Closed,37
REQ14936,Clinical molecular geneticist,D015,On Hold,37
REQ14937,"Geneticist, molecular",D019,Closed,38
REQ14938,Trade mark attorney,D005,Closed,92
REQ14939,"Scientist, biomedical",D012,Closed,51
REQ14940,Retail manager,D007,On Hold,110
REQ14941,Landscape architect,D018,On Hold,30
REQ14942,Clinical cytogeneticist,D009,Open,35
REQ14943,Police officer,D002,Closed,77
REQ14944,Administrator,D013,Closed,118
REQ14945,"Scientist, research (maths)",D004,Closed,109
REQ14946,Food technologist,D012,Closed,43
REQ14947,Copy,D011,Closed,66
REQ14948,Set designer,D004,Closed,20
REQ14949,Dealer,D013,Closed,80
REQ14950,Archivist,D014,On Hold,70
REQ14951,Contractor,D019,Closed,58
REQ14952,Actuary,D006,Closed,119
REQ14953,Interior and spatial designer,D020,Closed,42
REQ14954,Database administrator,D017,Closed,88
REQ14955,Local government officer,D005,Closed,33
REQ14956,Site engineer,D018,Closed,71
REQ14957,"Designer, fashion/clothing",D017,Closed,65
REQ14958,Metallurgist,D009,Closed,17
REQ14959,"Psychologist, sport and exercise",D014,Closed,66
REQ14960,Building surveyor,D002,Closed,100
REQ14961,Banker,D020,Open,68
REQ14962,"Production designer, theatre/television/film",D004,Closed,58
REQ14963,Ceramics designer,D007,Closed,29
REQ14964,Building control surveyor,D003,Closed,105
REQ14965,"Librarian, public",D008,Closed,108
REQ14966,Learning disability nurse,D010,Open,54
REQ14967,Web designer,D018,Open,32
REQ14968,"Therapist, nutritional",D015,Closed,71
REQ14969,Operational researcher,D008,Closed,33
REQ14970,Maintenance engineer,D008,On Hold,92
REQ14971,Press sub,D002,Closed,54
REQ14972,"Conservation officer, historic buildings",D015,Closed,98
REQ14973,Energy manager,D014,Closed,39
REQ14974,Structural engineer,D012,Closed,46
REQ14975,Technical brewer,D015,Closed,38
REQ14976,Geophysical data processor,D004,Closed,92
REQ14977,Adult guidance worker,D002,Closed,77
REQ14978,Astronomer,D020,Closed,64
REQ14979,Microbiologist,D017,Open,85
REQ14980,"Development worker, international aid",D005,On Hold,19
REQ14981,Garment/textile technologist,D011,Open,59
REQ14982,Armed forces operational officer,D009,Closed,51
REQ14983,Corporate treasurer,D009,Open,18
REQ14984,Race relations officer,D009,On Hold,72
REQ14985,"Designer, exhibition/display",D012,On Hold,39
REQ14986,"Radiographer, diagnostic",D012,Closed,30
REQ14987,Podiatrist,D015,Closed,74
REQ14988,Health promotion specialist,D009,Closed,39
REQ14989,Chemical engineer,D017,Closed,102
REQ14990,"Engineer, broadcasting (operations)",D006,Closed,28
REQ14991,"Administrator, education",D018,Open,18
REQ14992,Historic buildings inspector/conservation officer,D020,Closed,110
REQ14993,"Teacher, English as a foreign language",D005,Closed,44
REQ14994,Operations geologist,D009,Closed,47
REQ14995,"Accountant, chartered",D006,Closed,61
REQ14996,Trading standards officer,D013,Open,44
REQ14997,"Engineer, petroleum",D018,Closed,18
REQ14998,Medical secretary,D015,Closed,111
REQ14999,Publishing rights manager,D017,Closed,116
REQ15000,Maintenance engineer,D011,Closed,118
REQ15001,"Journalist, newspaper",D017,Closed,54
REQ15002,"Investment banker, corporate",D019,Open,115
REQ15003,"Surveyor, land/geomatics",D018,Closed,30
REQ15004,"Programme researcher, broadcasting/film/video",D002,Closed,90
REQ15005,Film/video editor,D014,Closed,50
REQ15006,"Designer, graphic",D013,Closed,90
REQ15007,"Psychologist, forensic",D014,Closed,71
REQ15008,Astronomer,D013,On Hold,75
REQ15009,Television/film/video producer,D017,On Hold,89
REQ15010,Holiday representative,D007,Open,32
REQ15011,Consulting civil engineer,D019,Closed,28
REQ15012,Personnel officer,D020,On Hold,53
REQ15013,Data scientist,D002,Closed,75
REQ15014,"Engineer, maintenance",D001,On Hold,34
REQ15015,Geochemist,D003,Closed,86
REQ15016,"Therapist, drama",D015,Closed,102
REQ15017,Land,D014,On Hold,116
REQ15018,Air traffic controller,D013,On Hold,84
REQ15019,"Civil engineer, consulting",D008,Closed,30
REQ15020,Civil Service administrator,D020,Closed,53
REQ15021,"Scientist, marine",D017,Closed,92
REQ15022,"Education officer, environmental",D001,Closed,79
REQ15023,Food technologist,D002,Closed,81
REQ15024,Corporate treasurer,D002,Closed,20
REQ15025,Arts administrator,D018,Closed,68
REQ15026,Learning disability nurse,D016,Closed,119
REQ15027,Oncologist,D005,Closed,112
REQ15028,"Engineer, chemical",D018,On Hold,27
REQ15029,Outdoor activities/education manager,D018,Closed,77
REQ15030,"Horticulturist, amenity",D020,Closed,59
REQ15031,Meteorologist,D013,Closed,38
REQ15032,"Scientist, product/process development",D014,Closed,20
REQ15033,"Engineer, petroleum",D011,Closed,45
