skill_id,year,demand_index
SK0194,2026,18
SK0229,2025,46
SK0111,2026,71
SK0267,2021,91
SK0188,2023,41
SK0145,2022,38
SK0263,2026,65
SK0109,2025,26
SK0235,2025,97
SK0099,2021,63
SK0223,2021,91
SK0231,2024,30
SK0140,2024,93
SK0273,2026,29
SK0274,2021,52
SK0164,2025,42
SK0093,2024,51
SK0229,2022,43
SK0026,2026,78
SK0216,2021,74
SK0050,2021,80
SK0156,2025,90
SK0300,2026,85
SK0094,2025,88
SK0120,2024,77
SK0219,2026,93
SK0174,2021,33
SK0042,2025,24
SK0128,2021,66
SK0124,2024,45
SK0276,2023,99
SK0031,2023,34
SK0061,2022,68
SK0220,2023,15
SK0037,2023,31
SK0206,2026,62
SK0294,2026,96
SK0016,2025,33
SK0226,2023,45
SK0157,2021,70
SK0038,2021,73
SK0197,2022,87
SK0023,2023,30
SK0009,2025,60
SK0189,2022,27
SK0062,2024,84
SK0188,2021,92
SK0275,2022,54
SK0195,2022,87
SK0156,2025,52
SK0065,2024,41
SK0200,2022,37
SK0039,2026,22
SK0052,2025,39
SK0031,2024,71
SK0241,2024,60
SK0204,2021,47
SK0155,2026,69
SK0057,2024,26
SK0259,2021,26
SK0163,2021,29
SK0210,2023,62
SK0242,2023,18
SK0213,2024,90
SK0079,2025,72
SK0070,2024,96
SK0202,2024,97
SK0284,2021,16
SK0092,2023,19
SK0287,2024,23
SK0140,2023,74
SK0114,2021,79
SK0222,2024,72
SK0174,2022,50
SK0054,2023,51
SK0288,2021,77
SK0242,2025,38
SK0272,2024,85
SK0046,2023,33
SK0191,2023,50
SK0295,2026,39
SK0026,2024,56
SK0207,2026,48
SK0184,2024,73
SK0113,2022,68
SK0266,2023,43
SK0279,2025,32
SK0142,2023,60
SK0037,2026,14
SK0126,2021,39
SK0284,2024,53
SK0215,2024,82
SK0259,2024,40
SK0082,2026,31
SK0250,2021,66
SK0056,2026,76
SK0012,2021,29
SK0057,2024,13
SK0039,2024,47
SK0259,2026,34
SK0225,2021,64
SK0080,2024,96
SK0207,2021,57
SK0176,2026,38
SK0157,2024,73
SK0152,2021,27
SK0061,2023,48
SK0026,2026,46
SK0018,2022,61
SK0048,2022,58
SK0149,2022,94
SK0276,2022,24
SK0122,2025,37
SK0298,2024,63
SK0086,2021,53
SK0072,2021,15
SK0223,2025,49
SK0092,2024,80
SK0136,2022,51
SK0050,2022,68
SK0184,2026,94
SK0015,2023,67
SK0147,2026,86
SK0291,2022,17
SK0228,2023,41
SK0163,2021,70
SK0109,2024,74
SK0045,2021,27
SK0245,2024,42
SK0049,2024,59
SK0253,2021,68
SK0169,2021,19
SK0198,2022,76
SK0238,2023,95
SK0233,2023,86
SK0074,2023,40
SK0142,2021,15
SK0180,2023,66
SK0211,2021,44
SK0223,2021,14
SK0057,2024,50
SK0136,2026,95
SK0198,2026,62
SK0169,2026,49
SK0231,2023,60
SK0121,2022,30
SK0163,2025,14
SK0105,2021,24
SK0118,2024,17
SK0127,2021,80
SK0049,2025,27
SK0193,2024,89
SK0268,2026,86
SK0268,2022,60
SK0032,2024,38
SK0095,2021,50
SK0229,2024,54
SK0107,2021,60
SK0210,2021,27
SK0140,2025,53
SK0171,2021,82
SK0189,2024,82
SK0024,2026,42
SK0096,2023,33
SK0086,2025,24
SK0217,2025,28
SK0068,2025,55
SK0047,2022,28
SK0062,2025,83
SK0104,2026,75
SK0226,2024,51
SK0049,2024,78
SK0254,2023,14
SK0096,2023,18
SK0162,2024,55
SK0127,2023,57
SK0225,2026,31
SK0022,2023,65
SK0037,2023,89
SK0038,2023,35
SK0272,2021,16
SK0086,2024,78
SK0037,2026,43
SK0048,2022,15
SK0044,2023,30
SK0098,2026,82
SK0062,2022,29
SK0290,2022,32
SK0077,2021,52
SK0223,2024,46
SK0265,2024,82
SK0010,2024,17
SK0016,2022,52
SK0172,2022,83
SK0151,2021,67
SK0094,2024,93
SK0223,2022,19
SK0239,2023,53
SK0216,2025,50
SK0018,2022,38
SK0156,2024,10
SK0263,2023,86
SK0042,2024,24
SK0127,2021,81
SK0297,2024,86
SK0292,2023,16
SK0204,2026,68
SK0120,2023,68
SK0300,2024,48
SK0254,2026,25
SK0177,2023,58
SK0089,2026,98
SK0278,2021,72
SK0109,2024,30
SK0292,2021,48
SK0249,2024,51
SK0038,2025,53
SK0140,2022,87
SK0272,2026,10
SK0265,2022,37
SK0037,2022,72
SK0224,2025,47
SK0049,2022,32
SK0071,2025,83
SK0132,2026,70
SK0140,2024,84
SK0171,2025,22
SK0027,2022,46
SK0074,2026,66
SK0131,2025,55
SK0198,2026,74
SK0127,2021,12
SK0134,2024,60
SK0109,2024,76
SK0004,2022,36
SK0192,2023,82
SK0172,2021,33
SK0204,2024,82
SK0230,2026,62
SK0292,2022,61
SK0250,2025,20
SK0224,2023,46
SK0142,2022,50
SK0109,2022,91
SK0234,2022,89
SK0105,2021,97
SK0180,2021,71
SK0073,2021,44
SK0177,2023,55
SK0163,2025,32
SK0084,2026,90
SK0285,2026,19
SK0185,2022,97
SK0162,2024,31
SK0027,2023,92
SK0043,2025,65
SK0143,2022,42
SK0021,2022,43
SK0204,2024,40
SK0067,2024,54
SK0205,2023,27
SK0016,2025,17
SK0140,2022,43
SK0086,2026,73
SK0112,2025,62
SK0283,2026,25
SK0013,2022,33
SK0130,2025,31
SK0295,2026,50
SK0292,2024,60
SK0216,2025,63
SK0101,2022,26
SK0152,2024,21
SK0042,2026,61
SK0159,2021,27
SK0252,2021,36
SK0050,2024,44
SK0286,2025,22
SK0292,2025,25
SK0004,2025,23
SK0173,2022,56
SK0290,2021,61
SK0282,2026,13
SK0259,2024,94
SK0052,2022,75
SK0220,2024,89
SK0197,2022,80
SK0287,2025,22
SK0205,2024,36
SK0113,2023,74
SK0192,2021,94
SK0138,2021,93
SK0217,2024,74
SK0264,2024,47
SK0263,2025,10
SK0149,2022,20
SK0110,2021,97
SK0225,2023,82
SK0035,2025,40
SK0015,2023,87
SK0045,2023,98
SK0153,2022,85
SK0095,2025,61
SK0081,2022,24
SK0233,2023,78
SK0197,2022,52
SK0210,2021,16
SK0211,2023,10
SK0002,2023,74
SK0040,2021,86
SK0143,2025,18
SK0001,2022,14
SK0278,2026,73
SK0197,2022,50
SK0274,2023,85
SK0273,2026,97
SK0285,2021,25
SK0262,2026,73
SK0188,2026,42
SK0035,2021,55
SK0040,2022,12
SK0084,2022,31
SK0087,2026,89
SK0018,2026,82
SK0041,2021,85
SK0192,2022,20
SK0160,2021,11
SK0156,2024,33
SK0168,2025,69
SK0008,2025,19
SK0162,2026,77
SK0149,2022,13
SK0011,2024,36
SK0168,2024,52
SK0113,2022,15
SK0217,2024,23
SK0165,2021,68
SK0085,2026,41
SK0145,2025,79
SK0261,2026,24
SK0168,2025,35
SK0226,2022,82
SK0011,2021,66
SK0196,2023,23
SK0285,2026,94
SK0204,2024,25
SK0113,2024,61
SK0297,2022,76
SK0252,2023,90
SK0165,2026,13
SK0205,2023,74
SK0057,2023,44
SK0017,2021,73
SK0299,2021,34
SK0087,2026,76
SK0140,2026,40
SK0121,2021,99
SK0163,2025,57
SK0071,2026,85
SK0050,2022,30
SK0295,2021,81
SK0195,2021,25
SK0290,2021,35
SK0251,2026,17
SK0140,2025,75
SK0002,2026,65
SK0180,2025,13
SK0284,2022,92
SK0282,2026,94
SK0265,2026,48
SK0187,2023,91
SK0241,2026,99
SK0229,2023,86
SK0290,2021,64
SK0220,2026,58
SK0212,2022,40
SK0183,2021,58
SK0131,2025,85
SK0275,2024,86
SK0254,2023,23
SK0167,2022,88
SK0236,2022,98
SK0219,2026,60
SK0051,2024,22
SK0076,2026,91
SK0070,2026,16
SK0119,2024,32
SK0192,2021,25
SK0027,2024,61
SK0267,2022,16
SK0004,2024,84
SK0024,2021,84
SK0267,2026,14
SK0026,2021,67
SK0295,2022,37
SK0074,2024,40
SK0224,2023,18
SK0237,2025,93
SK0166,2026,45
SK0128,2024,34
SK0117,2025,35
SK0038,2023,94
SK0108,2026,93
SK0238,2024,17
SK0161,2022,69
SK0276,2025,77
SK0072,2024,87
SK0178,2025,79
SK0290,2024,55
SK0126,2026,21
SK0210,2021,97
SK0238,2023,43
SK0151,2026,45
SK0174,2021,89
SK0233,2024,61
SK0173,2025,66
SK0025,2023,91
SK0234,2021,65
SK0179,2024,74
SK0110,2025,72
SK0237,2022,92
SK0054,2025,95
SK0181,2021,27
SK0013,2022,20
SK0059,2021,73
SK0276,2026,34
SK0180,2024,69
SK0129,2021,20
SK0097,2023,75
SK0271,2025,89
SK0140,2021,97
SK0013,2024,46
SK0154,2026,27
SK0233,2023,30
SK0288,2026,57
SK0219,2024,52
SK0210,2026,94
SK0139,2026,60
SK0281,2026,89
SK0260,2026,25
SK0040,2026,23
SK0285,2022,34
SK0129,2026,50
SK0122,2021,83
SK0269,2024,41
SK0188,2022,81
SK0005,2022,72
SK0184,2021,89
SK0165,2026,43
SK0116,2024,13
SK0198,2022,55
SK0184,2024,43
SK0174,2026,96
SK0239,2023,75
SK0173,2025,58
SK0069,2021,48
SK0227,2022,66
SK0099,2026,15
SK0006,2022,34
SK0235,2024,77
SK0230,2022,51
SK0251,2023,40
SK0014,2023,35
SK0232,2023,13
SK0195,2022,66
SK0091,2023,10
SK0025,2025,81
SK0153,2026,73
SK0121,2023,18
SK0131,2024,21
SK0002,2026,99
SK0015,2021,86
SK0201,2023,91
SK0185,2026,32
SK0114,2024,96
SK0240,2024,90
SK0243,2024,55
SK0196,2023,78
SK0122,2024,13
SK0044,2026,46
SK0121,2026,79
SK0282,2025,58
SK0035,2025,56
SK0076,2022,71
SK0065,2023,55
SK0100,2022,59
SK0103,2026,24
SK0213,2023,20
SK0048,2021,32
SK0182,2021,55
SK0234,2023,73
SK0163,2024,39
SK0221,2025,94
SK0012,2021,69
SK0163,2022,71
SK0244,2024,12
SK0285,2025,13
SK0095,2024,32
SK0080,2024,34
SK0227,2023,78
SK0139,2025,11
SK0246,2022,79
SK0060,2023,59
SK0084,2021,62
SK0011,2022,92
SK0255,2023,45
SK0090,2022,48
SK0044,2021,74
SK0175,2025,54
SK0218,2021,19
SK0298,2021,85
SK0057,2024,53
SK0048,2021,52
SK0024,2024,42
SK0186,2026,87
SK0297,2023,86
SK0196,2023,55
SK0220,2023,54
SK0200,2024,57
SK0295,2022,15
SK0232,2026,46
SK0195,2022,43
SK0049,2024,90
SK0116,2026,45
SK0076,2024,65
SK0061,2025,31
SK0206,2023,97
SK0210,2026,85
SK0254,2024,79
SK0043,2026,96
SK0147,2023,91
SK0130,2025,84
SK0130,2022,41
SK0179,2022,30
SK0015,2026,87
SK0170,2023,57
SK0002,2024,90
SK0104,2024,40
SK0180,2022,57
SK0136,2025,40
SK0023,2022,94
SK0215,2023,98
SK0214,2026,44
SK0008,2025,88
SK0235,2022,53
SK0104,2021,55
SK0155,2023,23
SK0007,2024,62
SK0222,2026,67
SK0117,2026,81
SK0289,2023,62
SK0056,2026,36
SK0226,2025,33
SK0245,2026,47
SK0141,2021,53
SK0076,2021,65
SK0232,2023,78
SK0172,2025,74
SK0262,2022,93
SK0094,2026,90
SK0204,2021,22
SK0101,2021,88
SK0109,2023,40
SK0253,2025,62
SK0051,2025,57
SK0217,2021,97
SK0184,2025,47
SK0077,2021,97
SK0186,2024,85
SK0230,2023,13
SK0049,2025,23
SK0295,2025,65
SK0171,2023,35
SK0294,2024,62
SK0263,2023,44
SK0079,2023,47
SK0277,2024,26
SK0096,2022,53
SK0022,2021,30
SK0253,2026,64
SK0067,2025,62
SK0213,2021,96
SK0274,2021,20
SK0177,2025,46
SK0156,2025,62
SK0014,2023,93
SK0277,2021,74
SK0048,2026,73
SK0100,2022,15
SK0127,2022,43
SK0001,2023,80
SK0109,2023,64
SK0085,2021,62
SK0025,2022,74
SK0174,2022,60
SK0227,2021,48
SK0147,2022,30
SK0232,2023,34
SK0209,2024,16
SK0206,2026,79
SK0204,2025,24
SK0219,2024,67
SK0164,2025,22
SK0218,2026,25
SK0211,2026,58
SK0244,2024,48
SK0268,2021,15
SK0026,2022,66
SK0228,2023,35
SK0068,2021,52
SK0099,2022,85
SK0074,2022,85
SK0064,2026,61
SK0230,2023,62
SK0275,2025,22
SK0244,2021,69
SK0207,2025,57
SK0237,2023,38
SK0040,2025,58
SK0203,2021,64
SK0058,2024,75
SK0240,2025,30
SK0088,2025,22
SK0049,2026,47
SK0177,2022,59
SK0112,2026,66
SK0081,2022,90
SK0275,2026,74
SK0021,2021,62
SK0153,2021,37
SK0187,2024,51
SK0264,2024,79
SK0120,2024,53
SK0136,2023,41
SK0096,2022,20
SK0047,2024,36
SK0010,2024,18
SK0154,2022,87
SK0107,2025,69
SK0280,2025,44
SK0227,2021,69
SK0185,2023,84
SK0060,2025,28
SK0219,2026,25
SK0127,2023,37
SK0078,2023,97
SK0163,2026,14
SK0048,2021,83
SK0256,2026,13
SK0029,2021,66
SK0159,2023,29
SK0168,2022,26
SK0082,2022,88
SK0029,2021,47
SK0077,2022,50
SK0043,2026,29
SK0042,2024,77
SK0195,2022,44
SK0031,2024,99
SK0012,2021,34
SK0100,2023,11
SK0179,2021,44
SK0275,2022,38
SK0039,2025,17
SK0204,2024,54
SK0247,2026,21
SK0092,2021,65
SK0017,2026,70
SK0210,2022,93
SK0013,2025,86
SK0118,2024,29
SK0247,2026,93
SK0196,2023,29
SK0286,2021,30
SK0098,2024,51
SK0102,2026,64
SK0036,2022,70
SK0284,2026,31
SK0048,2024,91
SK0011,2023,18
SK0028,2024,33
SK0120,2024,92
SK0180,2026,47
SK0189,2021,25
SK0247,2024,45
SK0163,2021,69
SK0165,2026,69
SK0167,2025,42
SK0100,2025,26
SK0271,2021,95
SK0023,2023,20
SK0169,2022,97
SK0182,2024,88
SK0232,2024,92
SK0245,2026,69
SK0168,2021,60
SK0091,2025,29
SK0281,2025,47
SK0155,2021,64
SK0186,2025,71
SK0215,2025,39
SK0207,2024,54
SK0101,2024,40
SK0070,2023,24
SK0289,2026,25
SK0065,2023,22
SK0104,2022,96
SK0106,2024,64
SK0163,2021,99
SK0297,2026,62
SK0005,2026,40
SK0097,2026,52
SK0266,2026,93
SK0099,2025,64
SK0240,2026,79
SK0159,2025,79
SK0004,2022,96
SK0054,2025,46
SK0205,2021,39
SK0065,2021,34
SK0091,2021,40
SK0140,2021,25
SK0101,2025,83
SK0106,2026,73
SK0177,2024,56
SK0057,2024,55
SK0082,2026,52
SK0073,2023,74
SK0074,2022,12
SK0204,2025,75
SK0215,2022,82
SK0189,2026,23
SK0181,2022,36
SK0289,2025,19
SK0237,2021,14
SK0169,2026,17
SK0149,2023,25
SK0181,2021,59
SK0214,2024,11
SK0121,2022,97
SK0014,2023,54
SK0083,2022,77
SK0097,2022,31
SK0098,2023,27
SK0223,2022,80
SK0267,2026,19
SK0033,2025,81
SK0219,2024,99
SK0119,2026,72
SK0282,2025,54
SK0146,2021,52
SK0107,2024,36
SK0290,2021,68
SK0059,2026,70
SK0261,2022,16
SK0283,2023,32
SK0279,2023,85
SK0127,2023,93
SK0026,2023,90
SK0139,2022,95
SK0134,2024,18
SK0147,2021,29
SK0080,2024,62
SK0126,2022,74
SK0054,2021,55
SK0127,2024,80
SK0058,2022,45
SK0265,2024,47
SK0174,2023,82
SK0213,2021,58
SK0036,2026,32
SK0100,2022,76
SK0274,2024,57
SK0113,2024,48
SK0165,2023,32
SK0112,2025,96
SK0151,2024,19
SK0271,2021,62
SK0169,2026,93
SK0098,2022,90
SK0282,2026,47
SK0164,2025,33
SK0119,2024,18
SK0119,2023,72
SK0094,2021,58
SK0193,2023,94
SK0282,2022,49
SK0118,2023,23
SK0074,2024,76
SK0189,2024,61
SK0002,2024,84
SK0229,2022,13
SK0149,2022,44
SK0252,2026,32
SK0113,2026,51
SK0088,2024,55
SK0279,2026,58
SK0190,2024,74
SK0183,2026,18
SK0238,2026,51
SK0288,2026,20
SK0045,2022,77
SK0284,2025,74
SK0118,2023,37
SK0001,2024,50
SK0215,2025,90
SK0058,2022,56
SK0010,2024,64
SK0168,2024,60
SK0275,2022,92
SK0235,2022,95
SK0297,2026,32
SK0114,2023,84
SK0001,2024,40
SK0074,2021,25
SK0300,2024,58
SK0120,2022,90
SK0157,2024,25
SK0080,2021,39
SK0251,2026,70
SK0010,2026,94
SK0044,2026,82
SK0135,2024,85
SK0088,2022,20
SK0242,2025,49
SK0290,2024,40
SK0274,2022,43
SK0252,2022,47
SK0179,2025,66
SK0258,2023,33
SK0181,2026,98
SK0233,2021,55
SK0251,2021,55
SK0213,2022,91
SK0156,2024,61
SK0226,2025,62
SK0013,2024,79
SK0116,2026,13
SK0245,2024,80
SK0153,2025,84
SK0287,2021,58
SK0122,2021,28
SK0175,2025,66
SK0028,2022,60
SK0234,2024,13
SK0107,2022,36
SK0153,2025,60
SK0214,2021,53
SK0013,2022,51
SK0028,2022,28
SK0162,2026,63
SK0277,2023,33
SK0283,2022,41
SK0049,2026,98
SK0226,2023,92
SK0179,2021,73
SK0049,2022,49
SK0239,2022,46
SK0008,2025,54
SK0134,2024,71
SK0069,2021,55
SK0298,2023,20
SK0229,2021,11
SK0061,2023,54
SK0226,2021,90
SK0131,2024,57
SK0129,2024,92
SK0197,2021,49
SK0198,2026,29
SK0097,2022,25
SK0174,2023,71
SK0224,2023,17
SK0250,2026,54
SK0271,2023,46
SK0098,2025,20
SK0018,2024,40
SK0208,2026,63
SK0093,2024,24
SK0253,2022,79
SK0105,2025,31
SK0168,2024,26
SK0073,2022,76
SK0166,2024,49
SK0194,2025,13
SK0180,2023,29
SK0156,2024,36
SK0077,2022,84
SK0082,2024,89
SK0107,2021,60
SK0135,2025,73
SK0177,2024,46
SK0273,2021,20
SK0241,2024,88
SK0106,2025,73
SK0078,2026,58
SK0199,2026,22
SK0123,2023,51
SK0274,2026,20
SK0108,2025,99
SK0067,2022,62
SK0051,2026,16
SK0188,2025,97
SK0202,2024,71
SK0040,2021,50
SK0047,2024,13
SK0152,2023,32
SK0078,2026,24
SK0110,2023,33
SK0113,2023,98
SK0232,2023,33
SK0088,2026,35
SK0245,2025,65
SK0038,2021,78
SK0272,2024,67
SK0242,2026,58
SK0069,2024,66
SK0250,2021,48
SK0284,2021,80
SK0106,2025,66
SK0041,2025,48
SK0020,2025,65
SK0053,2026,44
SK0298,2021,40
SK0078,2021,96
SK0106,2023,12
SK0090,2023,53
SK0168,2023,81
SK0288,2026,12
SK0156,2021,17
SK0114,2025,72
SK0256,2022,76
SK0137,2021,63
SK0058,2022,64
SK0066,2022,86
SK0071,2024,96
SK0168,2025,68
SK0217,2026,91
SK0098,2025,89
SK0297,2026,30
SK0276,2021,55
SK0270,2023,39
SK0281,2025,53
SK0094,2025,27
SK0110,2025,59
SK0023,2023,40
SK0072,2021,32
SK0208,2026,15
SK0034,2022,82
SK0227,2022,41
SK0168,2023,47
SK0083,2024,10
SK0206,2022,79
SK0084,2021,19
SK0234,2026,84
SK0212,2021,68
SK0144,2025,71
SK0030,2025,32
SK0065,2026,92
SK0167,2022,71
SK0195,2023,93
SK0041,2026,30
SK0027,2021,16
SK0015,2022,65
SK0178,2023,51
SK0229,2023,81
SK0097,2023,79
SK0124,2024,11
SK0162,2022,36
SK0191,2021,86
SK0037,2024,94
SK0256,2024,85
SK0123,2025,79
SK0256,2024,39
SK0036,2026,21
SK0108,2026,90
SK0297,2025,20
SK0105,2021,93
SK0035,2025,53
SK0234,2025,82
SK0178,2024,61
SK0246,2021,19
SK0135,2024,38
SK0127,2026,22
SK0152,2026,27
SK0117,2023,75
SK0041,2024,10
SK0140,2026,56
SK0042,2024,25
SK0276,2021,42
SK0001,2022,74
SK0216,2026,94
SK0127,2022,67
SK0180,2025,74
SK0020,2022,23
SK0049,2024,30
SK0183,2021,95
SK0126,2025,88
SK0088,2023,63
SK0051,2026,14
SK0260,2023,13
SK0259,2021,89
SK0041,2025,52
SK0284,2026,90
SK0088,2025,38
SK0240,2024,38
SK0144,2025,80
SK0079,2023,72
SK0088,2025,36
SK0022,2026,39
SK0074,2026,80
SK0084,2021,31
SK0192,2026,40
SK0099,2023,18
SK0265,2025,47
SK0025,2022,29
SK0015,2024,68
SK0145,2025,20
SK0020,2021,90
SK0027,2024,28
SK0089,2026,63
SK0124,2021,85
SK0065,2026,82
SK0203,2026,31
SK0003,2022,38
SK0077,2023,68
SK0035,2021,99
SK0238,2022,62
SK0093,2023,76
SK0064,2026,79
SK0021,2022,17
SK0061,2026,86
SK0120,2021,29
SK0004,2025,31
SK0025,2022,17
SK0062,2021,62
SK0138,2026,66
SK0021,2022,47
SK0023,2025,78
SK0229,2026,59
SK0249,2022,42
SK0116,2022,10
SK0123,2022,59
SK0161,2025,56
SK0031,2026,17
SK0006,2024,26
SK0238,2022,68
SK0053,2024,17
SK0012,2022,90
SK0202,2022,29
SK0049,2021,53
SK0108,2021,67
SK0097,2025,43
SK0071,2022,43
SK0130,2021,92
SK0255,2024,98
SK0082,2023,79
SK0267,2021,72
SK0269,2022,59
SK0044,2023,62
SK0035,2022,11
SK0082,2024,84
SK0023,2021,86
SK0144,2024,56
SK0050,2022,22
SK0017,2022,16
SK0240,2022,73
SK0228,2023,61
SK0207,2024,52
SK0043,2026,83
SK0121,2022,78
SK0263,2024,54
SK0129,2024,25
SK0266,2025,23
SK0059,2023,10
SK0260,2026,98
SK0214,2026,64
SK0216,2026,39
SK0271,2023,80
SK0247,2026,59
SK0045,2025,92
SK0108,2022,75
SK0206,2023,81
SK0258,2024,22
SK0038,2021,72
SK0192,2024,25
SK0183,2021,28
SK0036,2021,86
SK0252,2023,88
SK0087,2021,49
SK0146,2026,70
SK0149,2021,91
SK0135,2025,73
SK0298,2024,93
SK0271,2026,83
SK0277,2025,81
SK0186,2021,81
SK0156,2023,21
SK0037,2026,77
SK0012,2021,28
SK0210,2022,82
SK0288,2026,79
SK0001,2026,32
SK0278,2024,94
SK0110,2026,50
SK0187,2024,98
SK0275,2024,43
SK0019,2024,92
SK0176,2026,64
SK0104,2023,62
SK0043,2026,23
SK0011,2024,71
SK0233,2026,24
SK0066,2026,88
SK0188,2026,32
SK0173,2021,35
SK0116,2023,28
SK0192,2022,54
SK0218,2025,31
SK0059,2026,87
SK0055,2021,49
SK0024,2021,73
SK0227,2021,85
SK0093,2025,54
SK0068,2026,20
SK0262,2023,70
SK0099,2026,62
SK0160,2024,20
SK0071,2025,51
SK0263,2024,92
SK0064,2022,48
SK0189,2024,10
SK0168,2023,27
SK0031,2026,15
SK0160,2023,51
SK0191,2023,54
SK0136,2025,73
SK0191,2021,57
SK0272,2024,66
SK0244,2022,61
SK0124,2023,60
SK0192,2025,37
SK0046,2023,60
SK0157,2022,88
SK0271,2023,12
SK0272,2026,68
SK0214,2024,64
SK0053,2022,31
SK0123,2024,96
SK0022,2022,71
SK0277,2022,42
SK0087,2026,21
SK0279,2022,90
SK0149,2023,26
SK0211,2024,98
SK0273,2025,41
SK0019,2023,49
SK0255,2024,93
SK0081,2026,97
SK0294,2022,86
SK0240,2026,55
SK0273,2025,59
SK0112,2024,82
SK0146,2026,51
SK0189,2021,26
SK0030,2025,94
SK0108,2022,79
SK0050,2024,94
SK0205,2026,21
SK0044,2025,32
SK0152,2024,97
SK0263,2021,83
SK0157,2021,30
SK0129,2026,38
SK0252,2026,18
SK0121,2025,62
SK0116,2026,67
SK0190,2024,80
SK0189,2025,88
SK0260,2025,50
SK0172,2026,72
SK0261,2022,12
SK0012,2021,90
SK0217,2026,60
SK0203,2023,30
SK0195,2025,62
SK0029,2024,67
SK0026,2025,47
SK0270,2021,14
SK0203,2024,56
SK0057,2021,77
SK0250,2021,81
SK0225,2021,65
SK0030,2022,53
SK0177,2021,91
SK0076,2025,49
SK0121,2024,20
SK0057,2025,33
SK0275,2026,77
SK0123,2022,33
SK0227,2023,38
SK0070,2023,77
SK0226,2023,55
SK0269,2026,18
SK0001,2023,67
SK0208,2025,44
SK0206,2023,65
SK0099,2023,54
SK0289,2026,19
SK0255,2025,58
SK0055,2023,78
SK0279,2021,70
SK0117,2024,39
SK0004,2022,77
SK0295,2022,11
SK0021,2023,68
SK0001,2025,29
SK0095,2023,29
SK0036,2022,63
SK0265,2022,42
SK0114,2023,57
SK0209,2022,96
SK0055,2026,61
SK0277,2021,61
SK0266,2025,28
SK0057,2026,99
SK0142,2026,58
SK0248,2026,51
SK0038,2024,75
SK0110,2024,64
SK0178,2023,81
SK0020,2021,62
SK0088,2026,13
SK0225,2026,85
SK0096,2026,49
SK0033,2021,56
SK0134,2024,54
SK0219,2026,35
SK0190,2021,43
SK0091,2026,28
SK0080,2022,67
SK0118,2024,17
SK0286,2024,15
SK0046,2022,63
SK0185,2021,16
SK0098,2026,62
SK0210,2022,38
SK0166,2022,94
SK0261,2023,46
SK0040,2026,15
SK0056,2026,51
SK0275,2023,15
SK0068,2022,81
SK0223,2024,11
SK0059,2022,50
SK0231,2023,89
SK0224,2026,55
SK0106,2024,60
SK0279,2024,72
SK0038,2026,24
SK0084,2025,64
SK0083,2024,71
SK0145,2023,45
SK0181,2021,37
SK0162,2023,84
SK0117,2023,38
SK0289,2024,21
SK0253,2022,66
SK0248,2024,58
SK0189,2025,70
SK0116,2021,45
SK0079,2025,31
SK0180,2026,81
SK0270,2022,78
SK0242,2026,13
SK0167,2024,43
SK0192,2022,40
SK0040,2021,22
SK0138,2021,12
SK0172,2024,74
SK0085,2022,79
SK0204,2021,43
SK0016,2021,20
SK0090,2021,64
SK0287,2026,21
SK0128,2024,30
SK0035,2024,69
SK0247,2022,50
SK0111,2026,20
SK0054,2023,59
SK0251,2023,11
SK0146,2025,95
SK0150,2026,40
SK0249,2026,71
SK0063,2025,88
SK0297,2024,89
SK0151,2021,14
SK0026,2025,35
SK0035,2024,30
SK0266,2023,85
SK0066,2026,21
SK0105,2025,79
SK0125,2022,24
SK0007,2021,56
SK0169,2021,55
SK0189,2023,38
SK0210,2026,27
SK0032,2026,80
SK0195,2024,17
SK0226,2026,58
SK0211,2025,94
SK0281,2026,17
SK0124,2024,90
SK0024,2022,58
SK0141,2022,56
SK0262,2022,23
SK0156,2026,39
SK0092,2022,96
SK0113,2026,92
SK0208,2026,27
SK0274,2023,99
SK0029,2023,75
SK0057,2025,14
SK0068,2022,10
SK0242,2025,99
SK0031,2021,22
SK0170,2023,54
SK0089,2026,30
SK0103,2021,74
SK0022,2021,84
SK0229,2025,45
SK0298,2026,14
SK0282,2022,69
SK0209,2025,49
SK0226,2023,68
SK0021,2021,10
SK0114,2024,32
SK0029,2022,59
SK0061,2024,72
SK0181,2025,21
SK0204,2022,49
SK0201,2022,25
SK0285,2021,56
SK0033,2021,39
SK0035,2021,82
SK0016,2025,26
SK0263,2025,74
SK0085,2025,67
SK0003,2024,18
SK0300,2023,39
SK0125,2023,22
SK0072,2024,26
SK0054,2022,72
SK0080,2026,72
SK0010,2021,46
SK0245,2021,60
SK0285,2026,96
SK0223,2025,85
SK0274,2026,81
SK0274,2024,82
SK0004,2026,92
SK0238,2024,60
SK0180,2023,42
SK0013,2025,21
SK0067,2026,98
SK0050,2023,13
SK0224,2026,58
SK0058,2026,17
SK0138,2023,23
SK0288,2022,42
SK0032,2021,30
SK0196,2023,53
SK0176,2022,25
SK0051,2021,14
SK0196,2023,91
SK0175,2025,98
SK0014,2025,41
SK0194,2021,69
SK0027,2025,40
SK0075,2022,60
SK0048,2025,11
SK0082,2023,81
SK0106,2021,97
SK0122,2021,74
SK0290,2021,73
SK0217,2022,96
SK0226,2023,56
SK0245,2022,57
SK0133,2025,46
SK0212,2026,76
SK0196,2023,30
SK0299,2021,58
SK0113,2021,42
SK0286,2023,67
SK0228,2021,78
SK0161,2023,20
SK0229,2022,84
SK0300,2024,28
SK0052,2022,60
