candidate_id,skill_id,proficiency
CAND08733,SK0075,2
CAND12582,SK0182,4
CAND09678,SK0272,4
CAND03872,SK0227,5
CAND08267,SK0078,5
CAND07707,SK0260,3
CAND00999,SK0202,5
CAND04478,SK0095,2
CAND00749,SK0138,2
CAND06744,SK0050,4
CAND12859,SK0133,4
CAND09589,SK0033,2
CAND04366,SK0121,2
CAND12332,SK0155,5
CAND12842,SK0061,2
CAND10501,SK0064,1
CAND07542,SK0238,3
CAND12979,SK0084,5
CAND05931,SK0266,1
CAND12724,SK0142,4
CAND01593,SK0156,3
CAND07350,SK0063,1
CAND04890,SK0145,1
CAND02972,SK0058,1
CAND10109,SK0299,4
CAND14751,SK0106,2
CAND08683,SK0209,5
CAND06870,SK0227,3
CAND10057,SK0017,2
CAND09196,SK0166,4
CAND01132,SK0285,3
CAND12063,SK0016,5
CAND14018,SK0094,4
CAND13298,SK0132,1
CAND09906,SK0175,1
CAND11334,SK0070,1
CAND10053,SK0187,4
CAND10044,SK0021,3
CAND04271,SK0015,2
CAND06756,SK0220,2
CAND11856,SK0252,5
CAND04993,SK0283,1
CAND06489,SK0212,1
CAND06830,SK0176,5
CAND03238,SK0150,2
CAND11302,SK0087,3
CAND09277,SK0053,2
CAND11430,SK0267,4
CAND11902,SK0132,2
CAND04307,SK0249,5
CAND00564,SK0003,4
CAND05038,SK0214,5
CAND00815,SK0046,1
CAND13433,SK0275,4
CAND12540,SK0142,4
CAND14409,SK0275,5
CAND12451,SK0219,4
CAND09139,SK0219,2
CAND05702,SK0108,3
CAND11819,SK0083,2
CAND04359,SK0158,5
CAND00932,SK0298,1
CAND04711,SK0241,4
CAND11326,SK0113,3
CAND05060,SK0280,1
CAND06882,SK0166,5
CAND01109,SK0040,1
CAND12358,SK0260,1
CAND12116,SK0013,2
CAND07273,SK0227,5
CAND10593,SK0101,4
CAND05554,SK0209,3
CAND14833,SK0119,1
CAND08221,SK0079,5
CAND04764,SK0132,2
CAND03023,SK0041,5
CAND01901,SK0039,2
CAND04693,SK0048,1
CAND08744,SK0070,2
CAND11394,SK0033,5
CAND02144,SK0152,1
CAND06958,SK0024,2
CAND14819,SK0111,2
CAND12622,SK0049,1
CAND08458,SK0293,5
CAND00684,SK0090,2
CAND12109,SK0094,3
CAND07404,SK0060,3
CAND09821,SK0137,1
CAND03007,SK0109,4
CAND14428,SK0263,1
CAND09772,SK0069,3
CAND00971,SK0040,1
CAND06640,SK0298,1
CAND06459,SK0197,4
CAND01422,SK0092,3
CAND13914,SK0006,2
CAND04399,SK0118,1
CAND04665,SK0004,4
CAND09129,SK0284,3
CAND10655,SK0248,2
CAND00241,SK0273,1
CAND05495,SK0028,1
CAND01915,SK0205,3
CAND02050,SK0258,4
CAND03294,SK0209,5
CAND06184,SK0097,2
CAND14059,SK0233,4
CAND09167,SK0005,1
CAND14710,SK0168,1
CAND07561,SK0143,1
CAND04148,SK0217,3
CAND02571,SK0072,4
CAND12180,SK0099,2
CAND08982,SK0189,4
CAND07498,SK0226,2
CAND13507,SK0049,2
CAND04227,SK0053,4
CAND00175,SK0011,4
CAND09553,SK0115,1
CAND04451,SK0274,5
CAND14166,SK0289,4
CAND08295,SK0070,3
CAND04763,SK0100,5
CAND13556,SK0095,3
CAND03896,SK0277,2
CAND13238,SK0261,4
CAND00096,SK0254,3
CAND00703,SK0053,3
CAND06150,SK0033,1
CAND10832,SK0222,3
CAND14243,SK0178,3
CAND10414,SK0270,3
CAND01413,SK0181,3
CAND03451,SK0187,3
CAND08895,SK0289,5
CAND01742,SK0241,2
CAND07194,SK0022,2
CAND04240,SK0027,2
CAND14029,SK0125,3
CAND11685,SK0048,1
CAND08154,SK0061,4
CAND09800,SK0279,1
CAND02528,SK0094,4
CAND11431,SK0090,2
CAND12057,SK0005,4
CAND02390,SK0248,1
CAND00282,SK0242,1
CAND08343,SK0284,1
CAND13847,SK0004,3
CAND00738,SK0229,5
CAND03527,SK0049,4
CAND11581,SK0152,4
CAND01589,SK0147,3
CAND13327,SK0254,4
CAND13387,SK0158,2
CAND06737,SK0281,3
CAND13765,SK0263,1
CAND04861,SK0298,4
CAND11617,SK0041,5
CAND04972,SK0258,4
CAND14280,SK0001,4
CAND04789,SK0050,3
CAND05070,SK0241,4
CAND06290,SK0122,5
CAND06652,SK0264,4
CAND06049,SK0054,3
CAND01107,SK0251,1
CAND12201,SK0164,1
CAND02508,SK0066,5
CAND10650,SK0003,2
CAND06771,SK0223,5
CAND04726,SK0160,3
CAND10361,SK0087,3
CAND08789,SK0174,2
CAND07585,SK0166,4
CAND03285,SK0274,5
CAND09925,SK0222,3
CAND04396,SK0254,2
CAND12430,SK0094,2
CAND13680,SK0084,3
CAND09854,SK0284,5
CAND13642,SK0040,3
CAND01703,SK0219,4
CAND03776,SK0054,3
CAND00821,SK0154,4
CAND00394,SK0294,2
CAND01757,SK0007,2
CAND00015,SK0141,2
CAND01236,SK0057,2
CAND04718,SK0297,5
CAND09262,SK0160,3
CAND14105,SK0145,5
CAND08768,SK0046,1
CAND10555,SK0255,4
CAND14181,SK0250,4
CAND13950,SK0246,4
CAND07247,SK0226,5
CAND00672,SK0126,4
CAND04656,SK0240,2
CAND07804,SK0139,1
CAND00664,SK0075,2
CAND02645,SK0062,1
CAND07970,SK0296,5
CAND02401,SK0274,3
CAND01461,SK0071,2
CAND04099,SK0258,3
CAND12380,SK0041,5
CAND09254,SK0171,4
CAND10927,SK0239,1
CAND10030,SK0156,4
CAND11702,SK0100,2
CAND02189,SK0295,5
CAND04032,SK0029,4
CAND12973,SK0271,5
CAND00650,SK0215,4
CAND07469,SK0138,2
CAND04177,SK0147,1
CAND08440,SK0070,2
CAND05497,SK0265,1
CAND14073,SK0250,5
CAND11805,SK0110,5
CAND04902,SK0142,1
CAND10105,SK0264,4
CAND14312,SK0073,2
CAND04580,SK0079,1
CAND04826,SK0200,3
CAND10332,SK0172,5
CAND08370,SK0234,3
CAND07718,SK0152,1
CAND04568,SK0126,1
CAND08615,SK0267,3
CAND03377,SK0213,5
CAND13916,SK0099,4
CAND03228,SK0029,5
CAND13558,SK0266,4
CAND14048,SK0013,4
CAND14226,SK0184,1
CAND14441,SK0087,2
CAND10338,SK0027,4
CAND13427,SK0159,4
CAND05173,SK0184,3
CAND07027,SK0054,3
CAND08783,SK0287,4
CAND06157,SK0228,2
CAND11861,SK0280,4
CAND10437,SK0029,3
CAND06895,SK0239,2
CAND03044,SK0209,3
CAND13326,SK0136,1
CAND12674,SK0248,3
CAND11728,SK0117,2
CAND11294,SK0296,5
CAND04863,SK0272,4
CAND01420,SK0065,3
CAND04142,SK0235,5
CAND00190,SK0256,3
CAND08064,SK0274,2
CAND00355,SK0027,1
CAND06344,SK0188,4
CAND10987,SK0150,1
CAND07781,SK0063,4
CAND07059,SK0297,1
CAND14965,SK0190,1
CAND04440,SK0258,2
CAND08110,SK0230,1
CAND00425,SK0109,2
CAND14391,SK0100,4
CAND03268,SK0057,3
CAND10872,SK0044,1
CAND10618,SK0037,2
CAND04694,SK0243,4
CAND05015,SK0229,5
CAND12901,SK0099,5
CAND13219,SK0203,1
CAND01615,SK0030,5
CAND05406,SK0175,1
CAND06330,SK0153,5
CAND01559,SK0111,4
CAND02629,SK0135,5
CAND10963,SK0151,1
CAND11561,SK0232,3
CAND12321,SK0238,1
CAND05528,SK0024,1
CAND14860,SK0066,3
CAND04696,SK0116,1
CAND00541,SK0258,4
CAND02398,SK0016,2
CAND10974,SK0112,3
CAND12659,SK0158,5
CAND02130,SK0242,4
CAND12025,SK0237,1
CAND04251,SK0073,1
CAND05251,SK0293,1
CAND07027,SK0300,1
CAND06236,SK0145,2
CAND07844,SK0135,2
CAND04627,SK0191,5
CAND03651,SK0039,1
CAND09416,SK0159,3
CAND08725,SK0154,1
CAND00854,SK0004,1
CAND05279,SK0108,3
CAND08905,SK0210,3
CAND14522,SK0026,3
CAND07973,SK0062,4
CAND12164,SK0062,3
CAND00245,SK0023,1
CAND11062,SK0063,2
CAND03840,SK0300,3
CAND05636,SK0236,3
CAND07378,SK0134,2
CAND13401,SK0243,1
CAND10435,SK0104,4
CAND06767,SK0091,3
CAND13454,SK0231,1
CAND11039,SK0046,2
CAND07452,SK0231,1
CAND06494,SK0049,5
CAND13992,SK0083,2
CAND05422,SK0292,1
CAND12226,SK0044,1
CAND09084,SK0225,1
CAND08213,SK0187,5
CAND04744,SK0247,5
CAND05830,SK0200,4
CAND01592,SK0074,2
CAND03093,SK0121,5
CAND00556,SK0144,2
CAND02896,SK0188,2
CAND04244,SK0160,4
CAND01887,SK0073,2
CAND13839,SK0197,3
CAND04961,SK0161,3
CAND06969,SK0296,4
CAND07627,SK0179,4
CAND09752,SK0292,1
CAND14542,SK0186,3
CAND14920,SK0122,3
CAND02152,SK0012,2
CAND06999,SK0256,1
CAND05349,SK0055,3
CAND09281,SK0263,3
CAND08331,SK0200,1
CAND02781,SK0081,4
CAND00713,SK0279,3
CAND09785,SK0265,4
CAND06214,SK0192,3
CAND09666,SK0043,3
CAND01135,SK0240,5
CAND00077,SK0117,2
CAND00445,SK0060,3
CAND10019,SK0096,2
CAND05411,SK0052,5
CAND05864,SK0044,1
CAND02608,SK0260,3
CAND04483,SK0059,4
CAND04228,SK0187,3
CAND05656,SK0021,3
CAND07512,SK0299,1
CAND13857,SK0277,5
CAND11705,SK0005,1
CAND04089,SK0290,5
CAND08763,SK0062,5
CAND11788,SK0175,3
CAND10792,SK0217,1
CAND13505,SK0102,1
CAND11342,SK0190,1
CAND05759,SK0195,4
CAND06332,SK0057,2
CAND06728,SK0068,1
CAND10297,SK0183,4
CAND10439,SK0070,3
CAND12061,SK0270,4
CAND05627,SK0233,5
CAND13547,SK0094,2
CAND00508,SK0002,3
CAND03268,SK0214,3
CAND08006,SK0122,3
CAND01276,SK0014,5
CAND14872,SK0105,3
CAND14732,SK0118,3
CAND12566,SK0070,4
CAND10038,SK0168,2
CAND13173,SK0175,5
CAND14334,SK0284,3
CAND03619,SK0190,4
CAND07395,SK0123,2
CAND03691,SK0147,3
CAND04421,SK0216,4
CAND00115,SK0045,3
CAND10453,SK0193,5
CAND00533,SK0028,4
CAND11605,SK0293,5
CAND02106,SK0229,1
CAND04543,SK0053,4
CAND00838,SK0017,2
CAND07625,SK0168,5
CAND07464,SK0051,3
CAND07383,SK0075,4
CAND06499,SK0144,5
CAND00199,SK0129,4
CAND01818,SK0193,5
CAND10832,SK0133,4
CAND06821,SK0094,5
CAND10312,SK0103,5
CAND06582,SK0043,1
CAND05685,SK0045,4
CAND06920,SK0087,3
CAND06042,SK0259,3
CAND00209,SK0207,5
CAND02106,SK0157,2
CAND14186,SK0242,2
CAND14288,SK0246,5
CAND02953,SK0268,3
CAND00962,SK0132,3
CAND13942,SK0003,1
CAND12887,SK0237,1
CAND04144,SK0034,5
CAND08772,SK0246,4
CAND01822,SK0198,3
CAND13637,SK0243,1
CAND10301,SK0221,5
CAND09594,SK0124,4
CAND09597,SK0272,1
CAND01471,SK0217,4
CAND07919,SK0043,4
CAND03798,SK0022,4
CAND12748,SK0056,3
CAND07704,SK0191,5
CAND13717,SK0249,1
CAND09866,SK0061,5
CAND01629,SK0126,1
CAND13820,SK0073,5
CAND14573,SK0003,1
CAND08267,SK0148,1
CAND08089,SK0246,4
CAND01001,SK0142,2
CAND09674,SK0266,5
CAND04453,SK0249,1
CAND10906,SK0191,4
CAND02356,SK0187,3
CAND14182,SK0100,5
CAND09617,SK0176,4
CAND00800,SK0134,1
CAND06059,SK0007,5
CAND05320,SK0180,5
CAND14186,SK0057,2
CAND03884,SK0250,4
CAND06322,SK0100,1
CAND01660,SK0060,4
CAND04767,SK0109,5
CAND03375,SK0253,2
CAND09822,SK0146,3
CAND00963,SK0119,2
CAND07859,SK0269,4
CAND07156,SK0070,5
CAND03015,SK0186,5
CAND07562,SK0123,3
CAND13924,SK0085,4
CAND12127,SK0084,5
CAND07676,SK0135,5
CAND02424,SK0289,4
CAND09682,SK0271,1
CAND06122,SK0235,4
CAND01251,SK0132,5
CAND14381,SK0184,1
CAND14236,SK0146,2
CAND10578,SK0051,2
CAND00059,SK0202,5
CAND09294,SK0054,3
CAND06495,SK0047,5
CAND01984,SK0228,4
CAND07498,SK0091,1
CAND01377,SK0147,3
CAND12509,SK0104,2
CAND09186,SK0118,4
CAND08702,SK0010,2
CAND00841,SK0288,2
CAND07477,SK0184,4
CAND14929,SK0035,3
CAND10125,SK0285,5
CAND04413,SK0118,3
CAND12058,SK0180,2
CAND00186,SK0240,2
CAND14042,SK0248,1
CAND01830,SK0249,4
CAND02464,SK0249,2
CAND02800,SK0205,2
CAND01332,SK0034,3
CAND02303,SK0116,5
CAND05187,SK0115,3
CAND02987,SK0161,1
CAND02864,SK0066,3
CAND03968,SK0126,1
CAND07418,SK0125,3
CAND14710,SK0195,5
CAND04815,SK0096,3
CAND07447,SK0285,1
CAND02093,SK0114,1
CAND13191,SK0264,3
CAND10389,SK0255,3
CAND07243,SK0004,4
CAND03999,SK0221,5
CAND09619,SK0264,3
CAND02331,SK0071,2
CAND10997,SK0169,2
CAND13076,SK0037,2
CAND10762,SK0023,1
CAND03300,SK0054,1
CAND13460,SK0255,3
CAND08386,SK0095,2
CAND01025,SK0281,4
CAND02239,SK0165,1
CAND00719,SK0201,4
CAND07932,SK0132,1
CAND01577,SK0157,2
CAND05763,SK0280,1
CAND01125,SK0204,2
CAND11173,SK0188,5
CAND12892,SK0062,3
CAND05934,SK0091,3
CAND08201,SK0050,1
CAND11283,SK0205,1
CAND13487,SK0124,1
CAND11561,SK0023,3
CAND14168,SK0042,5
CAND10649,SK0223,1
CAND12814,SK0136,5
CAND00785,SK0004,5
CAND00071,SK0217,1
CAND14914,SK0111,5
CAND00597,SK0203,4
CAND02608,SK0089,4
CAND08127,SK0013,3
CAND11018,SK0055,2
CAND05257,SK0271,1
CAND03978,SK0232,1
CAND07603,SK0063,5
CAND10491,SK0117,5
CAND05086,SK0084,4
CAND06907,SK0078,2
CAND09047,SK0209,1
CAND08702,SK0038,2
CAND10864,SK0156,3
CAND07549,SK0152,2
CAND01091,SK0101,3
CAND00362,SK0237,4
CAND12680,SK0017,4
CAND03676,SK0176,2
CAND12467,SK0031,5
CAND12138,SK0168,2
CAND01956,SK0119,4
CAND13874,SK0282,1
CAND07459,SK0133,4
CAND12348,SK0164,3
CAND14651,SK0122,2
CAND08929,SK0207,1
CAND05428,SK0022,3
CAND11635,SK0243,2
CAND09222,SK0107,3
CAND10829,SK0258,5
CAND06577,SK0110,4
CAND12810,SK0090,2
CAND12150,SK0162,5
CAND05277,SK0118,1
CAND06132,SK0163,4
CAND05216,SK0051,2
CAND12860,SK0126,4
CAND03664,SK0026,2
CAND01410,SK0077,1
CAND12613,SK0007,3
CAND03813,SK0165,1
CAND12660,SK0120,1
CAND11981,SK0250,3
CAND09104,SK0174,2
CAND12833,SK0211,4
CAND08633,SK0049,2
CAND03069,SK0213,4
CAND04283,SK0079,2
CAND11709,SK0064,5
CAND04948,SK0117,4
CAND05052,SK0032,5
CAND12328,SK0157,3
CAND11031,SK0255,2
CAND00746,SK0105,1
CAND08230,SK0069,3
CAND05977,SK0062,5
CAND10281,SK0289,4
CAND08187,SK0178,3
CAND07846,SK0039,3
CAND11216,SK0236,5
CAND14866,SK0126,1
CAND09239,SK0246,5
CAND09531,SK0190,4
CAND08743,SK0290,1
CAND00711,SK0156,2
CAND07503,SK0170,1
CAND13966,SK0106,2
CAND12495,SK0261,3
CAND08484,SK0119,4
CAND04201,SK0135,1
CAND14634,SK0230,5
CAND12451,SK0120,5
CAND07674,SK0011,3
CAND08519,SK0210,3
CAND09418,SK0090,5
CAND13886,SK0106,4
CAND06973,SK0045,3
CAND05650,SK0087,4
CAND08113,SK0145,3
CAND07809,SK0057,5
CAND13963,SK0214,5
CAND01852,SK0005,3
CAND07666,SK0117,4
CAND04716,SK0284,5
CAND00405,SK0197,2
CAND04159,SK0061,5
CAND02713,SK0027,2
CAND00433,SK0150,3
CAND06010,SK0236,4
CAND00483,SK0298,5
CAND11618,SK0196,5
CAND09541,SK0124,1
CAND09831,SK0272,1
CAND11187,SK0281,5
CAND07527,SK0008,1
CAND07349,SK0194,5
CAND13307,SK0013,1
CAND03865,SK0040,1
CAND02319,SK0147,4
CAND12279,SK0176,1
CAND12535,SK0200,1
CAND11079,SK0056,1
CAND06318,SK0105,4
CAND09396,SK0241,3
CAND02175,SK0271,5
CAND14593,SK0273,3
CAND09884,SK0245,3
CAND02978,SK0224,4
CAND03640,SK0033,3
CAND10042,SK0227,5
CAND01886,SK0168,2
CAND04580,SK0133,5
CAND04395,SK0103,3
CAND09300,SK0029,3
CAND05666,SK0201,5
CAND06254,SK0289,3
CAND01673,SK0188,2
CAND08555,SK0043,5
CAND04391,SK0136,2
CAND07470,SK0164,2
CAND04448,SK0016,3
CAND05340,SK0028,5
CAND05202,SK0096,3
CAND03668,SK0186,1
CAND01899,SK0268,5
CAND14988,SK0059,1
CAND00636,SK0062,5
CAND02598,SK0175,4
CAND06178,SK0209,5
CAND13167,SK0054,3
CAND02764,SK0293,2
CAND05003,SK0047,3
CAND06560,SK0017,4
CAND08142,SK0050,5
CAND02439,SK0211,5
CAND12228,SK0156,5
CAND12923,SK0258,2
CAND14008,SK0292,4
CAND01403,SK0224,5
CAND12117,SK0258,4
CAND12944,SK0165,4
CAND05496,SK0025,3
CAND10739,SK0095,2
CAND02748,SK0145,2
CAND08676,SK0227,3
CAND11380,SK0088,2
CAND11973,SK0217,1
CAND10317,SK0219,1
CAND10240,SK0186,1
CAND05432,SK0085,4
CAND02040,SK0174,5
CAND10556,SK0094,3
CAND03880,SK0011,3
CAND10214,SK0039,1
CAND02139,SK0011,1
CAND02162,SK0126,4
CAND08588,SK0202,5
CAND08366,SK0220,2
CAND03013,SK0228,3
CAND04388,SK0132,1
CAND14923,SK0153,5
CAND10320,SK0085,4
CAND14234,SK0285,1
CAND05251,SK0150,1
CAND13523,SK0041,3
CAND13504,SK0197,1
CAND07002,SK0029,2
CAND11752,SK0260,1
CAND01604,SK0145,2
CAND10443,SK0102,3
CAND10148,SK0008,5
CAND00909,SK0119,4
CAND02538,SK0055,4
CAND01422,SK0116,3
CAND01640,SK0102,2
CAND13296,SK0293,3
CAND11499,SK0078,2
CAND05547,SK0256,2
CAND07194,SK0160,3
CAND01923,SK0034,4
CAND13016,SK0278,1
CAND14670,SK0259,2
CAND07634,SK0211,2
CAND02389,SK0228,5
CAND07480,SK0152,1
CAND14625,SK0035,4
CAND10982,SK0241,3
CAND11970,SK0119,1
CAND11856,SK0289,2
CAND06284,SK0122,2
CAND01219,SK0122,5
CAND10957,SK0148,5
CAND05822,SK0143,3
CAND14845,SK0043,1
CAND14928,SK0218,3
CAND05571,SK0128,1
CAND01137,SK0269,2
CAND10595,SK0239,5
CAND07688,SK0206,3
CAND03572,SK0067,1
CAND08400,SK0017,2
CAND13111,SK0123,4
CAND13611,SK0247,5
CAND04875,SK0269,4
CAND07572,SK0160,3
CAND13515,SK0048,2
CAND04334,SK0077,1
CAND04972,SK0161,3
CAND04579,SK0230,4
CAND14716,SK0202,5
CAND05555,SK0130,1
CAND00197,SK0115,4
CAND08838,SK0199,5
CAND02133,SK0121,1
CAND02858,SK0257,4
CAND11413,SK0254,2
CAND08627,SK0207,5
CAND14464,SK0273,2
CAND11137,SK0139,5
CAND14305,SK0274,4
CAND14996,SK0032,3
CAND09900,SK0090,1
CAND01843,SK0077,4
CAND12196,SK0071,4
CAND03930,SK0139,1
CAND12806,SK0018,3
CAND00664,SK0152,2
CAND04332,SK0264,2
CAND09485,SK0052,5
CAND02292,SK0028,3
CAND11310,SK0219,2
CAND10408,SK0265,5
CAND13789,SK0068,3
CAND03311,SK0148,2
CAND10718,SK0002,5
CAND13335,SK0066,2
CAND10055,SK0018,4
CAND11235,SK0057,3
CAND10522,SK0210,2
CAND03472,SK0112,4
CAND12954,SK0257,5
CAND07389,SK0062,5
CAND07794,SK0227,4
CAND00588,SK0067,3
CAND12998,SK0260,4
CAND01704,SK0203,1
CAND01304,SK0214,2
CAND11051,SK0274,1
CAND05983,SK0172,5
CAND13929,SK0209,2
CAND09432,SK0077,4
CAND06021,SK0215,1
CAND07169,SK0248,4
CAND07718,SK0171,1
CAND06655,SK0192,3
CAND14095,SK0015,5
CAND03693,SK0108,1
CAND08909,SK0043,5
CAND13985,SK0004,2
CAND12618,SK0233,3
CAND01230,SK0039,3
CAND01683,SK0268,3
CAND02061,SK0072,2
CAND04529,SK0277,2
CAND11494,SK0251,3
CAND13486,SK0197,5
CAND14370,SK0084,2
CAND07943,SK0248,2
CAND06503,SK0138,5
CAND13824,SK0092,2
CAND04103,SK0211,4
CAND11867,SK0169,2
CAND09072,SK0290,2
CAND07563,SK0012,4
CAND09132,SK0298,3
CAND14948,SK0264,3
CAND07701,SK0007,2
CAND13207,SK0039,5
CAND13805,SK0292,1
CAND10952,SK0135,1
CAND01289,SK0051,4
CAND11874,SK0243,3
CAND11910,SK0264,1
CAND05019,SK0133,2
CAND11301,SK0142,5
CAND04836,SK0101,1
CAND03887,SK0228,3
CAND05992,SK0221,5
CAND02480,SK0169,4
CAND13584,SK0119,5
CAND05715,SK0246,3
CAND11378,SK0130,3
CAND12129,SK0152,1
CAND00492,SK0025,1
CAND09572,SK0062,4
CAND02613,SK0225,5
CAND08773,SK0056,5
CAND12416,SK0198,4
CAND13164,SK0010,3
CAND00834,SK0256,2
CAND08883,SK0132,5
CAND11220,SK0101,5
CAND10856,SK0282,3
CAND01871,SK0070,1
CAND05380,SK0026,3
CAND04042,SK0290,1
CAND14229,SK0189,2
CAND06521,SK0279,4
CAND04533,SK0111,1
CAND09772,SK0246,2
CAND08184,SK0034,1
CAND13363,SK0005,4
CAND06527,SK0038,3
CAND10004,SK0013,3
CAND11371,SK0095,3
CAND07163,SK0010,1
CAND11504,SK0094,5
CAND00579,SK0099,3
CAND12712,SK0104,5
CAND14612,SK0001,3
CAND10733,SK0037,1
CAND03430,SK0272,4
CAND13018,SK0064,1
CAND08077,SK0227,4
CAND03440,SK0290,3
CAND12287,SK0254,4
CAND04470,SK0024,5
CAND10044,SK0246,1
CAND00615,SK0272,4
CAND06443,SK0118,4
CAND14971,SK0001,4
CAND07011,SK0156,2
CAND03615,SK0076,5
CAND08995,SK0140,4
CAND06723,SK0140,5
CAND02617,SK0143,3
CAND11719,SK0095,5
CAND00391,SK0263,1
CAND06545,SK0295,4
CAND04038,SK0084,1
CAND10914,SK0087,5
CAND14716,SK0188,5
CAND01530,SK0084,1
CAND01932,SK0025,5
CAND02492,SK0262,4
CAND07367,SK0261,2
CAND14645,SK0246,4
CAND09845,SK0081,5
CAND00876,SK0206,3
CAND13814,SK0019,3
CAND09353,SK0187,4
CAND00411,SK0209,4
CAND08409,SK0097,3
CAND12753,SK0221,1
CAND02545,SK0196,1
CAND13509,SK0250,2
CAND08978,SK0085,4
CAND00718,SK0148,4
CAND05299,SK0286,1
CAND06161,SK0234,2
CAND01205,SK0255,3
CAND14125,SK0205,4
CAND08757,SK0006,3
CAND14215,SK0001,3
CAND14435,SK0162,2
CAND01871,SK0052,1
CAND03434,SK0067,3
CAND01806,SK0126,1
CAND13454,SK0198,5
CAND14130,SK0202,5
CAND06135,SK0171,3
CAND08976,SK0240,2
CAND02550,SK0258,4
CAND14539,SK0093,5
CAND07373,SK0132,4
CAND12845,SK0161,4
CAND08877,SK0015,3
CAND01516,SK0282,4
CAND13825,SK0014,2
CAND04264,SK0272,3
CAND10514,SK0096,2
CAND03581,SK0188,3
CAND06509,SK0165,5
CAND04000,SK0144,2
CAND00603,SK0294,3
CAND05738,SK0126,4
CAND01446,SK0250,2
CAND08231,SK0125,4
CAND04399,SK0285,4
CAND00055,SK0215,1
CAND03704,SK0233,1
CAND13563,SK0049,3
CAND00113,SK0213,5
CAND13936,SK0274,3
CAND03951,SK0017,4
CAND05273,SK0119,4
CAND11679,SK0154,4
CAND02926,SK0147,5
CAND13880,SK0009,5
CAND06937,SK0268,1
CAND13703,SK0013,4
CAND00888,SK0075,1
CAND10999,SK0011,4
CAND08151,SK0166,1
CAND03937,SK0087,5
CAND06600,SK0206,4
CAND05837,SK0149,3
CAND02250,SK0182,1
CAND10093,SK0016,3
CAND03467,SK0146,4
CAND14416,SK0229,5
CAND01836,SK0215,3
CAND13668,SK0003,2
CAND09781,SK0097,1
CAND02195,SK0238,3
CAND00613,SK0290,4
CAND04045,SK0074,3
CAND14193,SK0262,3
CAND08191,SK0124,4
CAND07222,SK0083,1
CAND13743,SK0073,1
CAND11242,SK0203,3
CAND01180,SK0264,1
CAND06076,SK0146,3
CAND11643,SK0014,1
CAND03879,SK0294,4
CAND02281,SK0259,1
CAND09482,SK0259,1
CAND05363,SK0165,5
CAND04318,SK0021,3
CAND07380,SK0151,3
CAND14431,SK0276,1
CAND13733,SK0015,3
CAND07543,SK0058,1
CAND07544,SK0237,1
CAND07812,SK0130,5
CAND02066,SK0274,5
CAND10680,SK0056,1
CAND07240,SK0167,4
CAND06494,SK0079,1
CAND13735,SK0032,1
CAND10111,SK0261,5
CAND02724,SK0006,2
CAND07200,SK0035,1
CAND11674,SK0167,4
CAND00058,SK0121,2
CAND03095,SK0217,1
CAND10066,SK0175,4
CAND02842,SK0227,3
CAND08865,SK0206,1
CAND13969,SK0278,1
CAND03242,SK0224,2
CAND13717,SK0280,3
CAND07749,SK0037,4
CAND07086,SK0262,2
CAND04728,SK0296,4
CAND10044,SK0289,1
CAND08074,SK0001,1
CAND12371,SK0289,5
CAND06330,SK0169,4
CAND03100,SK0080,3
CAND13858,SK0296,5
CAND03607,SK0071,3
CAND02418,SK0146,4
CAND04918,SK0177,2
CAND13864,SK0275,2
CAND10366,SK0194,3
CAND05167,SK0028,5
CAND10195,SK0133,2
CAND04399,SK0005,4
CAND01945,SK0237,1
CAND01691,SK0274,5
CAND09486,SK0225,4
CAND14233,SK0212,4
CAND07987,SK0028,3
CAND11130,SK0009,1
CAND03789,SK0020,1
CAND11501,SK0273,2
CAND03507,SK0158,4
CAND04273,SK0005,3
CAND03393,SK0166,5
CAND11127,SK0060,4
CAND12039,SK0073,5
CAND09147,SK0102,5
CAND08273,SK0199,1
CAND03709,SK0021,5
CAND09176,SK0194,5
CAND00238,SK0036,3
CAND14367,SK0195,2
CAND06098,SK0175,3
CAND05829,SK0049,4
CAND11986,SK0252,5
CAND11284,SK0243,5
CAND13467,SK0012,3
CAND12406,SK0009,2
CAND14503,SK0268,4
CAND09917,SK0049,2
CAND03447,SK0229,2
CAND04539,SK0008,4
CAND02852,SK0032,2
CAND01934,SK0216,2
CAND05472,SK0196,1
CAND02426,SK0266,3
CAND04844,SK0146,5
CAND08935,SK0198,3
CAND04486,SK0190,2
CAND04819,SK0211,3
CAND08006,SK0109,1
CAND07823,SK0080,1
CAND14143,SK0166,4
CAND05822,SK0129,2
CAND02974,SK0022,4
CAND10669,SK0186,1
CAND12517,SK0122,4
CAND12244,SK0287,4
CAND09578,SK0153,1
CAND03244,SK0230,4
CAND12844,SK0274,3
CAND06795,SK0248,4
CAND12996,SK0179,4
CAND02993,SK0076,1
CAND11570,SK0245,2
CAND08534,SK0138,4
CAND13903,SK0119,3
CAND04419,SK0023,1
CAND10477,SK0087,5
CAND12874,SK0276,3
CAND10076,SK0032,1
CAND13134,SK0159,5
CAND06502,SK0213,5
CAND14342,SK0186,5
CAND13893,SK0003,5
CAND10725,SK0149,4
CAND09019,SK0235,5
CAND02911,SK0267,4
CAND10046,SK0008,4
CAND02626,SK0042,3
CAND11947,SK0016,5
CAND07505,SK0176,3
CAND00474,SK0116,4
CAND10457,SK0081,2
CAND01899,SK0283,5
CAND11420,SK0034,3
