employee_id,salary,bonus,department_id,job_title,effective_date
EMP05942,124053.19,19006.99,D019,"Accountant, chartered management",2026-05-04
EMP05943,105686.85,20200.77,D011,"Surveyor, rural practice",2025-08-01
EMP05944,106142.03,1740.65,D018,"Engineer, site",2025-04-01
EMP05945,103493.99,8020.39,D011,Public relations account executive,2026-05-13
EMP05946,111679.14,2726.92,D007,Adult nurse,2025-06-23
EMP05947,110102.18,430.39,D008,Charity fundraiser,2026-02-01
EMP05948,93561.27,5861.6,D014,Commercial art gallery manager,2024-09-04
EMP05949,143857.62,28420.79,D016,"Scientist, marine",2026-04-05
EMP05950,134742.58,26228.44,D015,Land,2024-06-12
EMP05951,136172.13,6555.22,D004,Wellsite geologist,2023-09-09
EMP05952,109185.05,12565.85,D016,Occupational therapist,2023-08-06
EMP05953,110317.47,15078.07,D016,"Surveyor, hydrographic",2023-11-29
EMP05954,161209.56,13177.59,D017,"Teacher, primary school",2025-11-09
EMP05955,99041.12,13344.14,D009,Product/process development scientist,2023-08-15
EMP05956,104877.78,19372.68,D002,Geophysical data processor,2025-08-08
EMP05957,140141.49,11723.5,D007,Adult nurse,2024-11-10
EMP05958,87917.83,13149.06,D016,Web designer,2024-10-02
EMP05959,146312.88,7484.58,D007,Mechanical engineer,2024-11-12
EMP05960,115110.08,18670.8,D020,"Doctor, general practice",2025-12-06
EMP05961,117843.7,16992.81,D005,Systems analyst,2024-10-25
EMP05962,109525.3,8959.17,D007,Advertising art director,2025-05-03
EMP05963,106483.98,9201.28,D013,Land,2023-11-17
EMP05964,121762.44,3630.36,D002,Manufacturing systems engineer,2023-12-24
EMP05965,128857.18,5595.7,D013,Amenity horticulturist,2025-08-27
EMP05966,76521.6,6259.58,D003,Tour manager,2025-10-06
EMP05967,123970.94,2212.67,D009,Maintenance engineer,2023-08-17
EMP05968,148620.18,9097.74,D005,Radiation protection practitioner,2026-06-17
EMP05969,108915.36,21757.77,D005,"Teacher, English as a foreign language",2025-04-20
EMP05970,80165.57,14943.66,D017,"Designer, ceramics/pottery",2023-09-26
EMP05971,107012.52,6760.08,D017,Retail buyer,2025-09-26
EMP05972,97242.24,7532.3,D017,Broadcast journalist,2025-08-31
EMP05973,130752.57,1230.93,D020,Set designer,2026-03-23
EMP05974,159525.5,30928.62,D005,"Geologist, engineering",2024-05-30
EMP05975,54862.29,10899.52,D011,Product manager,2025-08-13
EMP05976,116040.18,6476.09,D019,"Designer, ceramics/pottery",2023-12-09
EMP05977,123014.51,5200.97,D013,Newspaper journalist,2026-05-25
EMP05978,129893.53,23124.91,D010,Occupational therapist,2025-07-24
EMP05979,103821.17,9177.42,D016,Risk analyst,2024-10-17
EMP05980,96496.53,16739.43,D005,Artist,2025-08-04
EMP05981,60676.01,8479.62,D002,Occupational psychologist,2024-06-19
EMP05982,81068.39,1544.76,D010,"Engineer, land",2025-07-21
EMP05983,128114.05,13625.2,D019,Trading standards officer,2025-10-16
EMP05984,118352.53,306.61,D015,Trading standards officer,2024-10-27
EMP05985,73894.48,5477.1,D019,Drilling engineer,2024-11-01
EMP05986,139380.55,1557.57,D018,Holiday representative,2024-05-30
EMP05987,81953.19,491.62,D003,Camera operator,2025-05-30
EMP05988,111419.97,18959.65,D013,Physiological scientist,2025-06-08
EMP05989,110911.84,5289.78,D015,Chief of Staff,2025-06-28
EMP05990,116245.22,3686.32,D003,Chemical engineer,2023-08-11
EMP05991,98089.56,1635.42,D001,"Therapist, speech and language",2024-04-15
EMP05992,111652.18,10335.1,D009,Logistics and distribution manager,2026-04-15
EMP05993,140453.73,15541.88,D002,Geophysical data processor,2026-06-29
EMP05994,106488.49,16688.06,D013,Animal technologist,2025-04-09
EMP05995,111363.32,18786.05,D020,Museum/gallery curator,2024-09-19
EMP05996,125487.72,9302.18,D003,"Editor, film/video",2026-07-20
EMP05997,107185.7,457.88,D002,Ranger/warden,2025-04-24
EMP05998,142902.97,3781.59,D020,Scientific laboratory technician,2026-01-29
EMP05999,100088.34,16244.69,D009,Veterinary surgeon,2024-11-21
EMP06000,133486.9,10283.67,D012,Agricultural engineer,2026-03-23
EMP06001,111022.42,20727.57,D002,"Sales professional, IT",2025-09-24
EMP06002,101041.17,15725.15,D019,Site engineer,2026-01-03
EMP06003,128342.33,21773.35,D013,Audiological scientist,2024-01-23
EMP06004,96427.8,3246.0,D013,"Nurse, mental health",2026-03-13
EMP06005,135064.95,25346.65,D013,Retail buyer,2024-05-15
EMP06006,135368.38,5704.13,D020,"Engineer, drilling",2024-03-20
EMP06007,114911.46,11206.8,D002,Chartered public finance accountant,2025-11-21
EMP06008,113114.15,21889.43,D019,Community education officer,2025-07-06
EMP06009,116515.68,8399.26,D005,Dealer,2025-12-27
EMP06010,115893.03,8790.36,D005,Commercial/residential surveyor,2025-04-16
EMP06011,84512.75,397.82,D019,Psychiatrist,2024-11-04
EMP06012,109927.15,6970.52,D020,Television floor manager,2026-05-26
EMP06013,138362.02,6258.94,D011,Learning mentor,2026-01-24
EMP06014,102460.23,13771.17,D011,Toxicologist,2024-12-23
EMP06015,96499.51,7295.26,D009,Corporate treasurer,2024-02-11
EMP06016,96286.67,10153.71,D016,"Surveyor, building",2024-04-01
EMP06017,63576.5,6729.65,D010,Database administrator,2024-01-06
EMP06018,123040.31,18783.75,D008,"Designer, multimedia",2024-11-14
EMP06019,93363.4,7293.03,D012,"Engineer, manufacturing systems",2025-03-31
EMP06020,114515.89,5393.92,D009,Financial controller,2024-03-18
EMP06021,130252.46,6649.1,D006,Ceramics designer,2024-06-13
EMP06022,81201.75,9423.45,D014,Electrical engineer,2023-08-06
EMP06023,102526.88,1027.36,D014,Landscape architect,2024-03-13
EMP06024,111461.43,13342.01,D009,Newspaper journalist,2026-02-12
EMP06025,118208.8,2873.75,D002,"Radiographer, diagnostic",2026-05-12
EMP06026,40000.0,738.05,D001,Research scientist (physical sciences),2025-02-01
EMP06027,86830.33,2111.05,D016,"Copywriter, advertising",2025-10-11
EMP06028,130423.93,3527.26,D001,Logistics and distribution manager,2026-05-31
EMP06029,101496.48,9111.2,D020,"Accountant, chartered",2026-05-24
EMP06030,104464.45,7325.59,D011,"Engineer, site",2023-10-08
EMP06031,97458.74,18676.93,D004,"Scientist, physiological",2026-03-24
EMP06032,102364.36,15899.64,D013,Local government officer,2024-08-08
EMP06033,119320.7,20368.41,D018,"Pilot, airline",2026-01-30
EMP06034,55357.18,5423.53,D003,Community pharmacist,2026-07-25
EMP06035,98368.49,13009.52,D001,Photographer,2026-06-23
EMP06036,130246.46,8929.08,D014,Economist,2026-03-05
EMP06037,105835.46,10081.52,D010,Psychiatrist,2025-10-08
EMP06038,117002.62,3042.46,D010,Commercial art gallery manager,2024-02-26
EMP06039,115061.09,14281.08,D010,Games developer,2025-09-25
EMP06040,85867.66,3101.34,D017,Chief Executive Officer,2024-08-31
EMP06041,76096.46,8974.22,D016,Energy manager,2025-09-11
EMP06042,99970.81,3571.34,D002,Health promotion specialist,2026-01-06
EMP06043,89327.84,15535.3,D006,Ecologist,2024-11-23
EMP06044,162432.06,17017.99,D006,Research scientist (maths),2025-06-24
EMP06045,119287.63,19117.04,D018,"Research officer, trade union",2025-07-11
EMP06046,89005.29,10195.98,D013,Energy engineer,2025-05-04
EMP06047,104691.45,7820.97,D008,Cytogeneticist,2023-11-06
EMP06048,97347.66,14607.14,D010,"Engineer, drilling",2025-12-29
EMP06049,89182.98,17777.7,D005,Interpreter,2025-07-23
EMP06050,127767.99,10484.74,D002,Regulatory affairs officer,2025-11-26
EMP06051,95455.83,9101.97,D020,"Exhibitions officer, museum/gallery",2025-04-16
EMP06052,98795.89,168.04,D008,Recruitment consultant,2026-03-13
EMP06053,125758.09,18032.92,D020,Forest/woodland manager,2025-08-28
EMP06054,107656.19,901.91,D006,Education administrator,2025-03-25
EMP06055,124174.04,7241.11,D014,Chiropractor,2023-10-05
EMP06056,103968.47,16600.04,D020,Insurance broker,2025-02-04
EMP06057,87811.87,254.1,D004,Dentist,2026-07-02
EMP06058,82344.7,935.34,D020,"Administrator, charities/voluntary organisations",2024-05-28
EMP06059,58993.6,11198.92,D006,Transport planner,2023-12-15
EMP06060,141367.44,11910.04,D012,Forensic psychologist,2026-04-28
EMP06061,139279.1,14890.41,D011,Electrical engineer,2024-12-15
EMP06062,131261.07,10266.91,D012,Animal nutritionist,2025-09-10
EMP06063,124035.2,14197.75,D020,Print production planner,2024-11-25
EMP06064,99957.74,17883.12,D010,"Therapist, music",2026-02-21
EMP06065,148146.72,19289.01,D006,Field trials officer,2025-08-27
EMP06066,111810.11,20196.54,D017,Quarry manager,2024-05-27
EMP06067,69888.29,8957.79,D009,Games developer,2026-06-13
EMP06068,102533.46,12157.01,D007,Clinical research associate,2023-11-29
EMP06069,110138.64,20130.31,D011,Merchant navy officer,2024-10-21
EMP06070,96943.71,10295.94,D004,Rural practice surveyor,2024-01-10
EMP06071,105630.03,20802.0,D017,"Programmer, applications",2025-10-21
EMP06072,97786.26,11787.43,D004,Brewing technologist,2024-09-03
EMP06073,106537.67,20309.32,D010,Waste management officer,2024-01-17
EMP06074,102368.39,9332.27,D003,Warehouse manager,2024-04-27
EMP06075,127374.66,13629.45,D011,Holiday representative,2026-07-21
EMP06076,139488.59,10888.52,D005,Customer service manager,2024-03-29
EMP06077,128460.04,14754.07,D016,"Lighting technician, broadcasting/film/video",2025-09-18
EMP06078,85319.74,6144.95,D016,Arts administrator,2025-12-30
EMP06079,74662.19,10092.67,D020,Landscape architect,2024-12-14
EMP06080,111574.23,19150.29,D014,Tax adviser,2025-08-03
EMP06081,131010.46,23908.18,D006,Copy,2026-01-23
EMP06082,86961.79,5516.97,D011,Landscape architect,2024-01-26
EMP06083,100594.07,7506.06,D005,Equities trader,2024-01-07
EMP06084,132117.25,17186.07,D017,"Accountant, chartered",2026-04-18
EMP06085,145108.94,16145.0,D015,"Teacher, special educational needs",2026-05-25
EMP06086,94128.63,16712.73,D007,Medical physicist,2023-09-26
EMP06087,118536.74,20124.48,D012,Mechanical engineer,2026-03-18
EMP06088,91236.4,2153.32,D003,Sports development officer,2025-02-13
EMP06089,109120.15,13040.38,D011,Regulatory affairs officer,2025-03-03
EMP06090,76082.77,10443.92,D010,"Research officer, trade union",2025-10-18
EMP06091,118446.09,6479.47,D009,Translator,2024-07-24
EMP06092,92465.75,11467.25,D010,Training and development officer,2023-10-29
EMP06093,123228.07,1700.19,D014,Environmental manager,2024-12-10
EMP06094,75308.56,248.66,D008,Nutritional therapist,2025-11-07
EMP06095,114776.9,7536.71,D008,Hotel manager,2025-07-14
EMP06096,103569.52,4120.12,D012,"Education officer, environmental",2024-02-19
EMP06097,73290.12,14311.52,D011,Records manager,2025-04-29
EMP06098,63507.86,11031.67,D020,"Engineer, materials",2023-09-12
EMP06099,156987.82,12133.19,D004,Psychiatrist,2025-01-12
EMP06100,106770.46,8001.96,D014,Textile designer,2023-12-15
EMP06101,68493.6,3408.64,D001,Magazine features editor,2023-10-12
EMP06102,93800.53,18544.76,D017,Professor Emeritus,2024-09-12
EMP06103,109638.64,17242.82,D006,Database administrator,2025-08-25
EMP06104,148959.69,24245.99,D004,Environmental education officer,2024-04-20
EMP06105,109191.5,20162.95,D004,"Scientist, research (life sciences)",2025-06-22
EMP06106,87402.27,2210.96,D016,Child psychotherapist,2023-11-11
EMP06107,119884.31,7131.71,D019,"Pharmacist, hospital",2023-12-31
EMP06108,117050.01,13678.01,D010,Building surveyor,2024-03-07
EMP06109,91203.34,9499.1,D018,Conference centre manager,2024-06-24
EMP06110,131005.54,26064.49,D008,Television floor manager,2025-09-15
EMP06111,88612.67,16485.61,D006,Database administrator,2024-12-02
EMP06112,135336.69,15334.85,D007,Chartered certified accountant,2025-04-06
EMP06113,156120.91,12078.77,D018,Film/video editor,2026-03-29
EMP06114,147836.71,16301.21,D016,IT sales professional,2025-06-26
EMP06115,93368.39,6494.24,D007,Civil Service administrator,2024-08-28
EMP06116,118955.02,17094.32,D006,"Civil engineer, consulting",2024-06-05
EMP06117,92154.46,16255.59,D004,"Buyer, retail",2026-06-01
EMP06118,52555.37,1326.03,D007,Film/video editor,2024-12-16
EMP06119,90493.3,1577.21,D011,"Engineer, maintenance (IT)",2026-06-23
EMP06120,58947.59,8140.89,D020,Arts administrator,2026-03-03
EMP06121,107253.2,20859.9,D003,Clinical biochemist,2025-02-11
EMP06122,108119.23,14853.25,D012,Air traffic controller,2024-07-14
EMP06123,104615.55,12586.21,D009,Public relations officer,2024-01-16
EMP06124,84542.66,3831.43,D013,Land/geomatics surveyor,2024-10-15
EMP06125,123279.78,6255.57,D015,Emergency planning/management officer,2026-05-18
EMP06126,73272.65,6266.04,D018,Microbiologist,2026-03-30
EMP06127,83408.92,14100.46,D011,Armed forces operational officer,2026-03-23
EMP06128,113397.42,21770.46,D012,"Editor, magazine features",2025-10-05
EMP06129,58791.32,4389.04,D008,Gaffer,2025-05-14
EMP06130,124878.36,16314.55,D002,Ophthalmologist,2024-01-20
EMP06131,144617.54,6875.65,D013,Technical author,2023-10-23
EMP06132,56233.94,561.02,D010,Health promotion specialist,2025-12-11
EMP06133,112792.81,5502.48,D003,"Scientist, water quality",2023-08-29
EMP06134,90346.7,17968.33,D013,Homeopath,2024-07-12
EMP06135,84585.46,14260.15,D018,Civil Service administrator,2026-04-12
EMP06136,107634.3,7586.17,D019,"Doctor, hospital",2023-08-28
EMP06137,107438.53,1013.49,D010,"Engineer, mining",2025-01-19
EMP06138,143199.55,16387.69,D011,Corporate treasurer,2023-10-27
EMP06139,106029.98,6832.76,D003,Computer games developer,2024-04-06
EMP06140,110626.13,2159.39,D003,"Education officer, community",2025-03-12
EMP06141,140161.84,15857.72,D020,Estate agent,2026-07-06
EMP06142,121721.1,344.68,D019,"Doctor, hospital",2026-03-02
EMP06143,121361.38,9531.44,D009,Analytical chemist,2024-07-30
EMP06144,86007.12,2574.85,D001,"Surveyor, insurance",2025-01-23
EMP06145,139848.75,22797.48,D005,Radio broadcast assistant,2023-12-27
EMP06146,94683.76,3775.13,D019,Fisheries officer,2025-05-08
EMP06147,105245.77,12259.29,D002,"Scientist, research (physical sciences)",2025-07-12
EMP06148,115747.47,11629.84,D013,IT technical support officer,2024-01-31
EMP06149,157648.6,13853.76,D016,Public relations account executive,2025-04-11
EMP06150,86743.83,10201.82,D017,Barrister's clerk,2026-04-07
EMP06151,142248.76,2298.7,D003,Teaching laboratory technician,2024-02-07
EMP06152,117779.4,3524.06,D004,Industrial buyer,2024-12-28
EMP06153,104458.45,19176.2,D018,"Engineer, maintenance (IT)",2025-01-30
EMP06154,92156.22,3050.16,D010,Television/film/video producer,2024-06-04
EMP06155,128011.65,606.79,D008,Civil Service fast streamer,2025-11-07
EMP06156,111807.42,17418.47,D001,Fish farm manager,2026-05-29
EMP06157,68534.23,5601.16,D015,Quantity surveyor,2025-08-03
EMP06158,96916.05,11202.28,D007,"Administrator, charities/voluntary organisations",2023-08-15
EMP06159,118001.8,13407.16,D016,Secretary/administrator,2025-11-07
EMP06160,101324.45,10643.02,D012,Manufacturing engineer,2025-01-07
EMP06161,105485.46,4443.07,D019,"Surveyor, planning and development",2025-12-21
EMP06162,87481.63,4715.13,D006,Printmaker,2023-10-13
EMP06163,136251.95,15154.52,D004,"Scientist, physiological",2024-07-30
EMP06164,129918.51,15227.94,D014,"Engineer, land",2024-10-27
EMP06165,116677.36,18587.23,D003,Quantity surveyor,2023-08-28
EMP06166,104348.28,10353.28,D008,Waste management officer,2024-04-27
EMP06167,159394.72,27498.51,D020,"Doctor, general practice",2026-06-25
EMP06168,90357.32,3629.98,D005,Community pharmacist,2024-04-26
EMP06169,137812.05,1886.54,D001,Equality and diversity officer,2023-09-20
EMP06170,82775.43,15267.95,D020,Clinical research associate,2025-07-08
EMP06171,101545.79,14192.02,D011,Photographer,2024-08-08
EMP06172,79906.77,10090.8,D017,"Surveyor, building",2023-09-20
EMP06173,125600.95,12476.19,D002,Electronics engineer,2025-05-13
EMP06174,94248.8,140.46,D008,Counselling psychologist,2025-09-13
EMP06175,135232.83,10604.38,D017,Mining engineer,2024-02-18
EMP06176,98719.12,9922.85,D005,Audiological scientist,2025-05-28
EMP06177,141265.1,18615.75,D018,"Scientist, clinical (histocompatibility and immunogenetics)",2026-06-16
EMP06178,87081.42,5626.1,D019,Accounting technician,2025-06-25
EMP06179,97488.66,13034.81,D004,Waste management officer,2025-05-17
EMP06180,109592.46,8104.77,D017,"Therapist, occupational",2023-09-03
EMP06181,149881.77,22546.86,D010,"Engineer, manufacturing systems",2026-06-19
EMP06182,100560.61,17201.24,D020,Product manager,2026-07-22
EMP06183,59449.15,10061.83,D005,Broadcast journalist,2024-10-01
EMP06184,127966.64,14999.47,D011,Microbiologist,2026-07-12
EMP06185,99582.49,7380.43,D016,Clinical biochemist,2024-01-04
EMP06186,111110.71,259.93,D007,Exhibition designer,2025-07-07
EMP06187,87555.5,11891.55,D019,Cabin crew,2024-07-21
EMP06188,136036.71,13944.59,D020,"Production assistant, radio",2023-12-19
EMP06189,111726.02,1650.65,D015,Speech and language therapist,2025-08-27
EMP06190,113698.53,21784.57,D003,Illustrator,2025-11-22
EMP06191,143353.83,26419.42,D010,Geophysicist/field seismologist,2026-03-06
EMP06192,118509.69,21877.26,D005,"Therapist, sports",2024-05-01
EMP06193,105616.63,985.04,D001,Sport and exercise psychologist,2025-09-16
EMP06194,116693.83,19661.94,D008,"Surveyor, land/geomatics",2024-08-20
EMP06195,59758.74,5918.69,D002,Fine artist,2024-12-07
EMP06196,119346.25,22205.61,D006,"Sound technician, broadcasting/film/video",2024-10-06
EMP06197,148503.04,5631.46,D013,"Accountant, chartered certified",2025-08-24
EMP06198,153050.47,21927.91,D001,"Engineer, civil (consulting)",2025-06-13
EMP06199,150148.83,26541.41,D020,"Producer, radio",2025-04-06
EMP06200,96225.44,10563.59,D015,Health physicist,2025-01-20
EMP06201,81816.64,10443.15,D012,Primary school teacher,2023-10-24
EMP06202,94411.61,17129.97,D003,Exercise physiologist,2026-05-18
EMP06203,90339.82,16398.75,D020,Speech and language therapist,2026-06-10
EMP06204,80786.01,9689.58,D018,Community pharmacist,2023-12-08
EMP06205,78996.46,3631.3,D013,Chief Operating Officer,2024-08-20
EMP06206,102988.05,3377.93,D018,Environmental health practitioner,2024-01-04
EMP06207,91315.74,2598.39,D002,"Engineer, manufacturing",2023-10-14
EMP06208,117174.52,6268.96,D001,Product designer,2024-10-18
EMP06209,150640.84,13957.34,D014,"Biochemist, clinical",2025-03-10
EMP06210,104501.0,9018.05,D004,Fitness centre manager,2026-06-14
EMP06211,119643.9,11935.69,D018,"Teacher, special educational needs",2023-11-02
EMP06212,100316.78,8292.63,D014,Geographical information systems officer,2023-11-16
EMP06213,103243.77,6981.19,D002,Occupational hygienist,2026-02-19
EMP06214,115052.81,5073.71,D002,"Doctor, general practice",2025-05-16
EMP06215,77971.92,2495.02,D001,Information officer,2024-11-30
EMP06216,77089.8,10682.04,D017,Medical technical officer,2025-01-27
EMP06217,102299.47,12106.46,D013,Intelligence analyst,2026-03-02
EMP06218,124978.19,22350.37,D017,Insurance account manager,2024-03-24
EMP06219,137124.67,16595.86,D014,Airline pilot,2026-01-15
EMP06220,70482.43,1669.29,D019,Printmaker,2023-08-27
EMP06221,100221.48,10784.36,D009,Ranger/warden,2024-08-09
EMP06222,168304.65,19438.1,D016,"Administrator, local government",2025-01-02
EMP06223,133441.25,1866.78,D017,"Administrator, local government",2024-12-31
EMP06224,159977.54,29561.87,D012,IT sales professional,2024-11-12
