employee_id,skill_id,proficiency_level,target_level
EMP00956,SK0263,4,5
EMP01172,SK0175,5,2
EMP01093,SK0173,5,5
EMP02634,SK0017,2,2
EMP08849,SK0036,1,4
EMP05478,SK0265,4,5
EMP07337,SK0126,5,1
EMP06202,SK0199,4,2
EMP03758,SK0053,5,5
EMP09440,SK0038,1,5
EMP08535,SK0087,1,1
EMP05844,SK0014,2,5
EMP08675,SK0086,5,5
EMP04741,SK0170,1,1
EMP00292,SK0042,5,1
EMP08922,SK0299,1,2
EMP06523,SK0058,1,3
EMP09432,SK0229,1,1
EMP03084,SK0082,1,4
EMP09502,SK0073,4,1
EMP08958,SK0100,2,4
EMP01217,SK0225,1,3
EMP05686,SK0188,3,2
EMP02493,SK0052,4,3
EMP01775,SK0035,5,3
EMP06324,SK0113,5,3
EMP09521,SK0114,3,5
EMP07506,SK0021,4,3
EMP04164,SK0126,4,2
EMP07938,SK0234,3,4
EMP03607,SK0021,4,1
EMP02131,SK0188,2,3
EMP08800,SK0032,4,3
EMP04909,SK0038,3,5
EMP07210,SK0232,5,2
EMP06882,SK0066,5,2
EMP03479,SK0124,5,1
EMP09840,SK0122,5,1
EMP07055,SK0283,2,5
EMP06572,SK0002,5,4
EMP01752,SK0131,3,5
EMP07995,SK0209,3,2
EMP02149,SK0198,2,3
EMP02046,SK0063,4,5
EMP04336,SK0102,3,4
EMP04524,SK0297,1,5
EMP02607,SK0152,4,2
EMP07291,SK0224,2,5
EMP09459,SK0117,4,5
EMP02680,SK0034,1,1
EMP01579,SK0157,5,4
EMP01368,SK0193,2,1
EMP02559,SK0180,3,2
EMP06159,SK0014,1,5
EMP05385,SK0140,5,1
EMP06622,SK0078,4,5
EMP07693,SK0171,2,5
EMP05573,SK0184,4,2
EMP02873,SK0227,4,2
EMP08191,SK0258,2,4
EMP08643,SK0072,1,4
EMP05177,SK0159,2,5
EMP05368,SK0072,1,2
EMP08337,SK0238,1,3
EMP08441,SK0060,2,1
EMP03705,SK0050,5,5
EMP07446,SK0033,5,3
EMP03281,SK0051,1,2
EMP03208,SK0166,4,5
EMP01151,SK0011,5,5
EMP01365,SK0225,1,1
EMP00708,SK0014,4,5
EMP08748,SK0291,1,2
EMP08403,SK0057,5,5
EMP02174,SK0230,5,5
EMP06487,SK0242,3,2
EMP09043,SK0294,1,5
EMP00154,SK0264,1,4
EMP06315,SK0165,3,3
EMP04007,SK0059,3,3
EMP04327,SK0200,1,4
EMP03067,SK0009,5,5
EMP04077,SK0048,3,3
EMP01484,SK0195,5,1
EMP03852,SK0168,5,3
EMP05836,SK0167,1,5
EMP02041,SK0064,2,2
EMP09638,SK0235,1,1
EMP04365,SK0267,5,1
EMP02008,SK0094,3,2
EMP08190,SK0237,1,2
EMP03106,SK0200,3,5
EMP09194,SK0096,1,3
EMP09791,SK0216,4,1
EMP02306,SK0082,1,3
EMP06794,SK0254,1,5
EMP01092,SK0233,1,2
EMP08672,SK0036,1,2
EMP01909,SK0051,3,5
EMP07150,SK0257,3,2
EMP02320,SK0147,1,5
EMP07186,SK0280,4,5
EMP09858,SK0016,1,4
EMP08487,SK0187,4,1
EMP00061,SK0045,5,2
EMP06035,SK0019,2,2
EMP03329,SK0100,2,4
EMP00028,SK0184,4,1
EMP02217,SK0121,2,4
EMP09190,SK0296,2,4
EMP02468,SK0165,4,1
EMP07726,SK0248,1,5
EMP08832,SK0293,3,5
EMP01605,SK0195,5,1
EMP09313,SK0163,4,1
EMP03605,SK0197,2,4
EMP02553,SK0065,1,3
EMP06063,SK0252,5,3
EMP03192,SK0280,2,4
EMP06031,SK0149,1,1
EMP07037,SK0090,3,4
EMP07856,SK0142,2,1
EMP05463,SK0250,4,5
EMP05638,SK0079,1,1
EMP09815,SK0121,5,2
EMP05976,SK0013,2,3
EMP07955,SK0156,3,3
EMP00636,SK0092,5,1
EMP05913,SK0091,2,4
EMP09056,SK0015,3,5
EMP08745,SK0042,5,4
EMP01855,SK0234,2,3
EMP09538,SK0262,5,2
EMP08296,SK0121,2,2
EMP06350,SK0240,5,2
EMP07053,SK0280,1,1
EMP06611,SK0106,3,5
EMP09599,SK0259,2,3
EMP05696,SK0184,3,5
EMP01927,SK0109,1,3
EMP07903,SK0280,1,2
EMP08648,SK0044,4,5
EMP06704,SK0211,4,1
EMP08535,SK0042,1,3
EMP03594,SK0079,1,1
EMP08398,SK0093,3,2
EMP05879,SK0127,1,3
EMP00138,SK0138,5,1
EMP06566,SK0076,2,3
EMP03529,SK0127,2,3
EMP03833,SK0232,5,4
EMP02670,SK0159,4,5
EMP08154,SK0020,2,5
EMP03378,SK0240,2,5
EMP09805,SK0179,3,4
EMP07339,SK0276,1,3
EMP03930,SK0244,1,4
EMP04433,SK0285,3,5
EMP07743,SK0162,2,1
EMP00693,SK0085,2,2
EMP06185,SK0211,4,2
EMP02774,SK0296,1,5
EMP02528,SK0016,4,4
EMP08224,SK0020,4,3
EMP05387,SK0008,3,4
EMP01142,SK0019,2,2
EMP07317,SK0217,3,1
EMP04403,SK0053,3,1
EMP08328,SK0136,3,4
EMP00553,SK0172,5,2
EMP06252,SK0082,3,2
EMP09704,SK0272,1,2
EMP00441,SK0034,3,5
EMP02099,SK0055,2,1
EMP09020,SK0250,3,3
EMP08056,SK0279,1,4
EMP08490,SK0235,2,1
EMP05136,SK0017,4,3
EMP03773,SK0093,2,5
EMP05498,SK0174,5,5
EMP02938,SK0026,5,1
EMP06761,SK0237,2,5
EMP09319,SK0178,3,5
EMP09583,SK0183,5,3
EMP04718,SK0270,1,3
EMP03442,SK0274,1,4
EMP02016,SK0184,2,4
EMP00299,SK0219,2,4
EMP03134,SK0255,3,5
EMP08720,SK0203,3,1
EMP02838,SK0132,4,5
EMP04689,SK0171,5,4
EMP06313,SK0039,1,4
EMP08781,SK0063,1,1
EMP03372,SK0196,2,5
EMP02794,SK0002,2,4
EMP04294,SK0010,4,5
EMP05863,SK0041,5,2
EMP04006,SK0246,1,5
EMP01553,SK0018,5,5
EMP04110,SK0087,3,4
EMP06748,SK0124,4,3
EMP03615,SK0036,5,3
EMP07782,SK0003,5,3
EMP09723,SK0157,4,5
EMP00427,SK0030,4,3
EMP01732,SK0029,5,1
EMP05274,SK0246,2,4
EMP09314,SK0153,3,5
EMP01926,SK0204,2,4
EMP05897,SK0291,4,1
EMP02770,SK0110,5,2
EMP05891,SK0026,3,4
EMP03784,SK0187,5,4
EMP02428,SK0047,3,2
EMP02884,SK0115,5,1
EMP08630,SK0041,2,2
EMP02688,SK0043,1,2
EMP09682,SK0145,1,2
EMP06083,SK0180,3,4
EMP00690,SK0167,4,5
EMP02220,SK0262,3,1
EMP01321,SK0090,2,5
EMP06702,SK0010,3,1
EMP08858,SK0036,2,4
EMP05912,SK0221,4,5
EMP03950,SK0159,1,4
EMP01553,SK0174,5,4
EMP07250,SK0224,1,2
EMP04705,SK0109,3,3
EMP06069,SK0148,5,3
EMP06261,SK0065,5,2
EMP00455,SK0275,1,4
EMP07449,SK0015,3,1
EMP00458,SK0055,5,4
EMP00111,SK0067,1,4
EMP05289,SK0258,2,5
EMP02461,SK0186,4,3
EMP02500,SK0107,1,1
EMP03931,SK0005,5,1
EMP00340,SK0105,3,5
EMP06406,SK0011,1,5
EMP08203,SK0235,2,4
EMP05562,SK0245,5,4
EMP06408,SK0148,4,2
EMP03142,SK0115,5,4
EMP08719,SK0220,5,1
EMP05757,SK0231,5,2
EMP02754,SK0250,4,4
EMP01869,SK0057,1,5
EMP07896,SK0169,5,5
EMP04033,SK0067,5,4
EMP00822,SK0212,2,5
EMP06698,SK0174,1,3
EMP06371,SK0280,1,3
EMP03794,SK0113,3,4
EMP05521,SK0226,4,2
EMP09088,SK0170,1,4
EMP04290,SK0186,3,4
EMP06419,SK0027,5,1
EMP05967,SK0133,1,3
EMP00030,SK0015,4,5
EMP00931,SK0270,2,1
EMP07330,SK0069,3,2
EMP02379,SK0248,2,1
EMP08743,SK0159,1,2
EMP09058,SK0024,1,3
EMP04250,SK0115,3,5
EMP07093,SK0133,1,4
EMP08356,SK0248,5,3
EMP05562,SK0002,4,4
EMP06959,SK0081,5,4
EMP02221,SK0079,1,2
EMP08565,SK0149,2,4
EMP09396,SK0033,5,2
EMP07166,SK0029,1,5
EMP03252,SK0058,1,1
EMP04932,SK0147,2,5
EMP00288,SK0088,1,1
EMP09495,SK0223,5,4
EMP08221,SK0221,4,4
EMP03618,SK0180,1,5
EMP03919,SK0202,4,5
EMP06084,SK0289,4,4
EMP04124,SK0296,2,2
EMP06558,SK0159,3,4
EMP06891,SK0181,4,3
EMP04140,SK0128,2,1
EMP05891,SK0285,4,1
EMP04237,SK0123,4,3
EMP07244,SK0093,5,3
EMP01636,SK0174,3,1
EMP05688,SK0060,3,1
EMP05827,SK0179,1,3
EMP07757,SK0193,3,2
EMP06451,SK0284,5,4
EMP06960,SK0185,3,5
EMP02600,SK0047,1,1
EMP01041,SK0004,1,5
EMP02631,SK0296,3,4
EMP02790,SK0209,4,1
EMP06578,SK0070,4,4
EMP03557,SK0265,4,1
EMP07870,SK0264,4,3
EMP08334,SK0286,4,3
EMP00146,SK0296,5,3
EMP00355,SK0294,3,2
EMP09320,SK0057,1,4
EMP09952,SK0183,1,5
EMP05685,SK0139,2,5
EMP09797,SK0191,2,1
EMP00211,SK0223,2,5
EMP05435,SK0101,2,3
EMP08395,SK0175,2,3
EMP06760,SK0262,4,5
EMP09898,SK0091,1,2
EMP00460,SK0117,4,3
EMP05609,SK0096,1,4
EMP07361,SK0012,3,1
EMP07435,SK0264,1,2
EMP05188,SK0045,4,5
EMP07335,SK0288,5,5
EMP02114,SK0020,2,4
EMP00571,SK0295,2,5
EMP07801,SK0098,2,4
EMP04729,SK0196,1,4
EMP08675,SK0158,5,5
EMP00441,SK0258,1,4
EMP03448,SK0208,1,5
EMP06580,SK0100,1,4
EMP05139,SK0074,1,4
EMP09410,SK0289,5,2
EMP01300,SK0227,2,3
EMP06061,SK0020,4,4
EMP06966,SK0296,4,4
EMP02749,SK0070,5,1
EMP07811,SK0053,2,1
EMP06873,SK0205,1,2
EMP09828,SK0113,1,4
EMP03229,SK0005,4,5
EMP03335,SK0009,3,1
EMP02944,SK0270,2,3
EMP07436,SK0012,1,3
EMP02434,SK0221,5,2
EMP01211,SK0151,5,5
EMP05130,SK0258,4,5
EMP07773,SK0108,1,5
EMP08170,SK0242,2,2
EMP04984,SK0163,3,3
EMP09645,SK0236,2,5
EMP02890,SK0062,1,2
EMP01500,SK0094,4,1
EMP06197,SK0015,5,5
EMP00257,SK0135,2,3
EMP06883,SK0172,3,5
EMP08085,SK0106,5,5
EMP01638,SK0134,5,3
EMP00140,SK0042,2,3
EMP00361,SK0103,1,2
EMP00769,SK0086,3,2
EMP06365,SK0211,5,5
EMP08431,SK0217,4,2
EMP06831,SK0081,3,5
EMP06439,SK0083,5,5
EMP03750,SK0185,1,4
EMP05234,SK0126,3,5
EMP03949,SK0005,3,1
EMP06476,SK0267,2,1
EMP08114,SK0060,3,4
EMP07840,SK0221,5,4
EMP01652,SK0091,5,5
EMP04694,SK0142,3,5
EMP01321,SK0048,5,5
EMP02050,SK0135,1,3
EMP04989,SK0115,5,3
EMP09157,SK0032,1,3
EMP01779,SK0197,1,2
EMP09034,SK0210,4,2
EMP01815,SK0158,2,4
EMP02476,SK0289,3,1
EMP01452,SK0027,1,2
EMP06870,SK0059,1,5
EMP06617,SK0187,5,1
EMP00053,SK0080,2,4
EMP09489,SK0177,1,5
EMP05665,SK0185,2,5
EMP00590,SK0037,5,3
EMP00967,SK0064,4,3
EMP05201,SK0201,2,3
EMP09633,SK0079,3,4
EMP08574,SK0125,4,2
EMP02870,SK0111,1,5
EMP06029,SK0134,3,4
EMP02721,SK0227,5,5
EMP01259,SK0273,4,2
EMP05792,SK0281,1,5
EMP04056,SK0120,5,4
EMP07791,SK0181,1,4
EMP07942,SK0088,1,2
EMP09062,SK0028,4,3
EMP03498,SK0051,4,1
EMP04059,SK0020,4,2
EMP07317,SK0279,3,3
EMP03647,SK0055,1,4
EMP02188,SK0186,5,2
EMP06025,SK0177,4,5
EMP04341,SK0171,2,1
EMP01157,SK0176,2,4
EMP09645,SK0156,1,1
EMP04297,SK0231,3,3
EMP05643,SK0272,2,4
EMP06203,SK0061,4,3
EMP00134,SK0284,2,2
EMP02812,SK0020,4,4
EMP02111,SK0256,3,3
EMP03591,SK0233,3,4
EMP00726,SK0147,2,2
EMP04721,SK0151,1,1
EMP08792,SK0231,3,3
EMP07770,SK0286,5,1
EMP07886,SK0100,5,4
EMP08869,SK0123,4,2
EMP08363,SK0286,3,4
EMP02689,SK0257,1,3
EMP06732,SK0063,3,5
EMP01506,SK0157,3,5
EMP03758,SK0211,2,4
EMP02702,SK0276,5,3
EMP04619,SK0134,3,4
EMP03332,SK0154,1,3
EMP05211,SK0013,5,1
EMP09526,SK0224,2,2
EMP02222,SK0298,4,5
EMP03420,SK0030,1,4
EMP03868,SK0024,3,5
EMP05973,SK0201,4,4
EMP08003,SK0162,4,4
EMP08907,SK0004,2,3
EMP06407,SK0043,1,1
EMP09909,SK0264,2,1
EMP09844,SK0287,2,2
EMP07530,SK0145,4,3
EMP02390,SK0287,1,4
EMP02358,SK0130,3,3
EMP08310,SK0087,4,2
EMP00591,SK0034,5,5
EMP08943,SK0019,3,3
EMP06236,SK0033,5,2
EMP09798,SK0172,4,4
EMP07669,SK0176,1,2
EMP05277,SK0272,3,1
EMP06455,SK0025,5,4
EMP04425,SK0111,1,2
EMP02650,SK0243,5,4
EMP01945,SK0218,2,4
EMP01295,SK0039,1,2
EMP01582,SK0133,3,3
EMP06400,SK0202,2,5
EMP02134,SK0120,5,3
EMP08513,SK0287,2,2
EMP08735,SK0195,1,2
EMP05984,SK0209,5,4
EMP04831,SK0130,5,3
EMP03422,SK0253,5,5
EMP00291,SK0231,2,4
EMP07893,SK0279,1,2
EMP01063,SK0204,3,4
EMP09925,SK0272,4,5
EMP05595,SK0126,2,3
EMP01932,SK0234,1,1
EMP05775,SK0192,2,3
EMP10000,SK0010,4,5
EMP04792,SK0064,5,3
EMP05212,SK0065,2,3
EMP04145,SK0096,5,5
EMP08969,SK0211,4,1
EMP07355,SK0040,2,2
EMP04035,SK0108,5,1
EMP09112,SK0077,1,2
EMP03213,SK0033,5,2
EMP07115,SK0142,4,3
EMP04302,SK0262,1,2
EMP09770,SK0089,2,5
EMP01566,SK0221,5,2
EMP00470,SK0242,2,3
EMP08356,SK0102,2,2
EMP08232,SK0029,3,5
EMP04325,SK0143,4,4
EMP04812,SK0265,2,4
EMP08202,SK0186,4,2
EMP00975,SK0279,5,2
EMP04898,SK0070,5,5
EMP02845,SK0099,5,1
EMP08623,SK0106,1,4
EMP01234,SK0096,2,3
EMP00359,SK0107,2,5
EMP06598,SK0073,5,5
EMP03562,SK0061,1,4
EMP06208,SK0203,1,4
EMP03453,SK0086,4,2
EMP04706,SK0167,3,1
EMP02252,SK0158,1,5
EMP05421,SK0131,5,4
EMP05374,SK0162,5,4
EMP08716,SK0297,3,3
EMP03142,SK0232,5,1
EMP05636,SK0168,4,1
EMP09509,SK0060,3,3
EMP09400,SK0033,5,1
EMP05672,SK0300,5,4
EMP02123,SK0082,5,5
EMP09827,SK0249,4,2
EMP08052,SK0123,1,5
EMP06550,SK0045,5,1
EMP04831,SK0175,5,5
EMP01982,SK0137,1,1
EMP03885,SK0126,4,5
EMP03972,SK0146,2,4
EMP02077,SK0294,2,4
EMP00033,SK0032,2,4
EMP07267,SK0126,3,3
EMP09945,SK0216,2,5
EMP05751,SK0040,1,1
EMP01293,SK0245,4,3
EMP00869,SK0296,5,3
EMP01925,SK0196,5,1
EMP05499,SK0125,4,1
EMP04922,SK0150,5,4
EMP03728,SK0250,2,3
EMP04500,SK0065,4,1
EMP09530,SK0249,2,2
EMP02573,SK0288,3,4
EMP04995,SK0220,2,2
EMP03619,SK0277,2,5
EMP05541,SK0114,1,1
EMP04457,SK0101,4,4
EMP09171,SK0245,4,3
EMP01912,SK0211,3,2
EMP08344,SK0289,5,2
EMP04681,SK0079,1,1
EMP05206,SK0133,1,2
EMP05719,SK0184,2,2
EMP00791,SK0127,4,3
EMP02043,SK0184,5,2
EMP07614,SK0203,3,2
EMP06447,SK0006,3,2
EMP04664,SK0122,5,2
EMP03123,SK0060,3,4
EMP09796,SK0092,1,5
EMP03369,SK0056,5,3
EMP04993,SK0071,4,2
EMP07787,SK0194,2,5
EMP08923,SK0052,3,4
EMP04320,SK0023,3,5
EMP05708,SK0262,4,2
EMP00213,SK0085,3,3
EMP09430,SK0045,4,2
EMP00043,SK0002,5,4
EMP09838,SK0019,4,3
EMP03054,SK0214,4,4
EMP08389,SK0167,5,3
EMP05260,SK0092,1,4
EMP00771,SK0298,2,3
EMP04660,SK0183,4,3
EMP07556,SK0181,4,3
EMP09651,SK0293,2,5
EMP06887,SK0099,1,4
EMP07908,SK0063,5,1
EMP09300,SK0076,5,5
EMP00420,SK0043,3,4
EMP05390,SK0128,3,5
EMP07512,SK0278,5,3
EMP07315,SK0300,3,3
EMP09267,SK0089,5,5
EMP08881,SK0105,4,3
EMP08382,SK0067,2,2
EMP06459,SK0151,2,5
EMP06620,SK0141,3,2
EMP07963,SK0162,1,2
EMP02394,SK0030,5,4
EMP00630,SK0247,2,4
EMP07550,SK0031,1,3
EMP08644,SK0241,5,4
EMP01977,SK0005,5,2
EMP08814,SK0200,1,4
EMP07673,SK0118,4,4
EMP06660,SK0130,5,3
EMP07697,SK0125,3,3
EMP02833,SK0226,3,5
EMP09892,SK0284,1,4
EMP07172,SK0093,3,3
EMP09303,SK0078,4,1
EMP00662,SK0115,2,5
EMP01071,SK0183,5,5
EMP05699,SK0170,3,2
EMP02702,SK0284,3,1
EMP07418,SK0167,2,2
EMP05712,SK0004,3,3
EMP01754,SK0239,5,5
EMP06202,SK0106,4,5
EMP05239,SK0266,3,1
EMP06940,SK0170,3,3
EMP03451,SK0050,2,4
EMP07501,SK0005,5,5
EMP02165,SK0074,1,3
EMP04380,SK0081,2,3
EMP08032,SK0158,1,4
EMP02248,SK0006,3,4
EMP00561,SK0290,5,1
EMP06659,SK0254,4,4
EMP00308,SK0214,1,4
EMP00561,SK0150,2,1
EMP09984,SK0050,4,5
EMP00503,SK0035,1,5
EMP02079,SK0272,2,4
EMP09091,SK0103,2,3
EMP00274,SK0294,1,4
EMP01468,SK0178,4,5
EMP02646,SK0249,4,1
EMP07099,SK0229,2,2
EMP00742,SK0145,1,1
EMP00984,SK0158,4,5
EMP01001,SK0042,3,2
EMP05527,SK0014,3,1
EMP06583,SK0104,2,3
EMP08961,SK0293,3,4
EMP09994,SK0250,5,1
EMP02078,SK0137,5,3
EMP00462,SK0092,1,3
EMP04692,SK0255,5,5
EMP02422,SK0177,5,1
EMP01838,SK0074,5,4
EMP05232,SK0196,3,3
EMP02365,SK0134,2,3
EMP03670,SK0041,4,5
EMP05956,SK0162,4,3
EMP06703,SK0228,4,5
EMP06529,SK0223,3,4
EMP04085,SK0120,2,2
EMP07255,SK0264,5,2
EMP06938,SK0074,3,3
EMP04696,SK0018,5,4
EMP09968,SK0189,2,5
EMP03499,SK0299,3,3
EMP06478,SK0086,5,1
EMP03714,SK0300,3,3
EMP09297,SK0064,4,1
EMP05836,SK0027,4,2
EMP01816,SK0080,4,2
EMP04888,SK0067,3,3
EMP03465,SK0056,4,1
EMP06286,SK0257,2,4
EMP04354,SK0096,3,5
EMP06321,SK0081,4,5
EMP06756,SK0177,3,5
EMP03473,SK0295,5,1
EMP05819,SK0215,1,5
EMP08452,SK0038,4,3
EMP07969,SK0015,2,5
EMP03565,SK0202,3,5
EMP02610,SK0088,4,3
EMP07727,SK0093,3,4
EMP02847,SK0098,3,3
EMP02390,SK0233,2,2
EMP06508,SK0239,3,2
EMP09218,SK0065,2,5
EMP09806,SK0276,2,5
EMP01267,SK0022,5,4
EMP09226,SK0173,3,4
EMP00943,SK0043,5,1
EMP06603,SK0282,2,2
EMP01593,SK0001,3,1
EMP03318,SK0259,1,3
EMP06796,SK0268,1,5
EMP06275,SK0210,3,4
EMP01693,SK0144,5,4
EMP02518,SK0287,2,1
EMP04786,SK0114,4,3
EMP07060,SK0176,2,3
EMP09765,SK0202,1,2
EMP06166,SK0204,3,4
EMP04034,SK0298,3,1
EMP06631,SK0013,3,5
EMP00722,SK0207,1,5
EMP06468,SK0282,2,2
EMP02033,SK0271,4,4
EMP07133,SK0145,4,2
EMP03620,SK0067,4,4
EMP07017,SK0072,3,1
EMP01353,SK0081,4,5
EMP05994,SK0244,4,3
EMP08660,SK0258,1,3
EMP04399,SK0055,3,4
EMP09390,SK0035,3,4
EMP08897,SK0190,1,1
EMP09395,SK0068,3,4
EMP00949,SK0218,5,3
EMP05943,SK0081,5,5
EMP02153,SK0053,5,2
EMP08403,SK0037,3,4
EMP08098,SK0097,5,1
EMP06969,SK0278,5,2
EMP03097,SK0124,2,4
EMP03921,SK0261,2,4
EMP05898,SK0213,4,5
EMP02596,SK0061,2,1
EMP01156,SK0209,3,4
EMP02593,SK0148,4,2
EMP05256,SK0033,3,4
EMP01834,SK0007,5,5
EMP09793,SK0050,1,2
EMP00688,SK0168,1,4
EMP03770,SK0083,2,3
EMP02955,SK0172,4,3
EMP07068,SK0256,2,3
EMP05428,SK0275,1,2
EMP02572,SK0157,4,2
EMP06482,SK0035,1,3
EMP07155,SK0060,5,2
EMP01525,SK0288,5,3
EMP00338,SK0010,4,5
EMP09007,SK0183,4,5
EMP06157,SK0257,3,3
EMP07024,SK0185,3,1
EMP06094,SK0164,3,1
EMP04732,SK0279,1,4
EMP01565,SK0221,5,4
EMP04192,SK0079,1,3
EMP06795,SK0126,1,4
EMP06055,SK0161,4,4
EMP03630,SK0194,2,4
EMP02028,SK0113,2,2
EMP03985,SK0109,1,4
EMP05312,SK0122,2,2
EMP09225,SK0058,5,3
EMP02863,SK0151,4,4
EMP04189,SK0070,5,5
EMP02247,SK0246,1,4
EMP06922,SK0222,1,3
EMP00582,SK0112,4,3
EMP06070,SK0043,1,1
EMP00466,SK0069,5,2
EMP08437,SK0014,2,4
EMP09673,SK0161,4,4
EMP05330,SK0121,5,4
EMP06500,SK0157,5,3
EMP06203,SK0142,1,2
EMP03918,SK0219,5,3
EMP01267,SK0075,1,2
EMP03477,SK0176,2,4
EMP05053,SK0254,5,1
EMP02607,SK0165,5,2
EMP09273,SK0253,5,1
EMP00623,SK0049,5,3
EMP05592,SK0165,5,4
EMP01435,SK0161,4,4
EMP00071,SK0298,4,2
EMP07438,SK0045,3,5
EMP03036,SK0138,5,3
EMP09269,SK0175,1,3
EMP01558,SK0039,4,4
EMP07164,SK0222,3,1
EMP05409,SK0048,3,1
EMP07841,SK0172,5,5
EMP07323,SK0106,5,5
EMP02754,SK0134,2,3
EMP07842,SK0244,2,2
EMP03588,SK0219,4,2
EMP01968,SK0177,2,3
EMP06408,SK0170,5,5
EMP01229,SK0031,3,2
EMP07702,SK0288,1,5
EMP01349,SK0025,3,5
EMP05828,SK0261,2,5
EMP03689,SK0258,4,2
EMP00582,SK0135,1,1
EMP01158,SK0271,5,1
EMP05512,SK0221,5,2
EMP04818,SK0033,3,5
EMP09140,SK0029,2,2
EMP00370,SK0071,2,2
EMP04682,SK0008,2,2
EMP08327,SK0235,3,2
EMP03510,SK0183,4,2
EMP07370,SK0014,1,2
EMP02464,SK0215,3,3
EMP01517,SK0232,2,1
EMP09502,SK0234,2,3
EMP08917,SK0235,3,1
EMP02007,SK0019,1,4
EMP09652,SK0294,5,4
EMP02239,SK0202,5,1
EMP03053,SK0104,1,3
EMP07811,SK0032,1,5
EMP01696,SK0084,1,3
EMP08654,SK0216,3,5
EMP05167,SK0082,5,5
EMP03206,SK0002,2,4
EMP08519,SK0011,5,1
EMP03838,SK0105,4,4
EMP01090,SK0004,2,5
EMP06550,SK0135,3,1
EMP07327,SK0222,4,4
EMP07157,SK0029,4,5
EMP01844,SK0281,5,3
EMP07046,SK0263,4,3
EMP07593,SK0074,4,3
EMP04376,SK0079,4,3
EMP09323,SK0179,3,3
EMP05376,SK0209,4,5
EMP08628,SK0224,4,5
EMP03979,SK0191,5,3
EMP05237,SK0211,1,2
EMP08435,SK0095,4,3
EMP07005,SK0248,2,4
EMP03358,SK0191,1,4
EMP02487,SK0299,4,4
EMP06746,SK0216,3,1
EMP03058,SK0168,1,1
EMP06027,SK0144,5,4
EMP02132,SK0200,2,2
EMP04459,SK0140,2,4
EMP08056,SK0197,2,3
EMP00851,SK0119,4,5
EMP03270,SK0222,2,1
EMP04747,SK0052,2,3
EMP03342,SK0235,3,2
EMP08318,SK0064,2,2
EMP00391,SK0081,3,5
EMP04294,SK0222,5,1
EMP06298,SK0075,4,5
EMP07440,SK0058,3,1
EMP00160,SK0258,4,5
EMP05344,SK0282,2,4
EMP04832,SK0262,3,3
EMP05497,SK0124,1,5
EMP02058,SK0108,3,5
EMP08456,SK0055,3,1
EMP08253,SK0046,1,3
EMP07224,SK0005,4,3
EMP05686,SK0069,3,4
EMP07411,SK0172,2,2
EMP09679,SK0268,3,2
EMP05972,SK0042,3,5
EMP05612,SK0112,3,2
EMP06852,SK0009,2,2
EMP00056,SK0282,2,1
EMP04335,SK0116,2,3
EMP05629,SK0117,2,1
EMP09422,SK0134,5,1
EMP02939,SK0009,1,4
EMP07173,SK0101,1,5
EMP02091,SK0267,2,2
EMP09813,SK0200,2,2
EMP03744,SK0112,2,3
EMP07383,SK0243,4,4
EMP01002,SK0082,2,2
EMP07197,SK0158,1,5
EMP02290,SK0280,1,4
EMP08349,SK0079,1,2
EMP06382,SK0193,2,1
EMP00379,SK0132,3,1
EMP03305,SK0089,3,1
EMP07232,SK0159,4,3
EMP02221,SK0267,4,3
EMP05039,SK0189,2,4
EMP01862,SK0092,4,2
EMP00930,SK0256,1,5
EMP01303,SK0126,1,5
EMP07977,SK0174,4,3
EMP09630,SK0181,1,2
EMP05065,SK0110,4,2
EMP05137,SK0111,1,5
EMP00450,SK0003,3,3
EMP05940,SK0019,4,5
EMP02611,SK0149,3,4
EMP05695,SK0064,5,1
EMP08917,SK0216,4,2
EMP07248,SK0156,5,2
EMP09911,SK0097,3,3
EMP04584,SK0057,4,5
EMP04189,SK0174,3,3
EMP07689,SK0033,5,3
EMP01947,SK0165,1,4
EMP09491,SK0073,4,2
EMP02540,SK0267,3,2
EMP04701,SK0247,5,4
EMP08049,SK0157,5,3
EMP05048,SK0019,3,3
EMP07626,SK0300,3,4
EMP05553,SK0108,5,1
EMP07152,SK0159,5,5
EMP00362,SK0088,1,4
EMP04296,SK0203,2,1
EMP00716,SK0243,1,2
EMP09666,SK0105,3,1
EMP02185,SK0166,5,5
EMP09493,SK0214,5,4
EMP01902,SK0085,5,1
EMP04295,SK0206,2,3
EMP08820,SK0038,4,2
EMP05059,SK0097,1,5
EMP01428,SK0015,2,4
EMP01213,SK0178,4,1
EMP01385,SK0014,1,4
EMP09683,SK0021,2,5
EMP03220,SK0015,1,5
EMP02010,SK0290,4,4
EMP03893,SK0188,1,3
EMP07202,SK0232,2,4
EMP09335,SK0295,4,2
EMP06229,SK0129,5,3
EMP05741,SK0145,1,5
EMP02161,SK0132,1,5
EMP00949,SK0098,1,4
EMP08582,SK0024,1,3
EMP07987,SK0180,4,3
EMP07400,SK0290,5,1
EMP06630,SK0250,3,1
EMP07910,SK0065,2,3
EMP01093,SK0123,2,5
EMP04134,SK0099,5,5
EMP05460,SK0253,2,2
EMP09884,SK0289,5,5
EMP08329,SK0298,2,4
EMP00582,SK0204,4,4
EMP01937,SK0275,2,2
EMP01341,SK0251,1,5
EMP06926,SK0015,3,4
EMP08327,SK0270,2,5
EMP03676,SK0210,4,1
