employee_id,project_id,role,hours_allocated
EMP04285,PRJ0551,Manager,157
EMP05191,PRJ1771,Lead,239
EMP04122,PRJ1254,Reviewer,246
EMP08463,PRJ1331,Contributor,200
EMP08858,PRJ4701,Contributor,362
EMP06015,PRJ1950,Manager,38
EMP08054,PRJ4930,Reviewer,437
EMP03900,PRJ3343,Manager,484
EMP05946,PRJ1331,Manager,42
EMP00224,PRJ1806,Lead,121
EMP09264,PRJ2535,Contributor,132
EMP00191,PRJ1208,Reviewer,305
EMP00241,PRJ3466,Reviewer,169
EMP07391,PRJ2697,Lead,190
EMP04908,PRJ0008,Manager,353
EMP07222,PRJ4499,Reviewer,290
EMP05636,PRJ1532,Lead,477
EMP09381,PRJ3950,Contributor,162
EMP07233,PRJ0459,Lead,33
EMP08803,PRJ2989,Manager,395
EMP06235,PRJ4007,Manager,223
EMP06728,PRJ2119,Manager,103
EMP02675,PRJ2234,Manager,83
EMP04436,PRJ0707,Contributor,343
EMP09896,PRJ4647,Lead,125
EMP02965,PRJ1917,Manager,102
EMP06480,PRJ2887,Reviewer,256
EMP04749,PRJ2520,Manager,410
EMP00309,PRJ3881,Reviewer,190
EMP09165,PRJ0440,Lead,355
EMP06054,PRJ3890,Contributor,35
EMP05246,PRJ4665,Reviewer,326
EMP05736,PRJ0877,Reviewer,205
EMP05805,PRJ2735,Manager,483
EMP07638,PRJ2759,Contributor,143
EMP04600,PRJ1091,Lead,136
EMP02429,PRJ3050,Reviewer,311
EMP05438,PRJ4438,Contributor,457
EMP01690,PRJ3354,Reviewer,210
EMP09807,PRJ2995,Manager,89
EMP08077,PRJ3859,Contributor,494
EMP02522,PRJ2504,Contributor,226
EMP07769,PRJ4201,Manager,322
EMP00465,PRJ2165,Contributor,300
EMP09222,PRJ4983,Contributor,33
EMP07115,PRJ4167,Manager,227
EMP03174,PRJ2607,Manager,455
EMP01831,PRJ2394,Contributor,220
EMP08491,PRJ4692,Contributor,252
EMP07861,PRJ1326,Lead,296
EMP05746,PRJ3850,Manager,165
EMP05694,PRJ4382,Lead,284
EMP00627,PRJ2674,Lead,254
EMP06045,PRJ0089,Manager,397
EMP07849,PRJ1518,Reviewer,65
EMP01858,PRJ3408,Manager,199
EMP07158,PRJ3599,Manager,289
EMP03528,PRJ3116,Reviewer,66
EMP06251,PRJ3757,Manager,305
EMP00601,PRJ0803,Lead,317
EMP00136,PRJ1286,Contributor,447
EMP07211,PRJ1812,Reviewer,487
EMP07278,PRJ2593,Manager,406
EMP04650,PRJ4361,Contributor,348
EMP05665,PRJ1312,Reviewer,400
EMP07809,PRJ2043,Manager,485
EMP01019,PRJ4981,Lead,129
EMP04829,PRJ3560,Contributor,264
EMP09035,PRJ0182,Manager,193
EMP08464,PRJ0834,Lead,364
EMP01361,PRJ4658,Contributor,63
EMP02269,PRJ3945,Contributor,193
EMP00009,PRJ3658,Reviewer,102
EMP03300,PRJ3979,Contributor,290
EMP07824,PRJ2722,Contributor,431
EMP09041,PRJ3613,Lead,197
EMP01591,PRJ1693,Manager,256
EMP05534,PRJ3408,Reviewer,496
EMP02090,PRJ2894,Contributor,102
EMP00113,PRJ4714,Reviewer,487
EMP09866,PRJ0153,Contributor,311
EMP00317,PRJ3938,Contributor,419
EMP00410,PRJ2707,Reviewer,430
EMP02255,PRJ3361,Reviewer,333
EMP01406,PRJ3004,Lead,285
EMP00742,PRJ0258,Contributor,305
EMP07933,PRJ0728,Contributor,36
EMP06931,PRJ0874,Lead,337
EMP08679,PRJ4968,Reviewer,59
EMP08601,PRJ2891,Manager,109
EMP02681,PRJ2761,Contributor,464
EMP05449,PRJ1642,Lead,374
EMP00267,PRJ0277,Lead,64
EMP06622,PRJ2972,Contributor,455
EMP04028,PRJ0673,Lead,347
EMP08546,PRJ2086,Lead,225
EMP04437,PRJ0305,Reviewer,185
EMP06394,PRJ2546,Contributor,493
EMP01728,PRJ4698,Manager,228
EMP00291,PRJ2927,Manager,94
EMP07107,PRJ3744,Lead,37
EMP02996,PRJ1454,Manager,74
EMP04503,PRJ3994,Lead,38
EMP09512,PRJ4188,Lead,329
EMP08822,PRJ4759,Lead,462
EMP04378,PRJ2066,Lead,455
EMP07734,PRJ2398,Reviewer,15
EMP02543,PRJ0183,Lead,447
EMP09803,PRJ2046,Reviewer,468
EMP01221,PRJ1492,Reviewer,158
EMP03456,PRJ1244,Contributor,90
EMP05134,PRJ3888,Contributor,423
EMP01314,PRJ0385,Reviewer,475
EMP07742,PRJ1837,Lead,145
EMP02629,PRJ2087,Manager,110
EMP09552,PRJ3038,Contributor,358
EMP04354,PRJ3902,Reviewer,206
EMP08960,PRJ2562,Manager,30
EMP04746,PRJ0413,Lead,240
EMP09993,PRJ3278,Reviewer,133
EMP04534,PRJ0594,Manager,393
EMP05723,PRJ0682,Manager,401
EMP04679,PRJ4637,Reviewer,120
EMP03845,PRJ2122,Lead,336
EMP05877,PRJ3875,Contributor,330
EMP02188,PRJ1278,Reviewer,60
EMP08821,PRJ2740,Lead,324
EMP00962,PRJ0477,Contributor,453
EMP05504,PRJ1395,Manager,87
EMP00538,PRJ2174,Manager,45
EMP01604,PRJ0802,Lead,228
EMP00586,PRJ4127,Manager,479
EMP04878,PRJ0689,Contributor,302
EMP00489,PRJ3798,Contributor,322
EMP02374,PRJ1592,Reviewer,234
EMP05881,PRJ4942,Manager,152
EMP04348,PRJ1242,Manager,176
EMP05920,PRJ2183,Reviewer,116
EMP09876,PRJ0391,Manager,257
EMP01802,PRJ4928,Manager,426
EMP01524,PRJ3951,Manager,153
EMP02819,PRJ1131,Reviewer,282
EMP01930,PRJ4518,Contributor,69
EMP01206,PRJ2110,Contributor,143
EMP06350,PRJ2749,Contributor,462
EMP06135,PRJ4008,Reviewer,278
EMP06584,PRJ1552,Contributor,248
EMP06733,PRJ0324,Reviewer,191
EMP07443,PRJ0888,Contributor,117
EMP00454,PRJ3975,Lead,89
EMP09316,PRJ0626,Manager,48
EMP03438,PRJ1283,Manager,22
EMP05404,PRJ3530,Reviewer,302
EMP04098,PRJ0146,Reviewer,473
EMP04868,PRJ3355,Contributor,152
EMP09297,PRJ4903,Lead,237
EMP09551,PRJ3650,Lead,380
EMP00518,PRJ1597,Contributor,439
EMP09419,PRJ0821,Manager,42
EMP07007,PRJ3257,Reviewer,220
EMP04290,PRJ2961,Contributor,18
EMP00457,PRJ2975,Contributor,128
EMP04731,PRJ0269,Manager,41
EMP05750,PRJ0207,Manager,430
EMP01849,PRJ4502,Lead,147
EMP02146,PRJ1924,Manager,398
EMP07448,PRJ3379,Reviewer,389
EMP01426,PRJ4123,Contributor,129
EMP06022,PRJ2523,Lead,211
EMP09881,PRJ1602,Manager,194
EMP02080,PRJ0343,Reviewer,366
EMP00924,PRJ2242,Lead,143
EMP09821,PRJ4096,Lead,443
EMP09960,PRJ0030,Reviewer,322
EMP01585,PRJ2142,Contributor,445
EMP07072,PRJ2265,Manager,192
EMP02525,PRJ4160,Lead,325
EMP07491,PRJ4636,Manager,282
EMP02338,PRJ0097,Contributor,475
EMP02817,PRJ1329,Contributor,45
EMP07463,PRJ1695,Lead,100
EMP07443,PRJ3507,Reviewer,41
EMP04244,PRJ1906,Lead,22
EMP08547,PRJ0160,Contributor,242
EMP03070,PRJ1696,Reviewer,205
EMP07393,PRJ2314,Reviewer,467
EMP08545,PRJ3606,Reviewer,42
EMP04100,PRJ0148,Contributor,362
EMP04531,PRJ4941,Contributor,408
EMP06220,PRJ2214,Lead,37
EMP03277,PRJ0187,Contributor,300
EMP09543,PRJ2022,Lead,129
EMP05277,PRJ4876,Contributor,87
EMP00650,PRJ0730,Manager,196
EMP04761,PRJ1429,Reviewer,359
EMP07939,PRJ4771,Lead,359
EMP07387,PRJ0912,Contributor,257
EMP02279,PRJ1027,Lead,343
EMP07455,PRJ1124,Manager,52
EMP05279,PRJ1402,Contributor,366
EMP06402,PRJ4273,Reviewer,142
EMP04270,PRJ3749,Contributor,450
EMP08895,PRJ0376,Contributor,56
EMP02271,PRJ1122,Contributor,472
EMP02066,PRJ1921,Manager,318
EMP08515,PRJ1496,Contributor,44
EMP05688,PRJ0819,Contributor,149
EMP06749,PRJ0836,Reviewer,177
EMP00960,PRJ0213,Reviewer,476
EMP07418,PRJ0679,Manager,398
EMP07716,PRJ3037,Lead,247
EMP06316,PRJ0505,Reviewer,200
EMP03568,PRJ0922,Lead,391
EMP06222,PRJ4368,Manager,261
EMP01461,PRJ4322,Lead,350
EMP05907,PRJ1162,Reviewer,433
EMP06407,PRJ4948,Manager,239
EMP05313,PRJ2758,Lead,336
EMP08807,PRJ3966,Reviewer,287
EMP09193,PRJ0645,Lead,123
EMP08476,PRJ1350,Lead,482
EMP07828,PRJ0302,Manager,449
EMP08267,PRJ4115,Manager,250
EMP08902,PRJ1053,Reviewer,114
EMP07572,PRJ0592,Contributor,21
EMP08725,PRJ3881,Lead,19
EMP00294,PRJ0452,Reviewer,462
EMP00955,PRJ0434,Lead,67
EMP08837,PRJ3552,Contributor,169
EMP00776,PRJ0970,Reviewer,282
EMP07777,PRJ1610,Lead,423
EMP06588,PRJ2749,Reviewer,143
EMP03864,PRJ0516,Manager,283
EMP00090,PRJ4244,Lead,80
EMP04438,PRJ3044,Manager,315
EMP04080,PRJ3452,Manager,136
EMP08356,PRJ3953,Reviewer,434
EMP01018,PRJ0119,Manager,222
EMP08866,PRJ2347,Contributor,156
EMP02915,PRJ3511,Manager,201
EMP05512,PRJ2520,Reviewer,195
EMP07315,PRJ1734,Manager,387
EMP00839,PRJ3126,Reviewer,121
EMP01151,PRJ2372,Lead,51
EMP01061,PRJ2463,Contributor,355
EMP09901,PRJ0376,Reviewer,322
EMP01927,PRJ1276,Manager,85
EMP08499,PRJ1834,Lead,478
EMP05178,PRJ1522,Reviewer,153
EMP04822,PRJ0096,Reviewer,89
EMP07630,PRJ0095,Contributor,493
EMP04746,PRJ4016,Manager,445
EMP04161,PRJ4267,Reviewer,268
EMP05599,PRJ0139,Reviewer,236
EMP06314,PRJ0310,Contributor,404
EMP01079,PRJ2171,Manager,123
EMP09309,PRJ4888,Lead,358
EMP06193,PRJ4085,Reviewer,424
EMP03474,PRJ3974,Contributor,71
EMP06937,PRJ1060,Reviewer,217
EMP08654,PRJ1314,Reviewer,47
EMP02438,PRJ1261,Reviewer,277
EMP09783,PRJ0201,Manager,363
EMP06366,PRJ0247,Manager,194
EMP09433,PRJ1787,Contributor,111
EMP09046,PRJ1109,Reviewer,53
EMP07627,PRJ1464,Contributor,81
EMP02765,PRJ3337,Lead,252
EMP07414,PRJ1191,Contributor,55
EMP09307,PRJ2552,Lead,276
EMP06159,PRJ2051,Reviewer,104
EMP05224,PRJ2184,Reviewer,296
EMP01007,PRJ3425,Reviewer,147
EMP07979,PRJ2443,Manager,147
EMP09618,PRJ1523,Reviewer,250
EMP07081,PRJ2641,Manager,437
EMP03202,PRJ2188,Reviewer,322
EMP07994,PRJ4961,Contributor,147
EMP08312,PRJ4370,Lead,291
EMP07493,PRJ2427,Manager,202
EMP02478,PRJ1675,Lead,303
EMP04743,PRJ4798,Manager,425
EMP03700,PRJ3754,Manager,156
EMP05149,PRJ0050,Lead,405
EMP08461,PRJ3439,Reviewer,257
EMP03093,PRJ0882,Lead,357
EMP05935,PRJ0229,Contributor,268
EMP05942,PRJ1816,Manager,370
EMP00175,PRJ4289,Lead,444
EMP03484,PRJ1926,Lead,378
EMP03249,PRJ0219,Manager,104
EMP07016,PRJ1574,Contributor,119
EMP05697,PRJ4988,Contributor,214
EMP01232,PRJ4371,Manager,339
EMP08789,PRJ2107,Reviewer,313
EMP09909,PRJ2213,Contributor,172
EMP00030,PRJ4050,Reviewer,272
EMP07309,PRJ4925,Lead,23
EMP08904,PRJ3090,Reviewer,275
EMP05319,PRJ4357,Reviewer,444
EMP01250,PRJ2249,Lead,230
EMP01032,PRJ0589,Manager,324
EMP07403,PRJ1813,Reviewer,239
EMP01389,PRJ1025,Lead,487
EMP08903,PRJ1579,Contributor,303
EMP01038,PRJ2477,Reviewer,365
EMP05967,PRJ3649,Lead,148
EMP04130,PRJ3377,Lead,466
EMP03208,PRJ4693,Contributor,357
EMP07565,PRJ2137,Manager,253
EMP07601,PRJ2023,Contributor,150
EMP08371,PRJ2937,Lead,221
EMP08930,PRJ0943,Reviewer,84
EMP06588,PRJ1025,Manager,374
EMP09905,PRJ2480,Lead,311
EMP04105,PRJ1630,Contributor,62
EMP08995,PRJ4156,Contributor,111
EMP08809,PRJ0708,Lead,218
EMP06415,PRJ0625,Lead,176
EMP03250,PRJ4975,Contributor,496
EMP00871,PRJ0406,Reviewer,59
EMP01595,PRJ4785,Contributor,35
EMP02720,PRJ1736,Manager,249
EMP00527,PRJ2242,Lead,432
EMP08493,PRJ2132,Reviewer,167
EMP03839,PRJ2334,Contributor,308
EMP04694,PRJ0268,Reviewer,27
EMP02440,PRJ1847,Manager,387
EMP06434,PRJ2315,Reviewer,91
EMP06333,PRJ2378,Manager,161
EMP06278,PRJ3129,Reviewer,202
EMP03183,PRJ3049,Lead,165
EMP08151,PRJ2030,Manager,328
EMP05006,PRJ1665,Lead,54
EMP08321,PRJ1605,Contributor,100
EMP08128,PRJ3582,Lead,142
EMP04577,PRJ3290,Contributor,247
EMP05927,PRJ1518,Reviewer,209
EMP05193,PRJ4722,Lead,447
EMP08469,PRJ4799,Contributor,400
EMP00564,PRJ4271,Manager,436
EMP02455,PRJ1179,Manager,50
EMP08007,PRJ1176,Contributor,341
EMP01862,PRJ3198,Contributor,396
EMP09731,PRJ4904,Manager,291
EMP01332,PRJ3046,Contributor,353
EMP02495,PRJ1683,Reviewer,259
EMP08335,PRJ3344,Reviewer,11
EMP03156,PRJ3081,Contributor,72
EMP07115,PRJ4869,Contributor,477
EMP09306,PRJ2177,Contributor,395
EMP08299,PRJ0020,Lead,55
EMP04474,PRJ1203,Reviewer,221
EMP08471,PRJ0568,Manager,345
EMP06423,PRJ1796,Manager,437
EMP00329,PRJ2737,Reviewer,39
EMP07193,PRJ2756,Lead,96
EMP01504,PRJ3675,Contributor,480
EMP08744,PRJ0648,Lead,191
EMP08057,PRJ3817,Manager,360
EMP01722,PRJ0931,Contributor,154
EMP06819,PRJ4355,Manager,67
EMP04806,PRJ4569,Lead,318
EMP09694,PRJ1460,Contributor,405
EMP07714,PRJ1814,Lead,484
EMP06170,PRJ3268,Contributor,66
EMP06359,PRJ2157,Lead,399
EMP07843,PRJ3015,Manager,300
EMP06890,PRJ3941,Manager,168
EMP05075,PRJ2577,Lead,270
EMP06903,PRJ0719,Reviewer,422
EMP09179,PRJ3183,Reviewer,88
EMP04730,PRJ1025,Manager,375
EMP05720,PRJ1848,Contributor,67
EMP01466,PRJ2122,Lead,118
EMP01289,PRJ2233,Contributor,137
EMP02391,PRJ4975,Lead,191
EMP09963,PRJ4674,Manager,196
EMP04575,PRJ4070,Reviewer,377
EMP08637,PRJ3743,Reviewer,241
EMP05495,PRJ4678,Reviewer,148
EMP05879,PRJ4104,Reviewer,388
EMP07554,PRJ0612,Contributor,123
EMP06928,PRJ1449,Contributor,153
EMP03702,PRJ1837,Contributor,316
EMP07088,PRJ2482,Manager,122
EMP08070,PRJ1135,Reviewer,267
EMP06922,PRJ1911,Contributor,25
EMP07821,PRJ4393,Lead,453
EMP09296,PRJ3166,Manager,384
EMP00211,PRJ1898,Reviewer,201
EMP02005,PRJ3134,Contributor,47
EMP08558,PRJ0788,Lead,84
EMP09729,PRJ4525,Contributor,285
EMP05073,PRJ2052,Contributor,270
EMP05708,PRJ2990,Lead,329
EMP00196,PRJ1172,Contributor,91
EMP06125,PRJ4742,Contributor,276
EMP06107,PRJ0060,Reviewer,284
EMP04931,PRJ0581,Lead,124
EMP03107,PRJ3793,Reviewer,238
EMP09926,PRJ1233,Contributor,50
EMP01844,PRJ1245,Contributor,170
EMP07247,PRJ1379,Reviewer,377
EMP04233,PRJ3597,Manager,423
EMP03656,PRJ2507,Reviewer,232
EMP06041,PRJ4923,Lead,173
EMP04620,PRJ3077,Lead,85
EMP06665,PRJ3844,Contributor,39
EMP09367,PRJ0497,Manager,338
EMP09932,PRJ1897,Manager,164
EMP00485,PRJ3666,Lead,127
EMP06585,PRJ3850,Contributor,211
EMP01392,PRJ0966,Manager,83
EMP09448,PRJ2632,Lead,189
EMP01610,PRJ2392,Lead,98
EMP03406,PRJ4639,Manager,450
EMP01809,PRJ4555,Reviewer,496
EMP00354,PRJ4202,Reviewer,241
EMP03593,PRJ2124,Lead,237
EMP09336,PRJ1249,Reviewer,234
EMP03403,PRJ0914,Reviewer,17
EMP04872,PRJ3915,Contributor,338
EMP03735,PRJ2647,Reviewer,257
EMP03542,PRJ4741,Lead,230
EMP06721,PRJ1914,Contributor,448
EMP05626,PRJ0122,Manager,327
EMP09812,PRJ2390,Contributor,167
EMP04468,PRJ3210,Lead,464
EMP06445,PRJ3609,Reviewer,410
EMP09031,PRJ0684,Reviewer,279
EMP03329,PRJ3238,Manager,232
EMP01537,PRJ4447,Manager,449
EMP03246,PRJ3817,Manager,489
EMP08415,PRJ1835,Lead,458
EMP03853,PRJ4686,Lead,273
EMP06531,PRJ3863,Lead,167
EMP09808,PRJ3885,Lead,238
EMP00142,PRJ2505,Lead,184
EMP04841,PRJ0854,Contributor,35
EMP05162,PRJ1457,Reviewer,249
EMP04249,PRJ3736,Lead,198
EMP07088,PRJ3338,Reviewer,96
EMP06894,PRJ4002,Lead,169
EMP00064,PRJ0470,Lead,264
EMP07348,PRJ0713,Contributor,58
EMP03999,PRJ3434,Reviewer,294
EMP06120,PRJ4409,Lead,179
EMP09147,PRJ3620,Lead,170
EMP09570,PRJ1262,Contributor,212
EMP02342,PRJ4380,Reviewer,262
EMP02227,PRJ2039,Reviewer,33
EMP07183,PRJ3050,Reviewer,342
EMP01630,PRJ1002,Contributor,181
EMP06338,PRJ2164,Manager,13
EMP03192,PRJ1237,Manager,211
EMP09591,PRJ4896,Lead,30
EMP06476,PRJ2077,Reviewer,499
EMP09404,PRJ4432,Manager,464
EMP04759,PRJ2902,Contributor,248
EMP06516,PRJ3627,Reviewer,493
EMP08196,PRJ2655,Lead,60
EMP01894,PRJ2192,Contributor,312
EMP03771,PRJ0586,Lead,499
EMP03171,PRJ4674,Contributor,129
EMP06693,PRJ1057,Manager,356
EMP00409,PRJ4625,Lead,103
EMP02127,PRJ1331,Contributor,435
EMP04833,PRJ1530,Lead,36
EMP06067,PRJ3076,Manager,383
EMP01051,PRJ3275,Reviewer,101
EMP01657,PRJ3125,Contributor,46
EMP08389,PRJ4875,Manager,479
EMP08268,PRJ3340,Reviewer,351
EMP01872,PRJ1462,Lead,433
EMP00872,PRJ4105,Manager,150
EMP00310,PRJ0168,Reviewer,399
EMP01545,PRJ2282,Contributor,162
EMP04487,PRJ3664,Lead,495
EMP04747,PRJ3084,Contributor,127
EMP06025,PRJ4656,Manager,87
EMP06117,PRJ0554,Lead,165
EMP06773,PRJ0201,Manager,181
EMP03593,PRJ1163,Reviewer,403
EMP05321,PRJ2079,Manager,277
EMP07719,PRJ2297,Contributor,26
EMP04223,PRJ0534,Reviewer,431
EMP04697,PRJ2080,Manager,132
EMP03107,PRJ4002,Manager,18
EMP00024,PRJ2823,Contributor,431
EMP07464,PRJ1741,Contributor,228
EMP05315,PRJ2143,Lead,81
EMP02962,PRJ4262,Reviewer,25
EMP07952,PRJ2999,Lead,71
EMP07031,PRJ2279,Lead,272
EMP04823,PRJ3987,Reviewer,294
EMP01287,PRJ2125,Contributor,338
EMP08946,PRJ1124,Contributor,439
EMP08299,PRJ1876,Reviewer,459
EMP01520,PRJ3670,Reviewer,432
EMP09297,PRJ3713,Lead,193
EMP02175,PRJ4346,Manager,26
EMP07028,PRJ0211,Reviewer,428
EMP08398,PRJ3614,Contributor,236
EMP04932,PRJ4020,Reviewer,294
EMP07599,PRJ3475,Lead,413
EMP04958,PRJ1172,Lead,218
EMP00241,PRJ3151,Contributor,289
EMP08446,PRJ0329,Contributor,136
EMP06662,PRJ3019,Lead,99
EMP09370,PRJ4479,Contributor,281
EMP00468,PRJ0599,Lead,472
EMP05235,PRJ0585,Manager,375
EMP09663,PRJ1582,Reviewer,286
EMP00651,PRJ0842,Manager,281
EMP05737,PRJ0404,Contributor,237
EMP06961,PRJ3921,Reviewer,29
EMP09213,PRJ2803,Lead,384
EMP09606,PRJ3497,Contributor,15
EMP08245,PRJ4954,Lead,76
EMP02093,PRJ1706,Contributor,77
EMP06550,PRJ1761,Manager,13
EMP00366,PRJ1197,Contributor,442
EMP03330,PRJ2059,Lead,491
EMP08566,PRJ3036,Contributor,187
EMP00287,PRJ0110,Manager,134
EMP02976,PRJ3086,Reviewer,85
EMP03051,PRJ3906,Lead,137
EMP04054,PRJ1104,Manager,81
EMP02006,PRJ1380,Contributor,71
EMP03211,PRJ2300,Reviewer,391
EMP04153,PRJ0515,Contributor,92
EMP06854,PRJ4242,Contributor,218
EMP04476,PRJ0511,Lead,199
EMP07798,PRJ4427,Manager,494
EMP07435,PRJ4006,Manager,404
EMP06405,PRJ3897,Contributor,324
EMP07654,PRJ2435,Lead,417
EMP07479,PRJ4988,Contributor,410
EMP01416,PRJ4739,Contributor,473
EMP03319,PRJ2441,Manager,104
EMP00982,PRJ4019,Contributor,243
EMP00457,PRJ4319,Manager,229
EMP01540,PRJ2636,Manager,228
EMP05871,PRJ0200,Lead,207
EMP05364,PRJ1898,Contributor,318
EMP06599,PRJ2167,Contributor,24
EMP09931,PRJ0450,Manager,84
EMP00032,PRJ2057,Lead,484
EMP06022,PRJ0294,Contributor,186
EMP08703,PRJ3188,Contributor,388
EMP05953,PRJ3014,Reviewer,34
EMP07259,PRJ2760,Manager,288
EMP07110,PRJ0119,Reviewer,411
EMP05683,PRJ1367,Lead,237
EMP03607,PRJ4771,Contributor,412
EMP02207,PRJ4353,Lead,248
EMP09436,PRJ3598,Contributor,479
EMP00439,PRJ4120,Contributor,307
EMP09862,PRJ0473,Manager,90
EMP02044,PRJ4772,Contributor,184
EMP03178,PRJ4140,Contributor,480
EMP06160,PRJ1850,Reviewer,280
EMP04261,PRJ2315,Manager,403
EMP02172,PRJ4892,Lead,38
EMP03231,PRJ4092,Reviewer,443
EMP02671,PRJ4885,Lead,261
EMP08664,PRJ1412,Manager,393
EMP03488,PRJ3958,Contributor,430
EMP09957,PRJ0583,Lead,170
EMP04035,PRJ4927,Contributor,221
EMP00238,PRJ1619,Lead,132
EMP00230,PRJ4602,Manager,173
EMP06701,PRJ3298,Manager,115
EMP07153,PRJ3612,Manager,489
EMP04664,PRJ0683,Contributor,408
EMP02885,PRJ2510,Lead,481
EMP01996,PRJ0946,Manager,293
EMP03771,PRJ2300,Reviewer,254
EMP04546,PRJ0292,Reviewer,484
EMP03636,PRJ1135,Contributor,363
EMP07750,PRJ0329,Contributor,224
EMP00399,PRJ3156,Lead,149
EMP04842,PRJ0830,Manager,268
EMP06969,PRJ4835,Manager,266
EMP09593,PRJ1563,Lead,340
EMP09382,PRJ1750,Reviewer,426
EMP09116,PRJ1224,Contributor,198
EMP03722,PRJ4717,Manager,452
EMP00251,PRJ4122,Manager,217
EMP02388,PRJ1199,Manager,497
EMP02950,PRJ1235,Contributor,319
EMP02780,PRJ4561,Contributor,352
EMP04096,PRJ1595,Contributor,301
EMP08778,PRJ0817,Reviewer,294
EMP06913,PRJ1559,Contributor,446
EMP09825,PRJ4744,Reviewer,108
EMP05363,PRJ0911,Contributor,37
EMP05544,PRJ0756,Lead,293
EMP07378,PRJ2603,Contributor,49
EMP06047,PRJ2803,Manager,51
EMP02181,PRJ1451,Lead,304
EMP07959,PRJ1091,Reviewer,205
EMP08759,PRJ2814,Manager,124
EMP04154,PRJ3484,Contributor,412
EMP00696,PRJ3731,Lead,356
EMP06178,PRJ0185,Lead,231
EMP03631,PRJ0546,Lead,387
EMP08746,PRJ3162,Lead,441
EMP01630,PRJ4711,Lead,79
EMP07085,PRJ2917,Manager,129
EMP03588,PRJ1763,Reviewer,222
EMP05279,PRJ2687,Reviewer,370
EMP09091,PRJ2773,Contributor,339
EMP06950,PRJ3561,Manager,65
EMP03219,PRJ2058,Lead,244
EMP01512,PRJ1979,Lead,417
EMP04114,PRJ1871,Manager,370
EMP07753,PRJ2006,Lead,339
EMP00619,PRJ1756,Contributor,64
EMP06246,PRJ3621,Contributor,238
EMP02807,PRJ3278,Reviewer,28
EMP00659,PRJ1098,Manager,138
EMP03321,PRJ0796,Contributor,70
EMP01525,PRJ3185,Lead,77
EMP01223,PRJ1449,Contributor,270
EMP06570,PRJ3539,Reviewer,325
EMP00428,PRJ4610,Lead,193
EMP03045,PRJ3106,Manager,285
EMP03963,PRJ1401,Lead,303
EMP08311,PRJ3156,Manager,394
EMP04712,PRJ4752,Reviewer,433
EMP03546,PRJ0775,Contributor,273
EMP08601,PRJ1646,Lead,154
EMP02047,PRJ2340,Reviewer,381
EMP01732,PRJ1088,Contributor,484
EMP04866,PRJ0946,Manager,300
EMP01993,PRJ3585,Manager,145
EMP04027,PRJ2934,Contributor,327
EMP04372,PRJ2629,Lead,281
EMP03647,PRJ4411,Reviewer,412
EMP08083,PRJ3941,Manager,143
EMP03245,PRJ0143,Manager,344
EMP04298,PRJ3525,Contributor,15
EMP06068,PRJ0499,Contributor,406
EMP03193,PRJ2470,Reviewer,471
EMP06384,PRJ0323,Reviewer,194
EMP09885,PRJ4832,Contributor,29
EMP04170,PRJ2341,Manager,39
EMP00913,PRJ4081,Lead,243
EMP07883,PRJ1259,Contributor,468
EMP04249,PRJ4601,Reviewer,63
EMP05810,PRJ4542,Lead,87
EMP02683,PRJ2555,Manager,210
EMP05144,PRJ3532,Lead,74
EMP07930,PRJ2797,Contributor,69
EMP01263,PRJ3182,Contributor,241
EMP08052,PRJ3429,Manager,435
EMP00279,PRJ3167,Contributor,23
EMP07783,PRJ1659,Contributor,443
EMP09931,PRJ4500,Contributor,459
EMP01814,PRJ3970,Reviewer,310
EMP06601,PRJ0169,Contributor,495
EMP04950,PRJ4137,Contributor,231
EMP09529,PRJ4441,Manager,84
EMP04976,PRJ2786,Lead,163
EMP05278,PRJ1485,Manager,192
EMP05296,PRJ0691,Manager,252
EMP01029,PRJ4545,Contributor,451
EMP00619,PRJ3141,Lead,245
EMP06108,PRJ4497,Contributor,120
EMP00054,PRJ4040,Manager,200
EMP00518,PRJ4719,Reviewer,430
EMP04175,PRJ0821,Reviewer,235
EMP09740,PRJ4381,Reviewer,96
EMP01372,PRJ1699,Reviewer,60
EMP04828,PRJ4530,Contributor,362
EMP01447,PRJ0341,Reviewer,180
EMP02640,PRJ4817,Reviewer,274
EMP05172,PRJ3143,Reviewer,30
EMP08722,PRJ0493,Lead,292
EMP08467,PRJ4668,Manager,494
EMP02470,PRJ2042,Lead,64
EMP05928,PRJ3794,Reviewer,236
EMP09520,PRJ1032,Contributor,153
EMP01891,PRJ3329,Contributor,26
EMP01409,PRJ0048,Contributor,160
EMP08334,PRJ0083,Contributor,153
EMP05513,PRJ0816,Manager,122
EMP00303,PRJ1914,Reviewer,456
EMP07472,PRJ3607,Manager,382
EMP02993,PRJ1281,Reviewer,313
EMP03436,PRJ2346,Manager,10
EMP08123,PRJ1654,Reviewer,272
EMP07467,PRJ0257,Reviewer,105
EMP02982,PRJ4053,Manager,450
EMP00778,PRJ2396,Lead,250
EMP01767,PRJ0659,Reviewer,260
EMP00892,PRJ2288,Contributor,130
EMP09495,PRJ1253,Lead,148
EMP07640,PRJ4786,Lead,361
EMP08371,PRJ2846,Lead,194
EMP09116,PRJ0390,Manager,321
EMP05789,PRJ2967,Manager,290
EMP02957,PRJ4669,Manager,428
EMP04451,PRJ3465,Manager,159
EMP03730,PRJ3643,Reviewer,33
