employee_id,exit_date,reason,type
EMP09987,2025-04-11,Career Change,Voluntary
EMP08857,2024-08-09,Better Offer,Voluntary
EMP00256,2025-10-05,Personal,Involuntary
EMP00156,2023-11-29,Personal,Voluntary
EMP03344,2023-10-24,Personal,Involuntary
EMP05292,2026-05-11,Performance,Voluntary
EMP08463,2024-01-16,Performance,Voluntary
EMP03842,2025-08-16,Relocation,Voluntary
EMP01607,2026-06-17,Career Change,Voluntary
EMP06417,2024-12-21,Career Change,Voluntary
EMP00822,2024-12-30,Personal,Involuntary
EMP03810,2025-07-19,Relocation,Voluntary
EMP01511,2025-06-25,Career Change,Voluntary
EMP02003,2026-07-14,Personal,Voluntary
EMP03721,2024-10-17,Performance,Voluntary
EMP09858,2024-01-26,Career Change,Voluntary
EMP02194,2025-08-10,Career Change,Involuntary
EMP09441,2024-10-18,Relocation,Voluntary
EMP05758,2026-03-18,Career Change,Voluntary
EMP09082,2025-01-19,Relocation,Voluntary
EMP02101,2025-03-08,Personal,Voluntary
EMP05114,2025-12-02,Better Offer,Voluntary
EMP01747,2025-02-19,Relocation,Voluntary
EMP04901,2025-09-12,Career Change,Voluntary
EMP06855,2024-05-04,Performance,Voluntary
EMP00415,2026-04-21,Performance,Voluntary
EMP08133,2025-01-10,Personal,Voluntary
EMP04018,2026-07-24,Personal,Voluntary
EMP01349,2023-10-12,Better Offer,Voluntary
EMP04289,2025-01-29,Career Change,Voluntary
EMP04671,2023-09-06,Better Offer,Voluntary
EMP04772,2026-05-25,Performance,Voluntary
EMP00564,2026-03-17,Relocation,Involuntary
EMP06281,2024-10-31,Personal,Voluntary
EMP04761,2024-11-27,Personal,Involuntary
EMP01326,2024-07-31,Relocation,Voluntary
EMP07566,2024-03-15,Relocation,Voluntary
EMP01492,2025-05-28,Better Offer,Voluntary
EMP08265,2026-05-30,Better Offer,Voluntary
EMP04513,2023-08-31,Performance,Voluntary
EMP07795,2025-10-11,Relocation,Involuntary
EMP06642,2024-01-28,Better Offer,Voluntary
EMP08130,2025-01-31,Career Change,Voluntary
EMP00255,2026-03-27,Personal,Voluntary
EMP03361,2023-09-05,Career Change,Voluntary
EMP04357,2026-02-21,Personal,Voluntary
EMP02087,2025-05-19,Performance,Voluntary
EMP04175,2025-07-09,Better Offer,Voluntary
EMP06414,2025-11-28,Performance,Voluntary
EMP06670,2025-01-06,Personal,Involuntary
EMP05359,2025-12-08,Performance,Voluntary
EMP05572,2024-03-02,Performance,Voluntary
EMP09386,2025-04-03,Personal,Voluntary
EMP03721,2023-11-05,Better Offer,Voluntary
EMP06480,2026-04-28,Relocation,Voluntary
EMP08210,2024-07-17,Performance,Voluntary
EMP08704,2024-07-15,Personal,Voluntary
EMP05290,2026-07-20,Relocation,Voluntary
EMP05075,2023-08-18,Personal,Voluntary
EMP04593,2024-07-20,Personal,Voluntary
EMP02176,2024-11-25,Career Change,Voluntary
EMP06293,2024-03-01,Performance,Voluntary
EMP02056,2025-10-15,Career Change,Voluntary
EMP06248,2026-08-03,Relocation,Voluntary
EMP02964,2026-02-23,Relocation,Voluntary
EMP09241,2024-02-26,Performance,Voluntary
EMP03818,2023-12-06,Performance,Voluntary
EMP04350,2024-08-02,Better Offer,Voluntary
EMP06335,2023-11-10,Career Change,Involuntary
EMP04744,2026-01-06,Relocation,Voluntary
EMP05835,2025-10-24,Relocation,Voluntary
EMP05343,2024-12-28,Career Change,Voluntary
EMP09435,2025-07-17,Personal,Involuntary
EMP04828,2025-05-13,Personal,Voluntary
EMP02000,2025-05-17,Performance,Involuntary
EMP09762,2024-09-15,Relocation,Voluntary
EMP07010,2026-05-16,Personal,Involuntary
EMP02641,2025-03-20,Performance,Voluntary
EMP00465,2025-12-21,Personal,Voluntary
EMP04056,2023-08-28,Personal,Voluntary
EMP01690,2025-10-01,Performance,Voluntary
EMP06003,2023-12-15,Career Change,Voluntary
EMP09664,2024-09-19,Career Change,Voluntary
EMP00169,2025-12-05,Personal,Voluntary
EMP01274,2024-03-01,Personal,Voluntary
EMP09707,2023-10-25,Personal,Voluntary
EMP01863,2025-12-10,Personal,Voluntary
EMP06610,2024-04-29,Career Change,Voluntary
EMP07425,2024-11-20,Personal,Voluntary
EMP06748,2023-08-28,Relocation,Voluntary
EMP00469,2024-04-21,Relocation,Voluntary
EMP03285,2024-05-16,Personal,Voluntary
EMP07983,2025-06-30,Performance,Voluntary
EMP09134,2024-07-16,Performance,Involuntary
EMP02793,2023-12-06,Performance,Involuntary
EMP09611,2025-08-09,Better Offer,Voluntary
EMP08009,2025-01-24,Relocation,Voluntary
EMP03198,2025-10-05,Career Change,Voluntary
EMP06473,2024-09-04,Personal,Involuntary
EMP00625,2023-11-15,Better Offer,Voluntary
EMP05875,2026-02-21,Performance,Voluntary
EMP01606,2024-10-09,Better Offer,Voluntary
EMP09518,2025-05-01,Career Change,Voluntary
EMP04848,2026-02-15,Personal,Voluntary
EMP09750,2024-04-24,Performance,Involuntary
EMP03713,2025-09-13,Career Change,Voluntary
EMP09186,2025-06-01,Performance,Involuntary
EMP04372,2025-04-28,Performance,Voluntary
EMP00769,2025-08-17,Relocation,Voluntary
EMP08151,2024-02-26,Performance,Involuntary
EMP07677,2026-02-27,Performance,Involuntary
EMP01618,2024-08-09,Better Offer,Voluntary
EMP09675,2026-03-16,Better Offer,Voluntary
EMP09074,2024-08-23,Career Change,Voluntary
EMP02623,2026-05-04,Performance,Involuntary
EMP05266,2025-06-21,Relocation,Involuntary
EMP04376,2025-02-25,Relocation,Voluntary
EMP01640,2026-01-14,Career Change,Voluntary
EMP06898,2024-10-11,Career Change,Involuntary
EMP04397,2025-10-07,Better Offer,Voluntary
EMP00367,2025-06-24,Performance,Voluntary
EMP06565,2024-11-18,Personal,Voluntary
EMP03869,2025-09-04,Relocation,Voluntary
EMP07724,2023-12-28,Better Offer,Voluntary
EMP02330,2024-08-17,Performance,Voluntary
EMP04292,2025-07-25,Relocation,Voluntary
EMP09809,2025-06-30,Performance,Voluntary
EMP09672,2026-03-12,Career Change,Voluntary
EMP01232,2025-08-28,Better Offer,Voluntary
EMP08954,2025-04-24,Better Offer,Voluntary
EMP01500,2026-01-24,Personal,Involuntary
EMP07756,2024-11-20,Relocation,Voluntary
EMP03124,2025-07-10,Performance,Voluntary
EMP04129,2024-04-30,Career Change,Voluntary
EMP04929,2024-05-31,Relocation,Voluntary
EMP09769,2024-10-31,Personal,Voluntary
EMP04695,2025-09-18,Career Change,Voluntary
EMP08783,2025-07-15,Better Offer,Voluntary
EMP06439,2026-08-04,Better Offer,Voluntary
EMP02434,2025-07-27,Better Offer,Voluntary
EMP06596,2024-08-12,Performance,Voluntary
EMP02986,2025-04-10,Better Offer,Voluntary
EMP08534,2025-09-09,Career Change,Voluntary
EMP04719,2024-08-08,Personal,Voluntary
EMP03884,2026-03-17,Better Offer,Voluntary
EMP09971,2025-12-18,Relocation,Voluntary
EMP00685,2023-11-22,Better Offer,Voluntary
EMP01274,2026-07-25,Career Change,Voluntary
EMP03492,2025-03-18,Relocation,Voluntary
EMP02069,2024-06-29,Performance,Involuntary
EMP04276,2023-11-23,Personal,Voluntary
EMP04559,2025-03-20,Better Offer,Voluntary
EMP09484,2026-02-24,Performance,Voluntary
EMP09234,2024-01-07,Career Change,Voluntary
EMP04958,2024-09-08,Performance,Voluntary
EMP02158,2026-03-09,Relocation,Voluntary
EMP05902,2024-11-29,Performance,Voluntary
EMP05286,2024-07-27,Relocation,Voluntary
EMP02276,2025-09-11,Personal,Voluntary
EMP04843,2024-07-18,Relocation,Involuntary
EMP01664,2024-12-31,Better Offer,Voluntary
EMP01813,2025-02-13,Better Offer,Voluntary
EMP02604,2026-01-04,Relocation,Voluntary
EMP07011,2024-04-29,Better Offer,Voluntary
EMP08426,2026-06-14,Career Change,Involuntary
EMP02183,2025-03-24,Personal,Voluntary
EMP04994,2026-05-01,Career Change,Voluntary
EMP08239,2023-11-19,Personal,Voluntary
EMP07651,2025-09-13,Relocation,Voluntary
EMP03186,2025-09-12,Relocation,Voluntary
EMP09417,2025-12-15,Personal,Voluntary
EMP09972,2023-10-22,Relocation,Voluntary
EMP04092,2024-06-13,Performance,Voluntary
EMP05289,2026-07-07,Better Offer,Voluntary
EMP02459,2025-11-13,Better Offer,Voluntary
EMP08153,2023-10-19,Career Change,Voluntary
EMP02322,2024-06-27,Personal,Voluntary
EMP05916,2025-11-02,Personal,Voluntary
EMP00468,2024-01-24,Career Change,Voluntary
EMP03811,2025-01-03,Performance,Voluntary
EMP06431,2025-01-05,Career Change,Voluntary
EMP00283,2023-11-28,Performance,Voluntary
EMP02096,2024-07-30,Relocation,Voluntary
EMP09686,2023-09-12,Relocation,Voluntary
EMP05942,2026-01-04,Career Change,Voluntary
EMP00537,2026-04-09,Better Offer,Voluntary
EMP06319,2024-07-08,Better Offer,Voluntary
EMP04873,2026-02-11,Better Offer,Involuntary
EMP07642,2026-01-22,Performance,Voluntary
EMP01566,2026-06-08,Performance,Voluntary
EMP08608,2023-10-29,Relocation,Involuntary
EMP06527,2024-05-24,Personal,Voluntary
EMP06623,2024-01-08,Relocation,Voluntary
EMP09347,2025-01-20,Career Change,Involuntary
EMP05037,2025-09-04,Career Change,Voluntary
EMP09762,2024-04-26,Career Change,Voluntary
EMP05332,2025-11-16,Career Change,Voluntary
EMP09320,2025-11-25,Career Change,Involuntary
EMP04799,2025-04-26,Career Change,Voluntary
EMP06846,2024-04-18,Better Offer,Voluntary
EMP09849,2026-02-16,Relocation,Voluntary
EMP06217,2024-05-19,Performance,Voluntary
EMP05757,2026-01-11,Relocation,Voluntary
EMP05682,2025-09-06,Performance,Involuntary
EMP07761,2024-09-29,Relocation,Voluntary
EMP03881,2026-02-09,Personal,Voluntary
EMP03406,2024-06-19,Career Change,Voluntary
EMP05893,2024-11-21,Personal,Voluntary
EMP08450,2024-07-09,Relocation,Involuntary
EMP08427,2024-09-08,Relocation,Voluntary
EMP08596,2023-09-19,Relocation,Voluntary
EMP05901,2026-04-04,Better Offer,Voluntary
EMP08357,2026-03-26,Performance,Voluntary
EMP03372,2026-03-24,Relocation,Voluntary
EMP01868,2026-07-18,Personal,Voluntary
EMP09700,2025-02-18,Better Offer,Involuntary
EMP06971,2025-08-07,Performance,Involuntary
EMP05674,2024-06-30,Performance,Voluntary
EMP08035,2024-12-28,Performance,Involuntary
EMP09399,2025-03-18,Personal,Voluntary
EMP09810,2024-08-18,Personal,Involuntary
EMP00652,2023-08-16,Career Change,Voluntary
EMP00151,2026-03-15,Career Change,Involuntary
EMP02463,2025-08-25,Performance,Voluntary
EMP04582,2026-03-26,Relocation,Voluntary
EMP02524,2025-08-05,Career Change,Involuntary
EMP09173,2024-02-12,Performance,Voluntary
EMP06872,2024-06-06,Personal,Voluntary
EMP00235,2024-07-16,Performance,Voluntary
EMP02316,2025-03-18,Career Change,Voluntary
EMP06261,2024-10-07,Better Offer,Involuntary
EMP08640,2024-12-03,Performance,Voluntary
EMP03571,2025-01-10,Performance,Voluntary
EMP04346,2025-04-25,Better Offer,Involuntary
EMP04067,2026-06-09,Performance,Voluntary
EMP01633,2024-09-16,Relocation,Voluntary
EMP06415,2025-02-13,Relocation,Voluntary
EMP00779,2026-08-01,Performance,Voluntary
EMP08732,2023-08-09,Personal,Involuntary
EMP02788,2024-12-11,Career Change,Involuntary
EMP00089,2025-09-09,Performance,Voluntary
EMP09074,2024-05-19,Career Change,Voluntary
EMP05272,2025-04-26,Better Offer,Voluntary
EMP07307,2024-07-23,Career Change,Involuntary
EMP00104,2025-12-17,Career Change,Involuntary
EMP07235,2025-08-07,Performance,Voluntary
EMP07675,2024-12-30,Better Offer,Voluntary
EMP02047,2025-01-09,Performance,Involuntary
EMP09510,2023-08-26,Relocation,Involuntary
EMP08547,2026-05-13,Better Offer,Involuntary
EMP09637,2026-02-03,Career Change,Voluntary
EMP04865,2025-07-29,Personal,Voluntary
EMP06601,2025-10-11,Better Offer,Voluntary
EMP07441,2025-10-21,Performance,Involuntary
EMP00207,2025-07-24,Better Offer,Voluntary
EMP00262,2025-02-22,Performance,Voluntary
EMP05835,2025-08-10,Relocation,Involuntary
EMP05479,2026-01-22,Personal,Voluntary
EMP02327,2025-05-16,Better Offer,Involuntary
EMP00274,2023-10-13,Performance,Voluntary
EMP01043,2025-12-21,Better Offer,Voluntary
EMP08265,2024-12-19,Performance,Voluntary
EMP04596,2026-04-15,Better Offer,Voluntary
EMP02321,2025-06-19,Career Change,Involuntary
EMP04658,2025-10-17,Relocation,Voluntary
EMP00852,2025-07-21,Career Change,Voluntary
EMP01592,2024-06-12,Performance,Voluntary
EMP01936,2025-11-05,Career Change,Involuntary
EMP05006,2025-02-04,Relocation,Voluntary
EMP02873,2025-11-06,Personal,Voluntary
EMP06161,2024-06-24,Better Offer,Voluntary
EMP01989,2023-12-21,Relocation,Voluntary
EMP08739,2025-10-31,Personal,Voluntary
EMP09506,2025-11-28,Personal,Voluntary
EMP08627,2024-04-17,Relocation,Involuntary
EMP02266,2026-03-13,Career Change,Involuntary
EMP03097,2026-02-06,Career Change,Voluntary
EMP09460,2023-12-28,Career Change,Voluntary
EMP08938,2023-08-09,Career Change,Voluntary
EMP02086,2026-02-13,Better Offer,Involuntary
EMP06811,2025-05-17,Career Change,Voluntary
EMP08755,2024-06-05,Career Change,Involuntary
EMP04957,2024-09-18,Relocation,Involuntary
EMP00558,2025-05-10,Personal,Voluntary
EMP03388,2024-01-24,Better Offer,Voluntary
EMP08739,2024-06-02,Performance,Voluntary
EMP04710,2025-07-05,Relocation,Voluntary
EMP09417,2024-09-26,Performance,Voluntary
EMP00398,2025-10-20,Personal,Voluntary
EMP05560,2026-07-22,Personal,Involuntary
EMP04740,2025-02-05,Performance,Involuntary
EMP02768,2026-03-10,Career Change,Involuntary
EMP00547,2025-02-17,Better Offer,Voluntary
EMP07577,2026-03-09,Relocation,Voluntary
EMP00778,2023-12-08,Better Offer,Voluntary
EMP09393,2025-04-02,Better Offer,Voluntary
EMP02041,2026-06-30,Performance,Voluntary
EMP03084,2024-02-07,Performance,Voluntary
EMP01068,2025-04-16,Career Change,Voluntary
EMP01738,2023-11-20,Performance,Involuntary
EMP05331,2023-08-06,Career Change,Voluntary
EMP02855,2026-07-04,Career Change,Voluntary
EMP07410,2025-03-07,Relocation,Voluntary
EMP09283,2025-07-27,Better Offer,Voluntary
EMP08035,2025-10-19,Personal,Voluntary
EMP04770,2024-03-08,Relocation,Voluntary
EMP02620,2024-01-01,Relocation,Voluntary
EMP04644,2024-09-27,Better Offer,Voluntary
EMP04433,2026-07-17,Career Change,Involuntary
EMP04536,2025-11-30,Personal,Voluntary
EMP08373,2024-11-05,Better Offer,Voluntary
EMP01764,2024-08-14,Better Offer,Involuntary
EMP05683,2025-08-21,Performance,Involuntary
EMP09435,2024-08-01,Better Offer,Voluntary
EMP09167,2025-10-07,Relocation,Voluntary
EMP02792,2024-06-03,Performance,Involuntary
EMP01031,2026-07-18,Performance,Voluntary
EMP03274,2024-01-22,Personal,Voluntary
EMP09537,2025-09-29,Career Change,Involuntary
EMP01416,2024-03-22,Better Offer,Voluntary
EMP05965,2026-08-03,Performance,Voluntary
EMP09352,2025-03-03,Career Change,Voluntary
EMP04091,2025-12-17,Career Change,Involuntary
EMP06350,2024-05-28,Better Offer,Voluntary
EMP04390,2026-07-31,Relocation,Voluntary
EMP06982,2024-10-28,Career Change,Voluntary
EMP08310,2025-09-10,Personal,Voluntary
EMP09718,2024-11-23,Better Offer,Voluntary
EMP06450,2025-07-19,Relocation,Voluntary
EMP08222,2024-04-26,Career Change,Voluntary
EMP03351,2025-05-24,Performance,Voluntary
EMP07863,2025-07-10,Personal,Voluntary
EMP02522,2023-12-25,Performance,Voluntary
EMP01714,2024-06-08,Better Offer,Voluntary
EMP01790,2025-02-09,Performance,Voluntary
EMP09828,2023-12-15,Better Offer,Voluntary
EMP05755,2026-05-19,Better Offer,Involuntary
EMP03449,2025-10-17,Performance,Voluntary
EMP05533,2026-04-30,Better Offer,Voluntary
EMP00922,2026-07-26,Performance,Voluntary
EMP06191,2025-07-30,Performance,Voluntary
EMP06497,2026-07-28,Performance,Voluntary
EMP03100,2024-02-19,Relocation,Involuntary
EMP07063,2023-11-23,Career Change,Voluntary
EMP03954,2025-09-17,Performance,Voluntary
EMP04200,2024-03-13,Performance,Voluntary
EMP05427,2025-07-03,Better Offer,Voluntary
EMP00616,2024-11-27,Better Offer,Voluntary
EMP03632,2025-12-11,Personal,Voluntary
EMP09447,2024-06-18,Personal,Voluntary
EMP07150,2025-03-08,Performance,Voluntary
EMP06227,2025-03-14,Career Change,Involuntary
EMP09932,2024-05-06,Personal,Voluntary
EMP04324,2024-03-13,Career Change,Voluntary
EMP07555,2025-06-22,Better Offer,Voluntary
EMP01084,2023-10-21,Personal,Voluntary
EMP03644,2026-03-20,Personal,Voluntary
EMP07751,2024-01-03,Performance,Voluntary
EMP02349,2024-07-23,Personal,Voluntary
EMP07330,2023-08-29,Relocation,Voluntary
EMP04656,2025-05-22,Better Offer,Voluntary
EMP02928,2025-11-05,Career Change,Voluntary
EMP08778,2026-02-27,Performance,Voluntary
EMP07144,2023-10-26,Personal,Voluntary
EMP04957,2026-07-20,Better Offer,Voluntary
EMP04866,2023-09-04,Performance,Voluntary
EMP03187,2024-12-20,Personal,Voluntary
EMP07504,2024-02-08,Better Offer,Voluntary
EMP09682,2025-10-22,Better Offer,Voluntary
EMP06407,2024-06-12,Personal,Voluntary
EMP03629,2024-07-10,Relocation,Voluntary
EMP05357,2023-12-17,Relocation,Voluntary
EMP05751,2024-11-14,Career Change,Voluntary
EMP08614,2023-12-04,Personal,Involuntary
EMP04762,2023-11-25,Relocation,Voluntary
EMP05034,2026-04-08,Better Offer,Voluntary
EMP09646,2025-05-23,Personal,Voluntary
EMP04899,2025-05-29,Better Offer,Voluntary
EMP04041,2025-09-10,Performance,Voluntary
EMP00686,2024-02-19,Career Change,Voluntary
EMP03723,2024-10-10,Relocation,Voluntary
EMP08062,2026-06-18,Career Change,Involuntary
EMP03754,2025-06-21,Career Change,Voluntary
EMP09578,2023-11-26,Performance,Voluntary
EMP00454,2024-10-10,Performance,Involuntary
EMP07034,2025-11-19,Career Change,Voluntary
EMP02397,2025-02-01,Better Offer,Voluntary
EMP08868,2024-07-06,Personal,Voluntary
EMP02826,2025-02-10,Personal,Voluntary
EMP09033,2024-11-20,Personal,Voluntary
EMP06881,2026-05-22,Better Offer,Involuntary
EMP00910,2024-06-12,Career Change,Voluntary
EMP01374,2023-12-29,Performance,Involuntary
EMP08880,2024-04-30,Relocation,Voluntary
EMP00477,2025-10-07,Career Change,Voluntary
EMP08438,2025-01-11,Performance,Voluntary
EMP02598,2025-02-02,Personal,Voluntary
EMP06878,2026-07-02,Career Change,Voluntary
EMP07482,2026-05-28,Relocation,Voluntary
EMP06466,2024-04-13,Career Change,Voluntary
EMP06496,2024-08-26,Career Change,Voluntary
EMP04492,2024-09-27,Better Offer,Voluntary
EMP02421,2024-10-10,Relocation,Voluntary
EMP05211,2023-12-21,Better Offer,Voluntary
EMP08553,2025-12-23,Personal,Voluntary
EMP08579,2023-11-16,Personal,Involuntary
EMP08320,2025-02-27,Relocation,Voluntary
EMP03712,2026-07-10,Career Change,Involuntary
EMP05969,2024-05-10,Career Change,Voluntary
EMP04434,2024-09-26,Performance,Voluntary
EMP09938,2025-05-03,Performance,Voluntary
EMP08446,2024-06-22,Relocation,Voluntary
EMP04050,2025-10-28,Performance,Voluntary
EMP01443,2025-03-10,Career Change,Voluntary
EMP05223,2023-10-31,Relocation,Voluntary
EMP02660,2024-12-03,Relocation,Involuntary
EMP05504,2025-09-29,Better Offer,Voluntary
EMP00523,2024-05-31,Career Change,Voluntary
EMP01769,2024-04-02,Better Offer,Involuntary
EMP01569,2024-02-07,Performance,Involuntary
EMP00449,2023-11-03,Personal,Involuntary
EMP04488,2025-08-03,Career Change,Voluntary
EMP01764,2026-04-13,Performance,Voluntary
EMP09398,2024-03-28,Relocation,Voluntary
EMP04511,2024-05-04,Career Change,Voluntary
EMP09918,2025-11-02,Relocation,Involuntary
EMP04721,2023-09-16,Personal,Voluntary
EMP07866,2026-07-20,Better Offer,Voluntary
EMP07803,2024-01-21,Better Offer,Voluntary
EMP08640,2026-03-23,Better Offer,Voluntary
EMP01166,2025-12-18,Personal,Voluntary
EMP01075,2024-04-01,Performance,Voluntary
EMP09167,2023-09-12,Performance,Involuntary
EMP02326,2026-02-26,Relocation,Voluntary
EMP01049,2025-08-03,Personal,Voluntary
EMP01975,2025-02-21,Career Change,Voluntary
EMP02856,2023-12-24,Better Offer,Voluntary
EMP03857,2025-06-18,Performance,Voluntary
EMP00385,2026-01-22,Relocation,Voluntary
EMP02951,2025-06-30,Relocation,Voluntary
EMP04456,2023-12-16,Performance,Voluntary
EMP03260,2025-01-20,Performance,Voluntary
EMP06914,2025-08-08,Career Change,Voluntary
EMP09539,2023-08-30,Career Change,Voluntary
EMP07905,2024-02-23,Personal,Voluntary
EMP03255,2025-08-19,Personal,Voluntary
EMP06192,2024-02-06,Personal,Involuntary
EMP00985,2025-07-04,Performance,Voluntary
EMP05624,2024-10-07,Performance,Voluntary
EMP05664,2025-05-15,Better Offer,Voluntary
EMP08930,2024-08-12,Relocation,Voluntary
EMP00829,2023-08-20,Performance,Voluntary
EMP03224,2024-12-28,Performance,Voluntary
EMP07468,2026-02-23,Career Change,Voluntary
EMP01575,2025-04-15,Performance,Involuntary
EMP05058,2025-03-21,Performance,Voluntary
EMP05223,2023-08-25,Career Change,Voluntary
EMP08006,2025-03-17,Relocation,Involuntary
EMP00437,2025-06-19,Relocation,Voluntary
EMP00240,2026-05-09,Relocation,Voluntary
EMP01632,2024-11-12,Career Change,Voluntary
EMP01976,2025-09-17,Relocation,Voluntary
EMP04732,2026-07-21,Performance,Voluntary
EMP00879,2023-10-18,Career Change,Involuntary
EMP04463,2025-12-28,Performance,Voluntary
EMP05156,2025-04-19,Personal,Voluntary
EMP02298,2025-11-01,Better Offer,Voluntary
EMP09760,2025-02-25,Career Change,Involuntary
EMP04977,2026-06-28,Career Change,Voluntary
EMP08848,2025-11-27,Performance,Voluntary
EMP06012,2025-05-06,Relocation,Voluntary
EMP05197,2025-10-11,Performance,Voluntary
EMP07504,2024-08-30,Better Offer,Voluntary
EMP00299,2023-10-20,Personal,Voluntary
EMP00421,2026-04-06,Relocation,Voluntary
EMP09171,2026-02-13,Performance,Involuntary
