interview_id,candidate_id,interviewer_id,score,result
INT17472,CAND07361,EMP08764,1.2,Pass
INT17473,CAND14122,EMP02173,1.6,Pass
INT17474,CAND02979,EMP00210,2.2,Fail
INT17475,CAND11351,EMP08140,2.5,Fail
INT17476,CAND01265,EMP06311,4.0,Pass
INT17477,CAND01637,EMP09144,3.7,Pass
INT17478,CAND09739,EMP09968,3.7,Fail
INT17479,CAND11529,EMP02548,4.7,Fail
INT17480,CAND08670,EMP08818,2.2,Pass
INT17481,CAND05923,EMP06725,2.1,Fail
INT17482,CAND02137,EMP02230,1.0,Fail
INT17483,CAND00521,EMP05974,1.3,Pass
INT17484,CAND12498,EMP06255,4.8,Pass
INT17485,CAND02247,EMP06009,1.3,Pass
INT17486,CAND01605,EMP07153,4.9,Fail
INT17487,CAND08620,EMP02845,2.6,Fail
INT17488,CAND14344,EMP02621,3.8,Fail
INT17489,CAND07089,EMP05028,1.2,Pass
INT17490,CAND00551,EMP09126,1.4,Pass
INT17491,CAND06727,EMP08176,3.4,Pass
INT17492,CAND14967,EMP06505,2.2,Fail
INT17493,CAND02383,EMP07554,2.2,Pass
INT17494,CAND07488,EMP07657,4.6,Pass
INT17495,CAND09959,EMP05732,4.3,Pass
INT17496,CAND03386,EMP00465,4.8,Pass
INT17497,CAND08979,EMP00125,2.2,Pass
INT17498,CAND13649,EMP00245,1.7,Fail
INT17499,CAND02517,EMP04469,2.2,Pass
INT17500,CAND13592,EMP08085,2.8,Pass
INT17501,CAND01367,EMP06483,1.0,Pass
INT17502,CAND03301,EMP06284,3.9,Fail
INT17503,CAND13944,EMP04782,4.7,Pass
INT17504,CAND03435,EMP01059,4.3,Pass
INT17505,CAND09986,EMP03155,1.0,Pass
INT17506,CAND05314,EMP02104,2.2,Fail
INT17507,CAND09543,EMP08863,1.6,Fail
INT17508,CAND01593,EMP02644,1.2,Pass
INT17509,CAND05869,EMP06505,2.4,Fail
INT17510,CAND01076,EMP00232,1.3,Pass
INT17511,CAND03176,EMP06291,3.4,Fail
INT17512,CAND07594,EMP09975,3.3,Pass
INT17513,CAND13657,EMP02730,2.7,Fail
INT17514,CAND08395,EMP00068,3.7,Pass
INT17515,CAND07598,EMP00901,3.6,Fail
INT17516,CAND06004,EMP07805,4.8,Fail
INT17517,CAND04684,EMP06375,2.0,Pass
INT17518,CAND04924,EMP01354,4.3,Pass
INT17519,CAND11716,EMP08280,4.6,Pass
INT17520,CAND11122,EMP03290,3.4,Fail
INT17521,CAND10458,EMP01604,3.6,Pass
INT17522,CAND10083,EMP03375,1.7,Pass
INT17523,CAND13206,EMP09778,1.3,Fail
INT17524,CAND00299,EMP04275,3.9,Fail
INT17525,CAND09758,EMP03793,4.5,Pass
INT17526,CAND10526,EMP02825,4.5,Fail
INT17527,CAND06266,EMP05666,2.7,Pass
INT17528,CAND12045,EMP00758,2.0,Fail
INT17529,CAND06842,EMP01638,4.3,Pass
INT17530,CAND14455,EMP09312,3.6,Pass
INT17531,CAND06977,EMP09513,3.2,Fail
INT17532,CAND12221,EMP03821,4.0,Fail
INT17533,CAND01365,EMP03327,1.4,Pass
INT17534,CAND14973,EMP08997,3.5,Pass
INT17535,CAND12223,EMP06964,4.6,Pass
INT17536,CAND07747,EMP06001,4.6,Pass
INT17537,CAND06406,EMP05946,4.4,Pass
INT17538,CAND13927,EMP06420,4.2,Pass
INT17539,CAND06864,EMP01171,3.4,Fail
INT17540,CAND10966,EMP04846,2.1,Pass
INT17541,CAND05207,EMP09810,3.6,Fail
INT17542,CAND01916,EMP00253,3.2,Fail
INT17543,CAND06453,EMP04706,2.8,Pass
INT17544,CAND14945,EMP01019,4.8,Fail
INT17545,CAND11517,EMP02204,3.7,Fail
INT17546,CAND12175,EMP04352,3.9,Pass
INT17547,CAND14499,EMP09317,2.0,Pass
INT17548,CAND03816,EMP07410,2.3,Fail
INT17549,CAND01936,EMP02982,1.6,Pass
INT17550,CAND14999,EMP06600,2.1,Pass
INT17551,CAND10512,EMP04292,1.2,Fail
INT17552,CAND06928,EMP00736,2.5,Pass
INT17553,CAND01145,EMP07340,4.8,Fail
INT17554,CAND06286,EMP07738,4.3,Fail
INT17555,CAND00055,EMP08401,3.9,Fail
INT17556,CAND03586,EMP03044,4.1,Fail
INT17557,CAND03619,EMP08387,1.6,Pass
INT17558,CAND13114,EMP00633,2.3,Fail
INT17559,CAND00689,EMP01736,4.4,Pass
INT17560,CAND08837,EMP08385,3.2,Fail
INT17561,CAND03394,EMP04738,1.5,Pass
INT17562,CAND01613,EMP07549,1.1,Pass
INT17563,CAND00045,EMP02622,1.1,Fail
INT17564,CAND03541,EMP09390,3.4,Fail
INT17565,CAND04081,EMP06720,4.2,Pass
INT17566,CAND02265,EMP04118,4.4,Fail
INT17567,CAND11706,EMP01258,1.1,Pass
INT17568,CAND05742,EMP06569,2.5,Pass
INT17569,CAND09485,EMP00961,2.3,Pass
INT17570,CAND10925,EMP07458,2.7,Pass
INT17571,CAND08861,EMP09978,4.8,Fail
INT17572,CAND01092,EMP03160,3.2,Pass
INT17573,CAND06747,EMP09243,1.2,Fail
INT17574,CAND00433,EMP00194,2.1,Pass
INT17575,CAND09139,EMP02623,4.6,Pass
INT17576,CAND11304,EMP08952,2.3,Pass
INT17577,CAND05558,EMP04802,4.4,Pass
INT17578,CAND09297,EMP01586,5.0,Pass
INT17579,CAND13692,EMP09226,2.3,Fail
INT17580,CAND01678,EMP06239,3.6,Fail
INT17581,CAND07791,EMP02542,4.7,Pass
INT17582,CAND02290,EMP01690,4.0,Fail
INT17583,CAND03796,EMP07903,1.5,Pass
INT17584,CAND04555,EMP06829,2.1,Fail
INT17585,CAND10675,EMP07113,2.9,Pass
INT17586,CAND05316,EMP03376,3.2,Pass
INT17587,CAND00380,EMP01294,2.9,Pass
INT17588,CAND05070,EMP01427,4.1,Fail
INT17589,CAND12230,EMP00459,4.6,Pass
INT17590,CAND11573,EMP06953,4.9,Pass
INT17591,CAND14491,EMP03199,4.6,Fail
INT17592,CAND14946,EMP01829,2.9,Pass
INT17593,CAND12722,EMP00993,3.2,Fail
INT17594,CAND10480,EMP03172,1.7,Fail
INT17595,CAND05975,EMP00804,1.3,Fail
INT17596,CAND06630,EMP07325,2.2,Fail
INT17597,CAND02887,EMP01219,4.3,Fail
INT17598,CAND06173,EMP02550,2.9,Pass
INT17599,CAND12137,EMP09191,4.8,Fail
INT17600,CAND14700,EMP07220,4.9,Pass
INT17601,CAND09433,EMP07530,3.5,Pass
INT17602,CAND11550,EMP03825,2.4,Pass
INT17603,CAND08154,EMP02070,2.8,Pass
INT17604,CAND08426,EMP01901,2.4,Fail
INT17605,CAND14721,EMP04375,1.5,Fail
INT17606,CAND06215,EMP08611,1.8,Pass
INT17607,CAND04075,EMP09931,2.8,Pass
INT17608,CAND14865,EMP09724,3.3,Fail
INT17609,CAND00328,EMP01942,4.3,Pass
INT17610,CAND05338,EMP04070,4.9,Fail
INT17611,CAND02144,EMP02148,2.7,Pass
INT17612,CAND03755,EMP06294,4.5,Fail
INT17613,CAND02279,EMP03985,2.8,Pass
INT17614,CAND07506,EMP00768,2.2,Pass
INT17615,CAND11236,EMP05965,3.6,Fail
INT17616,CAND12999,EMP05466,1.8,Fail
INT17617,CAND08898,EMP06200,1.2,Pass
INT17618,CAND04095,EMP01914,2.0,Fail
INT17619,CAND04229,EMP00251,1.1,Pass
INT17620,CAND02681,EMP01100,3.0,Pass
INT17621,CAND06642,EMP00062,3.2,Pass
INT17622,CAND01065,EMP04476,2.3,Fail
INT17623,CAND08393,EMP02048,1.1,Pass
INT17624,CAND12628,EMP09727,4.1,Pass
INT17625,CAND01133,EMP05132,1.4,Fail
INT17626,CAND04360,EMP06209,3.2,Fail
INT17627,CAND00868,EMP01206,3.3,Fail
INT17628,CAND12746,EMP09486,3.5,Fail
INT17629,CAND02235,EMP05532,3.5,Pass
INT17630,CAND05675,EMP08799,4.8,Pass
INT17631,CAND07836,EMP09346,3.1,Pass
INT17632,CAND00994,EMP01477,2.0,Pass
INT17633,CAND10370,EMP02707,4.4,Fail
INT17634,CAND14666,EMP04574,1.8,Fail
INT17635,CAND14282,EMP04194,1.4,Fail
INT17636,CAND07456,EMP09525,4.3,Pass
INT17637,CAND05024,EMP09804,3.8,Fail
INT17638,CAND00625,EMP09574,3.1,Fail
INT17639,CAND09068,EMP07415,3.7,Fail
INT17640,CAND03571,EMP05522,1.6,Pass
INT17641,CAND08490,EMP00326,1.9,Pass
INT17642,CAND01316,EMP09991,2.1,Pass
INT17643,CAND11344,EMP09332,2.0,Fail
INT17644,CAND12963,EMP04731,4.4,Fail
INT17645,CAND07533,EMP02864,2.2,Pass
INT17646,CAND14950,EMP04009,2.8,Fail
INT17647,CAND07425,EMP04291,4.5,Fail
INT17648,CAND05481,EMP07693,3.7,Pass
INT17649,CAND05477,EMP00718,1.7,Pass
INT17650,CAND06376,EMP02278,1.7,Pass
INT17651,CAND04915,EMP06999,3.9,Fail
INT17652,CAND06026,EMP00470,3.3,Pass
INT17653,CAND01622,EMP04238,3.6,Pass
INT17654,CAND12431,EMP03148,3.7,Pass
INT17655,CAND04629,EMP00715,2.4,Pass
INT17656,CAND12128,EMP01035,3.2,Fail
INT17657,CAND03311,EMP06353,2.6,Fail
INT17658,CAND00439,EMP04347,1.6,Fail
INT17659,CAND05975,EMP05661,3.1,Pass
INT17660,CAND11727,EMP01039,4.0,Pass
INT17661,CAND07088,EMP04261,3.8,Fail
INT17662,CAND01709,EMP02516,2.3,Fail
INT17663,CAND06907,EMP02600,4.6,Fail
INT17664,CAND07671,EMP07256,1.4,Pass
INT17665,CAND06781,EMP06871,2.3,Fail
INT17666,CAND03910,EMP08060,3.1,Pass
INT17667,CAND09940,EMP04783,3.0,Pass
INT17668,CAND11236,EMP05739,1.9,Fail
INT17669,CAND02764,EMP08282,3.4,Pass
INT17670,CAND09221,EMP05793,4.8,Pass
INT17671,CAND07476,EMP05584,4.9,Pass
INT17672,CAND07539,EMP00425,3.5,Pass
INT17673,CAND09708,EMP02363,3.6,Fail
INT17674,CAND13218,EMP02179,3.4,Pass
INT17675,CAND03064,EMP07983,2.5,Fail
INT17676,CAND03129,EMP04684,2.2,Pass
INT17677,CAND07174,EMP00647,4.7,Fail
INT17678,CAND00539,EMP01013,1.8,Fail
INT17679,CAND05627,EMP07326,4.1,Fail
INT17680,CAND07043,EMP02832,4.8,Pass
INT17681,CAND09694,EMP08109,3.7,Fail
INT17682,CAND04586,EMP08577,4.3,Pass
INT17683,CAND05633,EMP01469,1.2,Fail
INT17684,CAND03168,EMP05020,1.6,Fail
INT17685,CAND11877,EMP05518,2.1,Fail
INT17686,CAND01566,EMP03786,4.9,Pass
INT17687,CAND12624,EMP03780,1.0,Pass
INT17688,CAND10304,EMP04652,2.7,Fail
INT17689,CAND02254,EMP01343,4.0,Pass
INT17690,CAND03390,EMP06183,4.2,Pass
INT17691,CAND09241,EMP00778,2.1,Fail
INT17692,CAND11756,EMP05618,1.5,Pass
INT17693,CAND01415,EMP06196,2.1,Pass
INT17694,CAND09202,EMP06844,3.9,Pass
INT17695,CAND09038,EMP06753,2.9,Fail
INT17696,CAND02199,EMP01050,2.5,Fail
INT17697,CAND07818,EMP02018,3.5,Fail
INT17698,CAND08408,EMP08413,1.4,Fail
INT17699,CAND02675,EMP00048,1.8,Pass
INT17700,CAND02947,EMP03209,3.0,Fail
INT17701,CAND09798,EMP09431,2.5,Fail
INT17702,CAND05417,EMP02697,1.8,Pass
INT17703,CAND00088,EMP02351,4.0,Pass
INT17704,CAND14593,EMP02578,1.6,Fail
INT17705,CAND03210,EMP03287,4.2,Pass
INT17706,CAND00329,EMP01837,4.8,Fail
INT17707,CAND13345,EMP03387,2.6,Pass
INT17708,CAND03828,EMP01263,3.2,Pass
INT17709,CAND03470,EMP02392,2.7,Pass
INT17710,CAND03495,EMP00685,2.9,Pass
INT17711,CAND03086,EMP04599,4.2,Fail
INT17712,CAND00036,EMP02224,4.6,Fail
INT17713,CAND08246,EMP05951,2.2,Pass
INT17714,CAND07380,EMP03436,2.6,Pass
INT17715,CAND14532,EMP03677,1.2,Pass
INT17716,CAND04437,EMP00814,1.4,Pass
INT17717,CAND14652,EMP03181,4.1,Pass
INT17718,CAND02297,EMP06813,4.0,Fail
INT17719,CAND10281,EMP04021,1.1,Pass
INT17720,CAND04847,EMP09868,4.9,Pass
INT17721,CAND01760,EMP09510,4.0,Fail
INT17722,CAND10506,EMP06548,3.1,Pass
INT17723,CAND08807,EMP08617,2.8,Pass
INT17724,CAND05411,EMP09843,3.2,Fail
INT17725,CAND10674,EMP06639,1.3,Fail
INT17726,CAND04588,EMP07223,2.4,Pass
INT17727,CAND07930,EMP09217,3.0,Fail
INT17728,CAND01631,EMP05397,3.6,Fail
INT17729,CAND07901,EMP07361,1.8,Pass
INT17730,CAND07184,EMP00481,3.0,Pass
INT17731,CAND14694,EMP01135,4.4,Pass
INT17732,CAND08518,EMP03599,1.8,Fail
INT17733,CAND06594,EMP08915,2.8,Pass
INT17734,CAND03957,EMP07958,2.8,Fail
INT17735,CAND04878,EMP00612,2.0,Pass
INT17736,CAND12423,EMP07245,1.3,Pass
INT17737,CAND05624,EMP03341,4.9,Pass
INT17738,CAND13528,EMP07718,4.7,Fail
INT17739,CAND12392,EMP04836,3.3,Pass
INT17740,CAND07925,EMP02797,2.6,Pass
INT17741,CAND03943,EMP00230,4.0,Fail
INT17742,CAND03586,EMP09257,1.0,Fail
INT17743,CAND03974,EMP02289,3.5,Fail
INT17744,CAND14113,EMP05262,2.0,Fail
INT17745,CAND01627,EMP06649,3.1,Pass
INT17746,CAND07454,EMP09083,3.7,Pass
INT17747,CAND04661,EMP00013,2.5,Pass
INT17748,CAND03757,EMP04928,1.4,Fail
INT17749,CAND11166,EMP01042,4.6,Pass
INT17750,CAND07519,EMP04358,3.3,Pass
INT17751,CAND10527,EMP04311,2.1,Pass
INT17752,CAND08692,EMP02916,3.6,Fail
INT17753,CAND13320,EMP08445,4.5,Pass
INT17754,CAND08002,EMP00600,4.3,Pass
INT17755,CAND06304,EMP03507,2.9,Fail
INT17756,CAND03403,EMP07907,4.9,Fail
INT17757,CAND12053,EMP09996,2.6,Fail
INT17758,CAND04090,EMP06204,3.8,Pass
INT17759,CAND01623,EMP06940,3.4,Fail
INT17760,CAND12987,EMP01700,2.5,Pass
INT17761,CAND13247,EMP06102,1.4,Pass
INT17762,CAND03962,EMP03313,4.6,Fail
INT17763,CAND01721,EMP02371,4.3,Fail
INT17764,CAND06215,EMP02226,3.7,Pass
INT17765,CAND05123,EMP04496,3.4,Pass
INT17766,CAND02198,EMP02736,4.8,Pass
INT17767,CAND11019,EMP02572,1.3,Fail
INT17768,CAND02660,EMP05520,4.8,Pass
INT17769,CAND14705,EMP05710,1.1,Fail
INT17770,CAND11049,EMP04387,2.1,Pass
INT17771,CAND00839,EMP09119,2.3,Fail
INT17772,CAND07361,EMP09400,5.0,Fail
INT17773,CAND01509,EMP02185,2.7,Fail
INT17774,CAND01091,EMP03351,1.8,Fail
INT17775,CAND09244,EMP01934,2.1,Pass
INT17776,CAND11977,EMP08028,3.3,Fail
INT17777,CAND10779,EMP03378,4.1,Pass
INT17778,CAND12972,EMP08888,2.0,Pass
INT17779,CAND00687,EMP04164,4.2,Pass
INT17780,CAND12304,EMP03153,4.6,Pass
INT17781,CAND07240,EMP08940,4.9,Fail
INT17782,CAND13096,EMP00267,1.2,Pass
INT17783,CAND12125,EMP00376,2.1,Pass
INT17784,CAND11843,EMP01627,3.4,Pass
INT17785,CAND12748,EMP05825,2.7,Pass
INT17786,CAND06006,EMP03891,3.7,Fail
INT17787,CAND14616,EMP08589,4.9,Pass
INT17788,CAND00524,EMP09479,2.5,Pass
INT17789,CAND01070,EMP09594,2.6,Pass
INT17790,CAND08012,EMP03240,2.6,Pass
INT17791,CAND11674,EMP05695,2.5,Fail
INT17792,CAND12042,EMP05498,2.3,Fail
INT17793,CAND14837,EMP03077,4.4,Pass
INT17794,CAND11518,EMP06965,3.7,Pass
INT17795,CAND02712,EMP07098,4.6,Fail
INT17796,CAND06343,EMP02173,3.5,Fail
INT17797,CAND02240,EMP02982,4.2,Fail
INT17798,CAND00308,EMP02529,4.3,Fail
INT17799,CAND13918,EMP07450,2.0,Pass
INT17800,CAND14046,EMP08048,1.4,Fail
INT17801,CAND08204,EMP07204,1.1,Pass
INT17802,CAND07559,EMP02014,4.5,Fail
INT17803,CAND08528,EMP09457,1.2,Pass
INT17804,CAND14834,EMP01456,2.7,Fail
INT17805,CAND14680,EMP05759,2.6,Pass
INT17806,CAND04194,EMP01228,3.4,Fail
INT17807,CAND06057,EMP01929,2.2,Pass
INT17808,CAND14307,EMP02541,3.1,Fail
INT17809,CAND08391,EMP06173,2.9,Pass
INT17810,CAND03320,EMP02892,3.0,Fail
INT17811,CAND05867,EMP07943,1.2,Fail
INT17812,CAND07284,EMP09765,4.7,Pass
INT17813,CAND00092,EMP06841,2.1,Pass
INT17814,CAND12530,EMP09336,1.7,Pass
INT17815,CAND03440,EMP01742,1.6,Fail
INT17816,CAND05993,EMP01173,1.8,Pass
INT17817,CAND05469,EMP02444,3.0,Pass
INT17818,CAND06088,EMP08030,3.2,Fail
INT17819,CAND14106,EMP04751,3.3,Fail
INT17820,CAND14720,EMP08900,3.0,Fail
INT17821,CAND13174,EMP07864,2.5,Pass
INT17822,CAND10099,EMP04759,1.8,Fail
INT17823,CAND12856,EMP07900,3.1,Pass
INT17824,CAND06691,EMP02939,1.0,Fail
INT17825,CAND13550,EMP01015,3.9,Pass
INT17826,CAND12800,EMP08957,4.5,Pass
INT17827,CAND11603,EMP01673,4.8,Pass
INT17828,CAND13351,EMP02738,3.8,Fail
INT17829,CAND05631,EMP01835,3.6,Fail
INT17830,CAND13673,EMP05299,3.5,Pass
INT17831,CAND14286,EMP09437,1.7,Fail
INT17832,CAND04378,EMP02539,2.3,Pass
INT17833,CAND00798,EMP07800,4.3,Fail
INT17834,CAND10855,EMP06415,1.1,Fail
INT17835,CAND01947,EMP08654,2.8,Fail
INT17836,CAND03406,EMP01183,3.2,Fail
INT17837,CAND02732,EMP03600,4.5,Fail
INT17838,CAND08085,EMP05076,4.9,Pass
INT17839,CAND00309,EMP05589,3.3,Fail
INT17840,CAND03417,EMP02877,1.8,Fail
INT17841,CAND07959,EMP03336,4.0,Pass
INT17842,CAND11367,EMP01921,2.5,Fail
INT17843,CAND10676,EMP00869,4.8,Pass
INT17844,CAND14236,EMP09547,3.5,Pass
INT17845,CAND00926,EMP09723,4.5,Fail
INT17846,CAND08256,EMP09555,3.4,Pass
INT17847,CAND01787,EMP03912,4.7,Fail
INT17848,CAND03751,EMP08547,2.9,Pass
INT17849,CAND08958,EMP00442,2.5,Pass
INT17850,CAND03343,EMP04356,2.1,Fail
INT17851,CAND14609,EMP04963,2.6,Pass
INT17852,CAND09724,EMP00203,3.1,Pass
INT17853,CAND09867,EMP02588,3.6,Pass
INT17854,CAND07472,EMP02382,3.9,Pass
INT17855,CAND10515,EMP04008,2.0,Pass
INT17856,CAND06433,EMP06474,1.8,Fail
INT17857,CAND04737,EMP08687,3.2,Pass
INT17858,CAND00731,EMP07054,3.8,Fail
INT17859,CAND03626,EMP01531,4.0,Pass
INT17860,CAND09969,EMP02894,4.5,Fail
INT17861,CAND10795,EMP05501,2.2,Pass
INT17862,CAND10684,EMP09530,2.4,Pass
INT17863,CAND02362,EMP09752,1.7,Pass
INT17864,CAND05052,EMP05931,1.1,Pass
INT17865,CAND08775,EMP04943,4.8,Fail
INT17866,CAND12386,EMP00521,1.5,Fail
INT17867,CAND01312,EMP05296,4.1,Fail
INT17868,CAND02637,EMP03139,3.0,Pass
INT17869,CAND07741,EMP03614,1.3,Pass
INT17870,CAND09147,EMP08383,1.5,Fail
INT17871,CAND12990,EMP02751,2.8,Fail
INT17872,CAND05314,EMP07362,4.4,Fail
INT17873,CAND06835,EMP00117,1.3,Pass
INT17874,CAND02276,EMP05041,3.6,Fail
INT17875,CAND12798,EMP00639,1.6,Fail
INT17876,CAND13124,EMP05367,3.5,Fail
INT17877,CAND12158,EMP01307,2.1,Pass
INT17878,CAND11346,EMP00863,2.2,Pass
INT17879,CAND09690,EMP08543,4.0,Pass
INT17880,CAND05212,EMP04718,1.3,Fail
INT17881,CAND08268,EMP09571,2.9,Pass
INT17882,CAND13638,EMP06538,2.0,Fail
INT17883,CAND03379,EMP09082,2.3,Pass
INT17884,CAND10319,EMP00906,4.8,Fail
INT17885,CAND05931,EMP05216,4.8,Pass
INT17886,CAND09655,EMP03249,4.2,Fail
INT17887,CAND10006,EMP01955,4.6,Fail
INT17888,CAND10686,EMP07706,2.1,Fail
INT17889,CAND05713,EMP06549,4.7,Pass
INT17890,CAND00842,EMP01473,2.5,Fail
INT17891,CAND06078,EMP05804,4.0,Fail
INT17892,CAND09344,EMP01403,4.3,Fail
INT17893,CAND00834,EMP08081,3.5,Fail
INT17894,CAND00469,EMP08586,4.4,Pass
INT17895,CAND05832,EMP08416,3.6,Pass
INT17896,CAND13779,EMP04202,4.6,Fail
INT17897,CAND07761,EMP05735,4.6,Pass
INT17898,CAND10689,EMP08699,3.3,Fail
INT17899,CAND14518,EMP01514,1.6,Fail
INT17900,CAND14281,EMP08046,4.8,Pass
INT17901,CAND07481,EMP01041,3.9,Fail
INT17902,CAND10790,EMP08503,1.4,Fail
INT17903,CAND07214,EMP07456,1.6,Pass
INT17904,CAND05599,EMP02655,4.0,Pass
INT17905,CAND13715,EMP09281,3.2,Fail
INT17906,CAND09585,EMP08032,4.9,Pass
INT17907,CAND06844,EMP00305,2.7,Fail
INT17908,CAND10520,EMP02400,4.0,Fail
INT17909,CAND04394,EMP09980,2.8,Pass
INT17910,CAND10355,EMP00378,3.9,Pass
INT17911,CAND10567,EMP01254,1.7,Pass
INT17912,CAND03386,EMP02100,3.5,Fail
INT17913,CAND14279,EMP01174,1.7,Pass
INT17914,CAND14585,EMP03044,3.7,Fail
INT17915,CAND10861,EMP00094,4.4,Fail
INT17916,CAND02137,EMP09258,4.7,Fail
INT17917,CAND03689,EMP06279,2.3,Fail
INT17918,CAND10434,EMP06661,4.7,Fail
INT17919,CAND05751,EMP05959,1.5,Pass
INT17920,CAND10358,EMP06519,3.6,Fail
INT17921,CAND07791,EMP02307,2.4,Pass
INT17922,CAND05379,EMP06731,1.1,Pass
INT17923,CAND08609,EMP06764,4.1,Fail
INT17924,CAND01833,EMP02917,4.5,Pass
INT17925,CAND01057,EMP01184,4.7,Pass
INT17926,CAND12580,EMP00930,2.8,Fail
INT17927,CAND06667,EMP02942,1.2,Pass
INT17928,CAND01901,EMP04968,3.8,Fail
INT17929,CAND02499,EMP02678,2.3,Fail
INT17930,CAND05886,EMP09428,3.9,Pass
INT17931,CAND14060,EMP00126,3.7,Pass
INT17932,CAND01767,EMP05530,3.2,Pass
INT17933,CAND06299,EMP07616,3.0,Fail
INT17934,CAND09338,EMP07912,1.3,Pass
INT17935,CAND05004,EMP04243,1.6,Pass
INT17936,CAND08516,EMP08196,1.0,Fail
INT17937,CAND13161,EMP04103,1.5,Pass
INT17938,CAND01482,EMP07821,1.9,Fail
INT17939,CAND05105,EMP05103,2.5,Pass
INT17940,CAND00825,EMP07016,2.7,Pass
INT17941,CAND03030,EMP03688,3.1,Pass
INT17942,CAND11724,EMP06062,1.6,Pass
INT17943,CAND12754,EMP05104,2.5,Pass
INT17944,CAND11370,EMP06383,3.7,Fail
INT17945,CAND04166,EMP04715,2.6,Fail
INT17946,CAND10256,EMP03543,4.5,Pass
INT17947,CAND03402,EMP08782,3.5,Pass
INT17948,CAND09367,EMP03011,2.3,Fail
INT17949,CAND04341,EMP01519,3.4,Pass
INT17950,CAND11215,EMP06425,5.0,Pass
INT17951,CAND12152,EMP08333,3.7,Pass
INT17952,CAND11184,EMP08613,1.0,Pass
INT17953,CAND07988,EMP05542,1.3,Pass
INT17954,CAND03538,EMP08378,2.0,Pass
INT17955,CAND05025,EMP07761,3.6,Fail
INT17956,CAND10381,EMP02363,3.1,Fail
INT17957,CAND02810,EMP00953,2.5,Pass
INT17958,CAND03605,EMP01094,2.2,Fail
INT17959,CAND05589,EMP02341,3.5,Fail
INT17960,CAND11879,EMP01108,1.6,Fail
INT17961,CAND07914,EMP08322,1.2,Pass
INT17962,CAND06106,EMP01106,2.2,Pass
INT17963,CAND10364,EMP04699,2.8,Pass
INT17964,CAND09747,EMP03691,2.4,Pass
INT17965,CAND06492,EMP00024,3.9,Pass
INT17966,CAND05608,EMP09594,4.1,Fail
INT17967,CAND02051,EMP04037,4.9,Pass
INT17968,CAND08192,EMP09529,3.3,Fail
INT17969,CAND05702,EMP04166,3.2,Fail
INT17970,CAND05398,EMP06338,3.0,Fail
INT17971,CAND14897,EMP03493,1.3,Fail
INT17972,CAND10643,EMP07582,4.9,Fail
INT17973,CAND09625,EMP02828,3.0,Pass
INT17974,CAND03373,EMP06822,2.6,Fail
INT17975,CAND12708,EMP07552,4.2,Fail
INT17976,CAND09635,EMP04882,1.4,Fail
INT17977,CAND13176,EMP06408,1.3,Fail
INT17978,CAND09419,EMP08407,3.6,Pass
INT17979,CAND09515,EMP06907,4.8,Fail
INT17980,CAND11806,EMP09956,3.2,Pass
INT17981,CAND04443,EMP08130,1.3,Fail
INT17982,CAND03190,EMP08664,2.3,Fail
INT17983,CAND03367,EMP07564,4.4,Fail
INT17984,CAND13688,EMP09603,3.5,Pass
INT17985,CAND04831,EMP07560,1.1,Pass
INT17986,CAND02188,EMP01742,4.7,Fail
INT17987,CAND13271,EMP09334,4.5,Fail
INT17988,CAND02030,EMP02081,2.6,Pass
INT17989,CAND13543,EMP01714,2.8,Pass
INT17990,CAND13776,EMP00852,3.6,Fail
INT17991,CAND10310,EMP01390,2.7,Fail
INT17992,CAND01706,EMP04087,2.6,Pass
INT17993,CAND08514,EMP09965,4.9,Fail
INT17994,CAND14808,EMP01791,4.1,Fail
INT17995,CAND04080,EMP03614,3.6,Fail
INT17996,CAND11076,EMP00681,2.9,Pass
INT17997,CAND04926,EMP01895,1.1,Fail
INT17998,CAND13532,EMP07010,2.6,Fail
INT17999,CAND09066,EMP06308,2.3,Fail
INT18000,CAND00184,EMP04886,1.5,Pass
INT18001,CAND08149,EMP01939,1.9,Pass
INT18002,CAND10482,EMP06354,2.5,Fail
INT18003,CAND00849,EMP08490,4.0,Pass
INT18004,CAND13782,EMP09711,3.2,Fail
INT18005,CAND06727,EMP07447,1.5,Pass
INT18006,CAND01850,EMP08830,1.8,Pass
INT18007,CAND07691,EMP04178,2.7,Fail
INT18008,CAND04534,EMP00904,4.4,Pass
INT18009,CAND06031,EMP09076,1.3,Fail
INT18010,CAND10681,EMP02951,2.5,Pass
INT18011,CAND00802,EMP08651,1.5,Fail
INT18012,CAND09511,EMP09023,4.0,Pass
INT18013,CAND10444,EMP09832,4.4,Pass
INT18014,CAND08580,EMP02004,4.0,Pass
INT18015,CAND04565,EMP03373,3.4,Pass
INT18016,CAND08580,EMP08348,5.0,Fail
INT18017,CAND04392,EMP07783,2.8,Fail
INT18018,CAND04505,EMP07057,1.6,Pass
INT18019,CAND13724,EMP00584,1.6,Pass
INT18020,CAND13407,EMP06263,2.2,Fail
INT18021,CAND02137,EMP00821,4.0,Fail
INT18022,CAND12779,EMP01635,4.2,Pass
INT18023,CAND09677,EMP05503,4.4,Fail
INT18024,CAND14218,EMP00080,3.1,Fail
INT18025,CAND04959,EMP05204,4.3,Pass
INT18026,CAND08029,EMP03191,4.1,Fail
INT18027,CAND08208,EMP03456,4.6,Fail
INT18028,CAND00794,EMP07087,4.5,Fail
INT18029,CAND04071,EMP04910,1.3,Fail
INT18030,CAND05166,EMP04289,4.9,Fail
